result
82,82
0,-20,-19.5,-19,-18.5,-18,-17.5,-17,-16.5,-16,-15.5,-15,-14.5,-14,-13.5,-13,-12.5,-12,-11.5,-11,-10.5,-10,-9.5,-9,-8.5,-8,-7.5,-7,-6.5,-6,-5.5,-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20
-20,6.19e+004,5.984e+004,5.783e+004,5.587e+004,5.395e+004,5.209e+004,5.027e+004,4.849e+004,4.677e+004,4.509e+004,4.346e+004,4.188e+004,4.034e+004,3.885e+004,3.741e+004,3.601e+004,3.467e+004,3.337e+004,3.211e+004,3.091e+004,2.975e+004,2.864e+004,2.758e+004,2.656e+004,2.559e+004,2.467e+004,2.379e+004,2.297e+004,2.219e+004,2.145e+004,2.077e+004,2.013e+004,1.954e+004,1.899e+004,1.85e+004,1.805e+004,1.765e+004,1.729e+004,1.699e+004,1.673e+004,1.651e+004,1.635e+004,1.623e+004,1.616e+004,1.613e+004,1.616e+004,1.623e+004,1.635e+004,1.651e+004,1.673e+004,1.699e+004,1.729e+004,1.765e+004,1.805e+004,1.85e+004,1.899e+004,1.954e+004,2.013e+004,2.077e+004,2.145e+004,2.219e+004,2.297e+004,2.379e+004,2.467e+004,2.559e+004,2.656e+004,2.758e+004,2.864e+004,2.975e+004,3.091e+004,3.211e+004,3.337e+004,3.467e+004,3.601e+004,3.741e+004,3.885e+004,4.034e+004,4.188e+004,4.346e+004,4.509e+004,4.677e+004
-19.5,6.12e+004,5.915e+004,5.714e+004,5.518e+004,5.326e+004,5.139e+004,4.957e+004,4.78e+004,4.607e+004,4.44e+004,4.277e+004,4.118e+004,3.965e+004,3.816e+004,3.671e+004,3.532e+004,3.397e+004,3.267e+004,3.142e+004,3.021e+004,2.906e+004,2.794e+004,2.688e+004,2.586e+004,2.49e+004,2.397e+004,2.31e+004,2.227e+004,2.149e+004,2.076e+004,2.007e+004,1.944e+004,1.884e+004,1.83e+004,1.78e+004,1.736e+004,1.695e+004,1.66e+004,1.629e+004,1.603e+004,1.582e+004,1.565e+004,1.554e+004,1.546e+004,1.544e+004,1.546e+004,1.554e+004,1.565e+004,1.582e+004,1.603e+004,1.629e+004,1.66e+004,1.695e+004,1.736e+004,1.78e+004,1.83e+004,1.884e+004,1.944e+004,2.007e+004,2.076e+004,2.149e+004,2.227e+004,2.31e+004,2.397e+004,2.49e+004,2.586e+004,2.688e+004,2.794e+004,2.906e+004,3.021e+004,3.142e+004,3.267e+004,3.397e+004,3.532e+004,3.671e+004,3.816e+004,3.965e+004,4.118e+004,4.277e+004,4.44e+004,4.607e+004
-19,6.052e+004,5.847e+004,5.646e+004,5.45e+004,5.258e+004,5.071e+004,4.889e+004,4.712e+004,4.54e+004,4.372e+004,4.209e+004,4.05e+004,3.897e+004,3.748e+004,3.604e+004,3.464e+004,3.329e+004,3.199e+004,3.074e+004,2.954e+004,2.838e+004,2.727e+004,2.62e+004,2.519e+004,2.422e+004,2.33e+004,2.242e+004,2.159e+004,2.081e+004,2.008e+004,1.939e+004,1.876e+004,1.817e+004,1.762e+004,1.713e+004,1.668e+004,1.627e+004,1.592e+004,1.561e+004,1.535e+004,1.514e+004,1.497e+004,1.486e+004,1.479e+004,1.476e+004,1.479e+004,1.486e+004,1.497e+004,1.514e+004,1.535e+004,1.561e+004,1.592e+004,1.627e+004,1.668e+004,1.713e+004,1.762e+004,1.817e+004,1.876e+004,1.939e+004,2.008e+004,2.081e+004,2.159e+004,2.242e+004,2.33e+004,2.422e+004,2.519e+004,2.62e+004,2.727e+004,2.838e+004,2.954e+004,3.074e+004,3.199e+004,3.329e+004,3.464e+004,3.604e+004,3.748e+004,3.897e+004,4.05e+004,4.209e+004,4.372e+004,4.54e+004
-18.5,5.986e+004,5.78e+004,5.58e+004,5.383e+004,5.192e+004,5.005e+004,4.823e+004,4.646e+004,4.473e+004,4.305e+004,4.142e+004,3.984e+004,3.83e+004,3.681e+004,3.537e+004,3.398e+004,3.263e+004,3.133e+004,3.008e+004,2.887e+004,2.771e+004,2.66e+004,2.554e+004,2.452e+004,2.355e+004,2.263e+004,2.176e+004,2.093e+004,2.015e+004,1.942e+004,1.873e+004,1.809e+004,1.75e+004,1.696e+004,1.646e+004,1.601e+004,1.561e+004,1.526e+004,1.495e+004,1.469e+004,1.448e+004,1.431e+004,1.419e+004,1.412e+004,1.41e+004,1.412e+004,1.419e+004,1.431e+004,1.448e+004,1.469e+004,1.495e+004,1.526e+004,1.561e+004,1.601e+004,1.646e+004,1.696e+004,1.75e+004,1.809e+004,1.873e+004,1.942e+004,2.015e+004,2.093e+004,2.176e+004,2.263e+004,2.355e+004,2.452e+004,2.554e+004,2.66e+004,2.771e+004,2.887e+004,3.008e+004,3.133e+004,3.263e+004,3.398e+004,3.537e+004,3.681e+004,3.83e+004,3.984e+004,4.142e+004,4.305e+004,4.473e+004
-18,5.921e+004,5.716e+004,5.515e+004,5.319e+004,5.127e+004,4.94e+004,4.758e+004,4.581e+004,4.408e+004,4.241e+004,4.078e+004,3.919e+004,3.766e+004,3.617e+004,3.472e+004,3.333e+004,3.198e+004,3.068e+004,2.943e+004,2.822e+004,2.707e+004,2.595e+004,2.489e+004,2.387e+004,2.291e+004,2.198e+004,2.111e+004,2.028e+004,1.95e+004,1.877e+004,1.808e+004,1.745e+004,1.685e+004,1.631e+004,1.581e+004,1.537e+004,1.496e+004,1.461e+004,1.43e+004,1.404e+004,1.383e+004,1.366e+004,1.355e+004,1.347e+004,1.345e+004,1.347e+004,1.355e+004,1.366e+004,1.383e+004,1.404e+004,1.43e+004,1.461e+004,1.496e+004,1.537e+004,1.581e+004,1.631e+004,1.685e+004,1.745e+004,1.808e+004,1.877e+004,1.95e+004,2.028e+004,2.111e+004,2.198e+004,2.291e+004,2.387e+004,2.489e+004,2.595e+004,2.707e+004,2.822e+004,2.943e+004,3.068e+004,3.198e+004,3.333e+004,3.472e+004,3.617e+004,3.766e+004,3.919e+004,4.078e+004,4.241e+004,4.408e+004
-17.5,5.858e+004,5.652e+004,5.451e+004,5.255e+004,5.064e+004,4.877e+004,4.695e+004,4.518e+004,4.345e+004,4.177e+004,4.014e+004,3.856e+004,3.702e+004,3.553e+004,3.409e+004,3.27e+004,3.135e+004,3.005e+004,2.88e+004,2.759e+004,2.643e+004,2.532e+004,2.426e+004,2.324e+004,2.227e+004,2.135e+004,2.048e+004,1.965e+004,1.887e+004,1.814e+004,1.745e+004,1.681e+004,1.622e+004,1.568e+004,1.518e+004,1.473e+004,1.433e+004,1.398e+004,1.367e+004,1.341e+004,1.32e+004,1.303e+004,1.291e+004,1.284e+004,1.282e+004,1.284e+004,1.291e+004,1.303e+004,1.32e+004,1.341e+004,1.367e+004,1.398e+004,1.433e+004,1.473e+004,1.518e+004,1.568e+004,1.622e+004,1.681e+004,1.745e+004,1.814e+004,1.887e+004,1.965e+004,2.048e+004,2.135e+004,2.227e+004,2.324e+004,2.426e+004,2.532e+004,2.643e+004,2.759e+004,2.88e+004,3.005e+004,3.135e+004,3.27e+004,3.409e+004,3.553e+004,3.702e+004,3.856e+004,4.014e+004,4.177e+004,4.345e+004
-17,5.796e+004,5.591e+004,5.39e+004,5.193e+004,5.002e+004,4.815e+004,4.633e+004,4.456e+004,4.283e+004,4.116e+004,3.952e+004,3.794e+004,3.64e+004,3.492e+004,3.347e+004,3.208e+004,3.073e+004,2.943e+004,2.818e+004,2.697e+004,2.582e+004,2.47e+004,2.364e+004,2.262e+004,2.166e+004,2.073e+004,1.986e+004,1.903e+004,1.825e+004,1.752e+004,1.683e+004,1.619e+004,1.56e+004,1.506e+004,1.456e+004,1.411e+004,1.371e+004,1.336e+004,1.305e+004,1.279e+004,1.258e+004,1.241e+004,1.229e+004,1.222e+004,1.22e+004,1.222e+004,1.229e+004,1.241e+004,1.258e+004,1.279e+004,1.305e+004,1.336e+004,1.371e+004,1.411e+004,1.456e+004,1.506e+004,1.56e+004,1.619e+004,1.683e+004,1.752e+004,1.825e+004,1.903e+004,1.986e+004,2.073e+004,2.166e+004,2.262e+004,2.364e+004,2.47e+004,2.582e+004,2.697e+004,2.818e+004,2.943e+004,3.073e+004,3.208e+004,3.347e+004,3.492e+004,3.64e+004,3.794e+004,3.952e+004,4.116e+004,4.283e+004
-16.5,5.736e+004,5.53e+004,5.329e+004,5.133e+004,4.942e+004,4.755e+004,4.573e+004,4.396e+004,4.223e+004,4.055e+004,3.892e+004,3.734e+004,3.58e+004,3.431e+004,3.287e+004,3.148e+004,3.013e+004,2.883e+004,2.758e+004,2.637e+004,2.521e+004,2.41e+004,2.304e+004,2.202e+004,2.105e+004,2.013e+004,1.926e+004,1.843e+004,1.765e+004,1.692e+004,1.623e+004,1.559e+004,1.5e+004,1.446e+004,1.396e+004,1.351e+004,1.311e+004,1.276e+004,1.245e+004,1.219e+004,1.198e+004,1.181e+004,1.169e+004,1.162e+004,1.16e+004,1.162e+004,1.169e+004,1.181e+004,1.198e+004,1.219e+004,1.245e+004,1.276e+004,1.311e+004,1.351e+004,1.396e+004,1.446e+004,1.5e+004,1.559e+004,1.623e+004,1.692e+004,1.765e+004,1.843e+004,1.926e+004,2.013e+004,2.105e+004,2.202e+004,2.304e+004,2.41e+004,2.521e+004,2.637e+004,2.758e+004,2.883e+004,3.013e+004,3.148e+004,3.287e+004,3.431e+004,3.58e+004,3.734e+004,3.892e+004,4.055e+004,4.223e+004
-16,5.677e+004,5.472e+004,5.271e+004,5.075e+004,4.883e+004,4.696e+004,4.514e+004,4.337e+004,4.164e+004,3.997e+004,3.834e+004,3.675e+004,3.522e+004,3.373e+004,3.228e+004,3.089e+004,2.954e+004,2.824e+004,2.699e+004,2.578e+004,2.463e+004,2.351e+004,2.245e+004,2.143e+004,2.047e+004,1.954e+004,1.867e+004,1.784e+004,1.706e+004,1.633e+004,1.564e+004,1.501e+004,1.441e+004,1.387e+004,1.337e+004,1.293e+004,1.252e+004,1.217e+004,1.186e+004,1.16e+004,1.139e+004,1.122e+004,1.111e+004,1.103e+004,1.101e+004,1.103e+004,1.111e+004,1.122e+004,1.139e+004,1.16e+004,1.186e+004,1.217e+004,1.252e+004,1.293e+004,1.337e+004,1.387e+004,1.441e+004,1.501e+004,1.564e+004,1.633e+004,1.706e+004,1.784e+004,1.867e+004,1.954e+004,2.047e+004,2.143e+004,2.245e+004,2.351e+004,2.463e+004,2.578e+004,2.699e+004,2.824e+004,2.954e+004,3.089e+004,3.228e+004,3.373e+004,3.522e+004,3.675e+004,3.834e+004,3.997e+004,4.164e+004
