result
401,7
0,0,0,0,0,0,0
0.008389,0.0004167,0.0002151,0.0002636,0.09935,0.05129,0.06285
0.01678,0.001665,0.0008591,0.00105,0.1984,0.1022,0.1246
0.02517,0.003744,0.001929,0.002349,0.2972,0.1529,0.1852
0.03355,0.006652,0.003423,0.004152,0.3959,0.2032,0.2445
0.04194,0.01039,0.005338,0.006445,0.4947,0.2533,0.3023
0.05033,0.01495,0.007671,0.009217,0.5934,0.303,0.3586
0.05872,0.02034,0.01042,0.01245,0.6923,0.3523,0.4132
0.06711,0.02657,0.01358,0.01614,0.7915,0.4014,0.4661
0.0755,0.03362,0.01715,0.02027,0.8909,0.4501,0.517
0.08389,0.04152,0.02113,0.02481,0.9906,0.4985,0.5659
0.09227,0.05025,0.02551,0.02975,1.091,0.5465,0.6128
0.1007,0.05982,0.0303,0.03508,1.191,0.5942,0.6575
0.1091,0.07024,0.03548,0.04077,1.292,0.6415,0.6999
0.1174,0.0815,0.04106,0.04681,1.394,0.6884,0.7399
0.1258,0.09363,0.04703,0.05318,1.496,0.735,0.7776
0.1342,0.1066,0.05339,0.05985,1.599,0.7812,0.8128
0.1426,0.1205,0.06013,0.0668,1.702,0.8269,0.8454
0.151,0.1352,0.06726,0.07402,1.806,0.8723,0.8755
0.1594,0.1508,0.07477,0.08148,1.91,0.9173,0.903
0.1678,0.1672,0.08265,0.08916,2.015,0.9619,0.9279
0.1762,0.1846,0.0909,0.09703,2.121,1.006,0.9502
0.1845,0.2028,0.09953,0.1051,2.227,1.05,0.9698
0.1929,0.2219,0.1085,0.1133,2.334,1.093,0.9869
0.2013,0.242,0.1179,0.1216,2.441,1.136,1.001
0.2097,0.2629,0.1276,0.1301,2.549,1.178,1.013
0.2181,0.2847,0.1376,0.1386,2.657,1.22,1.023
0.2265,0.3075,0.148,0.1472,2.765,1.262,1.03
0.2349,0.3311,0.1588,0.1559,2.874,1.303,1.035
0.2433,0.3557,0.1699,0.1646,2.983,1.344,1.038
0.2517,0.3812,0.1813,0.1733,3.092,1.384,1.039
0.26,0.4076,0.1931,0.182,3.202,1.424,1.038
0.2684,0.4349,0.2052,0.1907,3.311,1.463,1.035
0.2768,0.4631,0.2177,0.1994,3.421,1.502,1.031
0.2852,0.4923,0.2304,0.208,3.53,1.54,1.026
0.2936,0.5224,0.2435,0.2166,3.639,1.578,1.019
0.302,0.5534,0.2569,0.2251,3.748,1.615,1.012
0.3104,0.5852,0.2706,0.2335,3.857,1.652,1.004
