result
402,7
0,0,0,0,0,0,0
0.01049,0.0004035,0.000207,0.0002587,0.07697,0.03949,0.04935
0.02097,0.001613,0.000827,0.001031,0.1537,0.07876,0.09793
0.03146,0.003627,0.001858,0.002308,0.2304,0.1178,0.1456
0.04194,0.006444,0.003297,0.00408,0.307,0.1567,0.1923
0.05243,0.01006,0.005142,0.006336,0.3836,0.1953,0.238
0.06291,0.01449,0.007391,0.009064,0.4604,0.2337,0.2824
0.0734,0.01972,0.01004,0.01225,0.5373,0.2719,0.3256
0.08389,0.02576,0.01309,0.01588,0.6145,0.3098,0.3674
0.09437,0.03261,0.01654,0.01995,0.6919,0.3475,0.4077
0.1049,0.04027,0.02038,0.02443,0.7697,0.385,0.4464
0.1153,0.04875,0.02461,0.0293,0.8478,0.4222,0.4836
0.1258,0.05805,0.02923,0.03456,0.9264,0.4592,0.519
0.1363,0.06818,0.03424,0.04018,1.005,0.496,0.5527
0.1468,0.07914,0.03963,0.04614,1.085,0.5324,0.5846
0.1573,0.09093,0.0454,0.05243,1.165,0.5686,0.6145
0.1678,0.1036,0.05156,0.05902,1.245,0.6046,0.6426
0.1783,0.1171,0.05808,0.06589,1.326,0.6402,0.6686
0.1887,0.1314,0.06498,0.07303,1.408,0.6756,0.6927
0.1992,0.1466,0.07225,0.08041,1.49,0.7107,0.7147
0.2097,0.1626,0.07988,0.08801,1.573,0.7455,0.7347
0.2202,0.1796,0.08788,0.0958,1.656,0.78,0.7526
0.2307,0.1974,0.09624,0.1038,1.739,0.8142,0.7685
0.2412,0.216,0.105,0.1119,1.824,0.8481,0.7823
0.2517,0.2356,0.114,0.1202,1.908,0.8817,0.7942
0.2621,0.2561,0.1234,0.1286,1.993,0.915,0.804
0.2726,0.2774,0.1332,0.137,2.079,0.948,0.8119
0.2831,0.2997,0.1433,0.1456,2.165,0.9806,0.818
0.2936,0.3228,0.1538,0.1542,2.251,1.013,0.8223
0.3041,0.3469,0.1646,0.1628,2.338,1.045,0.8248
0.3146,0.3718,0.1757,0.1715,2.425,1.077,0.8258
0.3251,0.3977,0.1871,0.1801,2.512,1.108,0.8253
0.3355,0.4245,0.1989,0.1888,2.599,1.139,0.8233
0.346,0.4522,0.211,0.1974,2.687,1.17,0.8201
0.3565,0.4809,0.2234,0.2059,2.774,1.2,0.8158
0.367,0.5104,0.2362,0.2145,2.862,1.23,0.8106
0.3775,0.5409,0.2492,0.2229,2.949,1.26,0.8045
0.388,0.5723,0.2626,0.2313,3.037,1.289,0.7979
0.3985,0.6046,0.2763,0.2397,3.124,1.318,0.7908
0.4089,0.6378,0.2902,0.2479,3.211,1.346,0.7834
0.4194,0.6719,0.3045,0.2561,3.298,1.375,0.7759
0.4299,0.707,0.3191,0.2642,3.384,1.403,0.7686
0.4404,0.7429,0.3339,0.2722,3.47,1.431,0.7615
0.4509,0.7797,0.3491,0.2801,3.555,1.458,0.755
0.4614,0.8174,0.3645,0.288,3.64,1.485,0.7491
0.4719,0.856,0.3802,0.2959,3.723,1.512,0.7441
0.4823,0.8955,0.3962,0.3036,3.806,1.538,0.7402
0.4928,0.9359,0.4125,0.3114,3.888,1.564,0.7374
0.5033,0.9771,0.429,0.3191,3.969,1.59,0.7361
0.5138,1.019,0.4458,0.3268,4.048,1.615,0.7363
0.5243,1.062,0.4629,0.3345,4.126,1.64,0.7382
0.5348,1.106,0.4802,0.3423,4.203,1.665,0.7419
0.5453,1.15,0.4978,0.3501,4.278,1.69,0.7475
0.5557,1.195,0.5156,0.358,4.351,1.714,0.7551
0.5662,1.241,0.5337,0.366,4.422,1.738,0.7649
0.5767,1.288,0.5521,0.374,4.492,1.761,0.7767
0.5872,1.335,0.5707,0.3822,4.559,1.785,0.7907
0.5977,1.384,0.5895,0.3906,4.624,1.807,0.807
0.6082,1.432,0.6086,0.3992,4.687,1.83,0.8253
0.6187,1.482,0.6279,0.4079,4.747,1.852,0.8458
