result
401,7
0,0,0,0,0,0,0
0.02048,0.000407,0.0001763,0.0001777,0.03975,0.01722,0.01736
0.04096,0.001627,0.0007043,0.0007067,0.07944,0.03434,0.03431
0.06144,0.003661,0.001582,0.00158,0.1191,0.05141,0.05101
0.08192,0.006508,0.00281,0.002793,0.1589,0.06842,0.06743
0.1024,0.01017,0.004384,0.004339,0.1987,0.08538,0.08352
0.1229,0.01465,0.006306,0.00621,0.2385,0.1023,0.09926
0.1434,0.01994,0.008574,0.0084,0.2785,0.1192,0.1146
0.1638,0.02605,0.01119,0.0109,0.3186,0.136,0.1295
0.1843,0.03299,0.01414,0.0137,0.3589,0.1528,0.144
0.2048,0.04076,0.01744,0.01679,0.3994,0.1695,0.158
0.2253,0.04935,0.02109,0.02017,0.44,0.1862,0.1715
0.2458,0.05878,0.02507,0.02381,0.4809,0.2029,0.1845
0.2662,0.06905,0.02939,0.02772,0.522,0.2195,0.1969
0.2867,0.08017,0.03406,0.03187,0.5633,0.2361,0.2088
0.3072,0.09213,0.03907,0.03626,0.6049,0.2528,0.2201
0.3277,0.1049,0.04441,0.04088,0.6468,0.2693,0.2308
0.3482,0.1186,0.0501,0.04571,0.6889,0.2859,0.241
0.3686,0.1332,0.05612,0.05074,0.7312,0.3025,0.2505
0.3891,0.1486,0.06249,0.05596,0.7738,0.319,0.2595
0.4096,0.1649,0.06919,0.06137,0.8167,0.3356,0.268
0.4301,0.182,0.07623,0.06693,0.8598,0.3521,0.2758
0.4506,0.2001,0.08361,0.07266,0.9032,0.3687,0.2832
0.471,0.219,0.09133,0.07853,0.9469,0.3852,0.29
0.4915,0.2389,0.09939,0.08453,0.9907,0.4018,0.2963
0.512,0.2596,0.1078,0.09066,1.035,0.4184,0.3021
0.5325,0.2813,0.1165,0.0969,1.079,0.435,0.3075
0.553,0.3038,0.1256,0.1032,1.123,0.4516,0.3125
0.5734,0.3273,0.135,0.1097,1.168,0.4683,0.3171
0.5939,0.3517,0.1448,0.1162,1.213,0.485,0.3214
0.6144,0.377,0.1549,0.1229,1.258,0.5017,0.3255
0.6349,0.4032,0.1653,0.1296,1.303,0.5185,0.3292
0.6554,0.4303,0.1761,0.1363,1.348,0.5354,0.3329
0.6758,0.4584,0.1873,0.1432,1.393,0.5523,0.3364
0.6963,0.4874,0.1988,0.1501,1.438,0.5692,0.3398
0.7168,0.5173,0.2106,0.1571,1.483,0.5862,0.3433
0.7373,0.5481,0.2228,0.1642,1.528,0.6033,0.3468
0.7578,0.5799,0.2353,0.1713,1.573,0.6205,0.3505
0.7782,0.6125,0.2482,0.1785,1.617,0.6377,0.3543
0.7987,0.6461,0.2614,0.1858,1.662,0.6551,0.3585
0.8192,0.6806,0.275,0.1932,1.706,0.6725,0.363
0.8397,0.716,0.289,0.2007,1.75,0.69,0.3679
0.8602,0.7522,0.3033,0.2083,1.793,0.7076,0.3733
0.8806,0.7894,0.318,0.216,1.836,0.7253,0.3792
0.9011,0.8274,0.333,0.2238,1.879,0.7431,0.3858
0.9216,0.8664,0.3484,0.2318,1.921,0.761,0.3931
0.9421,0.9061,0.3642,0.2399,1.962,0.779,0.4012
0.9626,0.9467,0.3803,0.2482,2.003,0.7972,0.41
0.983,0.9882,0.3968,0.2567,2.043,0.8154,0.4198
1.004,1.03,0.4137,0.2654,2.082,0.8337,0.4305
1.024,1.073,0.431,0.2744,2.121,0.8522,0.4423
1.044,1.117,0.4486,0.2835,2.158,0.8707,0.455
1.065,1.162,0.4666,0.293,2.194,0.8894,0.4689
1.085,1.207,0.485,0.3028,2.23,0.9081,0.4839
1.106,1.253,0.5038,0.3128,2.263,0.9269,0.5
1.126,1.3,0.523,0.3232,2.296,0.9459,0.5173
1.147,1.347,0.5426,0.334,2.327,0.9649,0.5357
1.167,1.395,0.5625,0.3452,2.357,0.9839,0.5553
1.188,1.444,0.5829,0.3568,2.385,1.003,0.5761
1.208,1.493,0.6036,0.3688,2.412,1.022,0.598
1.229,1.543,0.6247,0.3813,2.437,1.041,0.6209
1.249,1.593,0.6463,0.3942,2.46,1.061,0.6449
1.27,1.643,0.6682,0.4077,2.481,1.08,0.6698
1.29,1.694,0.6905,0.4217,2.5,1.099,0.6956
1.311,1.746,0.7132,0.4362,2.518,1.118,0.7221
1.331,1.797,0.7363,0.4512,2.533,1.137,0.7493
1.352,1.849,0.7597,0.4669,2.547,1.156,0.7769
1.372,1.902,0.7836,0.483,2.558,1.174,0.8049
1.393,1.954,0.8078,0.4998,2.567,1.193,0.833
1.413,2.007,0.8324,0.5172,2.575,1.211,0.8612
1.434,2.06,0.8574,0.5351,2.58,1.229,0.8892
1.454,2.112,0.8828,0.5536,2.583,1.246,0.9168
1.475,2.165,0.9085,0.5726,2.585,1.263,0.9437
1.495,2.218,0.9345,0.5922,2.585,1.28,0.9699
1.516,2.271,0.9609,0.6123,2.583,1.296,0.9951
1.536,2.324,0.9876,0.6329,2.579,1.312,1.019
1.556,2.377,1.015,0.654,2.574,1.327,1.042
1.577,2.43,1.042,0.6756,2.567,1.341,1.063
1.597,2.482,1.07,0.6975,2.56,1.355,1.082
