sigmoid
18,18
     0,    -2, -1.75,  -1.5, -1.25,    -1, -0.75,  -0.5, -0.25,     0,  0.25,   0.5,  0.75,     1,  1.25,   1.5,  1.75,     2
    -2,0.04109,0.1578,0.4502,0.7816,0.9399,0.9856,0.9967,0.9992,0.9998,     1,     1,     1,     1,     1,     1,     1,     1
 -1.75,0.01277,0.05353,0.1982,0.5194,0.8253,0.9538, 0.989,0.9975,0.9994,0.9999,     1,     1,     1,     1,     1,     1,     1
  -1.5,0.003892,0.01679,0.06946, 0.246,0.5878,0.8618,0.9646,0.9917,0.9981,0.9996,0.9999,     1,     1,     1,     1,     1,     1
 -1.25,0.001178,0.00513,0.02204,0.08968, 0.301,0.6531,0.8916,0.9729,0.9937,0.9985,0.9997,0.9999,     1,     1,     1,     1,     1
    -1,0.0003561,0.001555,0.00676,0.02889,0.1151,0.3624, 0.713,0.9157,0.9794,0.9952,0.9989,0.9997,0.9999,     1,     1,     1,     1
 -0.75,0.0001075,0.0004699,0.002051,0.008902,0.03778,0.1465,0.4286,0.7663,0.9348,0.9843,0.9964,0.9992,0.9998,     1,     1,     1,     1
  -0.5,3.248e-005,0.0001419,0.0006201,0.002705,0.01172,0.04927,0.1847,0.4975,0.8123,0.9498, 0.988,0.9972,0.9994,0.9999,     1,     1,     1
 -0.25,9.806e-006,4.286e-005,0.0001873,0.0008183,0.003567,0.01541,0.06401,0.2301,0.5665, 0.851,0.9615,0.9909,0.9979,0.9995,0.9999,     1,     1
     0,2.961e-006,1.294e-005,5.657e-005,0.0002472,0.00108,0.004702,0.02023,0.08279,0.2829, 0.633,0.8829,0.9705,0.9931,0.9984,0.9996,0.9999,     1
  0.25,8.941e-007,3.908e-006,1.708e-005,7.466e-005,0.0003263,0.001425,0.006197,0.02653,0.1065,0.3424,0.6948,0.9087,0.9775,0.9948,0.9988,0.9997,0.9999
   0.5,2.7e-007,1.18e-006,5.158e-006,2.254e-005,9.854e-005,0.0004306,0.001879,0.008163,0.03472,0.1359,0.4073,0.7503,0.9292,0.9829, 0.996,0.9991,0.9998
  0.75,8.151e-008,3.563e-007,1.557e-006,6.807e-006,2.975e-005,0.00013,0.0005682,0.002479,0.01075,0.04533,0.1719,0.4756,0.7986,0.9454, 0.987, 0.997,0.9993
     1,2.461e-008,1.076e-007,4.703e-007,2.055e-006,8.985e-006,3.927e-005,0.0001716,0.0007498,0.003269,0.01413,0.05897, 0.215,0.5449,0.8396,0.9581,0.9901,0.9977
  1.25,7.432e-009,3.248e-008,1.42e-007,6.206e-007,2.713e-006,1.186e-005,5.183e-005,0.0002265,0.0009893,0.00431,0.01857,0.07639,0.2655,0.6124,0.8735,0.9679,0.9925
   1.5,2.244e-009,9.809e-009,4.287e-008,1.874e-007,8.191e-007,3.581e-006,1.565e-005,6.84e-005,0.0002989,0.001305,0.005681,0.02436,0.09841, 0.323,0.6759,0.9011,0.9755
  1.75,6.776e-010,2.962e-009,1.295e-008,5.659e-008,2.473e-007,1.081e-006,4.726e-006,2.066e-005,9.028e-005,0.0003945,0.001722,0.007484,0.03191,0.1259,0.3864,0.7335,0.9233
     2,2.046e-010,8.943e-010,3.909e-009,1.709e-008,7.468e-008,3.264e-007,1.427e-006,6.237e-006,2.726e-005,0.0001192,0.0005206,0.002272,0.009854,0.04169,0.1598,0.4539,0.7841
