National Instruments VirtualBench-Scope 2.1.1 Report
Date Created:	10/26/99	2:47:09 PM

USER NAME:	200gB
0.689000	6.503429
0.689500	6.549926
0.690000	6.590224
0.690500	6.637341
0.691000	6.688798
0.691500	6.740255
0.692000	6.793572
0.692500	6.848129
0.693000	6.902066
0.693500	6.957243
0.694000	7.014280
0.694500	7.068217
0.695000	7.122774
0.695500	7.181670
0.696000	7.232507
0.696500	7.282104
0.697000	7.331082
0.697500	7.376959
0.698000	7.417877
0.698500	7.452595
0.699000	7.488553
0.699500	7.517691
0.700000	7.543110
0.700500	7.564808
0.701000	7.580307
0.701500	7.592707
0.702000	7.598907
0.702500	7.598907
0.703000	7.596426
0.703500	7.585887
0.704000	7.569148
0.704500	7.549929
0.705000	7.525751
0.705500	7.497852
0.706000	7.464994
0.706500	7.429656
0.707000	7.386259
0.707500	7.340381
0.708000	7.293884
0.708500	7.246147
0.709000	7.194069
0.709500	7.145712
0.710000	7.094255
0.710500	7.041558
0.711000	6.987621
0.711500	6.934924
0.712000	6.883467
0.712500	6.837590
0.713000	6.784893
0.713500	6.739016
0.714000	6.694378
0.714500	6.651600
0.715000	6.607583
0.715500	6.572245
0.716000	6.536287
0.716500	6.504669
0.717000	6.474911
0.717500	6.448872
0.718000	6.424074
0.718500	6.407334
0.719000	6.388735
0.719500	6.373857
0.720000	6.362697
0.720500	6.352158
0.721000	6.344098
0.721500	6.340378
0.722000	6.334178
0.722500	6.329219
0.723000	6.328599
0.723500	6.321159
0.724000	6.323019
0.724500	6.323019
0.725000	6.326739
0.725500	6.329219
0.726000	6.331699
0.726500	6.337278
0.727000	6.342858
0.727500	6.348438
0.728000	6.354638
0.728500	6.364557
0.729000	6.376336
0.729500	6.388735
0.730000	6.399275
0.730500	6.415394
0.731000	6.431513
0.731500	6.447012
0.732000	6.460651
0.732500	6.479250
0.733000	6.499089
0.733500	6.522028
0.734000	6.543726
0.734500	6.571005
0.735000	6.595804
0.735500	6.623082
0.736000	6.654080
0.736500	6.681359
0.737000	6.714217
0.737500	6.747075
0.738000	6.778073
0.738500	6.808452
0.739000	6.842550
0.739500	6.876028
0.740000	6.903306
0.740500	6.932445
0.741000	6.965922
0.741500	6.996301
0.742000	7.023579
0.742500	7.048998
0.743000	7.075656
0.743500	7.097975
0.744000	7.119054
0.744500	7.137653
0.745000	7.156252
0.745500	7.175471
0.746000	7.186630
0.746500	7.196549
0.747000	7.207089
0.747500	7.211429
0.748000	7.217008
0.748500	7.215768
0.749000	7.218248
0.749500	7.217008
0.750000	7.214529
0.750500	7.214529
0.751000	7.210809
0.751500	7.206469
0.752000	7.200269
0.752500	7.194069
0.753000	7.186010
0.753500	7.178570
0.754000	7.169891
0.754500	7.160592
0.755000	7.150052
0.755500	7.139513
0.756000	7.129593
0.756500	7.118434
0.757000	7.102315
0.757500	7.090536
0.758000	7.079996
0.758500	7.068217
0.759000	7.056437
0.759500	7.045278
0.760000	7.033499
0.760500	7.021100
0.761000	7.007460
0.761500	6.992581
0.762000	6.980802
0.762500	6.968402
0.763000	6.951663
0.763500	6.939264
0.764000	6.923765
0.764500	6.907646
0.765000	6.889047
0.765500	6.872928
0.766000	6.856809
0.766500	6.839450
0.767000	6.824571
0.767500	6.810311
0.768000	6.793572
0.768500	6.778693
0.769000	6.761954
0.769500	6.749555
0.770000	6.733436
0.770500	6.717937
0.771000	6.703678
0.771500	6.688798
0.772000	6.673919
0.772500	6.659040
0.773000	6.644161
0.773500	6.625562
0.774000	6.606963
0.774500	6.591464
0.775000	6.577825
0.775500	6.561086
0.776000	6.544967
0.776500	6.530707
0.777000	6.515828
0.777500	6.500949
0.778000	6.484830
0.778500	6.473051
0.779000	6.458792
0.779500	6.450112
0.780000	6.435853
0.780500	6.423453
0.781000	6.415394
0.781500	6.406095
0.782000	6.396795
0.782500	6.389976
0.783000	6.388115
0.783500	6.386256
0.784000	6.388115
0.784500	6.394315
0.785000	6.399895
0.785500	6.409814
0.786000	6.420974
0.786500	6.433993
0.787000	6.451972
0.787500	6.470571
0.788000	6.491030
0.788500	6.512728
0.789000	6.538767
0.789500	6.566665
0.790000	6.590224
0.790500	6.619362
0.791000	6.649741
0.791500	6.680739
0.792000	6.711117
0.792500	6.743355
0.793000	6.779313
0.793500	6.808452
0.794000	6.838830
0.794500	6.867348
0.795000	6.894007
0.795500	6.925005
0.796000	6.946704
0.796500	6.969642
0.797000	6.988861
0.797500	7.007460
0.798000	7.022339
0.798500	7.032879
0.799000	7.042178
0.799500	7.052098
0.800000	7.055198
0.800500	7.060777
0.801000	7.064497
0.801500	7.065117
0.802000	7.062637
0.802500	7.062017
0.803000	7.058917
0.803500	7.053957
0.804000	7.048998
0.804500	7.043418
0.805000	7.039078
0.805500	7.030399
0.806000	7.024819
0.806500	7.018000
0.807000	7.008080
0.807500	7.002501
0.808000	6.993821
0.808500	6.990721
0.809000	6.985762
0.809500	6.983282
0.810000	6.978322
0.810500	6.975222
0.811000	6.970263
0.811500	6.967163
0.812000	6.963443
0.812500	6.962203
0.813000	6.958483
0.813500	6.956003
0.814000	6.951044
0.814500	6.947944
0.815000	6.936784
0.815500	6.933064
0.816000	6.925005
0.816500	6.918185
0.817000	6.910746
0.817500	6.900826
0.818000	6.890907
0.818500	6.881608
0.819000	6.868588
0.819500	6.857429
0.820000	6.844409
0.820500	6.827051
0.821000	6.814031
0.821500	6.799772
0.822000	6.784273
0.822500	6.767534
0.823000	6.751415
0.823500	6.730336
0.824000	6.714837
0.824500	6.698718
0.825000	6.685699
0.825500	6.671439
0.826000	6.655940
0.826500	6.645401
0.827000	6.630522
0.827500	6.618123
0.828000	6.608203
0.828500	6.600763
0.829000	6.595804
0.829500	6.587744
0.830000	6.583405
0.830500	6.576585
0.831000	6.573485
0.831500	6.572245
0.832000	6.566045
0.832500	6.565425
0.833000	6.564806
0.833500	6.568525
0.834000	6.571005
0.834500	6.574105
0.835000	6.578444
0.835500	6.584644
0.836000	6.588984
0.836500	6.595184
0.837000	6.604483
0.837500	6.609443
0.838000	6.616262
0.838500	6.623702
0.839000	6.632381
0.839500	6.639821
0.840000	6.644161
0.840500	6.650980
0.841000	6.660280
0.841500	6.670819
0.842000	6.679499
0.842500	6.689418
0.843000	6.702437
0.843500	6.711117
0.844000	6.722897
0.844500	6.735296
0.845000	6.747075
0.845500	6.761954
0.846000	6.773734
0.846500	6.786133
0.847000	6.801632
0.847500	6.815891
0.848000	6.832630
0.848500	6.841929
0.849000	6.859289
0.849500	6.872928
0.850000	6.889667
0.850500	6.907646
0.851000	6.925625
0.851500	6.944224
0.852000	6.960343
0.852500	6.976462
0.853000	6.995061
0.853500	7.011180
0.854000	7.027919
0.854500	7.044658
0.855000	7.059537
0.855500	7.072556
0.856000	7.087436
0.856500	7.100455
0.857000	7.106655
0.857500	7.119054
0.858000	7.128353
0.858500	7.137653
0.859000	7.143852
0.859500	7.151292
0.860000	7.156252
0.860500	7.158731
0.861000	7.159351
0.861500	7.157492
0.862000	7.156252
0.862500	7.151912
0.863000	7.149432
0.863500	7.141993
0.864000	7.135173
0.864500	7.125874
0.865000	7.109134
0.865500	7.094875
0.866000	7.079996
0.866500	7.063877
0.867000	7.047138
0.867500	7.029159
0.868000	7.007460
0.868500	6.988241
0.869000	6.965302
0.869500	6.942364
0.870000	6.919425
0.870500	6.895247
0.871000	6.868588
0.871500	6.843170
0.872000	6.816511
0.872500	6.791092
0.873000	6.765674
0.873500	6.734056
0.874000	6.709257
0.874500	6.682599
0.875000	6.657800
0.875500	6.633622
0.876000	6.607583
0.876500	6.587124
0.877000	6.564186
0.877500	6.542487
0.878000	6.520788
0.878500	6.502809
0.879000	6.484830
0.879500	6.474911
0.880000	6.457551
0.880500	6.445152
0.881000	6.435233
0.881500	6.426553
0.882000	6.414154
0.882500	6.406095
0.883000	6.402375
0.883500	6.400515
0.884000	6.402375
0.884500	6.404234
0.885000	6.409194
0.885500	6.414154
0.886000	6.420974
0.886500	6.429653
0.887000	6.440193
0.887500	6.451352
0.888000	6.464991
0.888500	6.480490
0.889000	6.497229
0.889500	6.511488
0.890000	6.526368
0.890500	6.545587
0.891000	6.563566
0.891500	6.586504
0.892000	6.604483
0.892500	6.624322
0.893000	6.649741
0.893500	6.670819
0.894000	6.690658
0.894500	6.713597
0.895000	6.734676
0.895500	6.759474
0.896000	6.776834
0.896500	6.799152
0.897000	6.821471
0.897500	6.841929
0.898000	6.864248
0.898500	6.878508
0.899000	6.899586
0.899500	6.919425
0.900000	6.938024
0.900500	6.958483
0.901000	6.976462
0.901500	6.997541
0.902000	7.015520
0.902500	7.034119
0.903000	7.050238
0.903500	7.068837
0.904000	7.085576
0.904500	7.099835
0.905000	7.114094
0.905500	7.129593
0.906000	7.140132
0.906500	7.152532
0.907000	7.156252
0.907500	7.166171
0.908000	7.173611
0.908500	7.177950
0.909000	7.183530
0.909500	7.186010
0.910000	7.188490
0.910500	7.189110
0.911000	7.186010
0.911500	7.179811
0.912000	7.176091
0.912500	7.168031
0.913000	7.158112
0.913500	7.146952
0.914000	7.133313
0.914500	7.119054
0.915000	7.100455
0.915500	7.083096
0.916000	7.062017
0.916500	7.041558
0.917000	7.021100
0.917500	6.997541
0.918000	6.977082
0.918500	6.954143
0.919000	6.929965
0.919500	6.907026
0.920000	6.880988
0.920500	6.856189
0.921000	6.833870
0.921500	6.807832
0.922000	6.786133
0.922500	6.761954
0.923000	6.740255
0.923500	6.712357
0.924000	6.691898
0.924500	6.668340
0.925000	6.650980
0.925500	6.633002
0.926000	6.612543
0.926500	6.595804
0.927000	6.579685
0.927500	6.563566
0.928000	6.548067
0.928500	6.533807
0.929000	6.523888
0.929500	6.513968
0.930000	6.498469
0.930500	6.489170
0.931000	6.481110
0.931500	6.472431
0.932000	6.462512
0.932500	6.456312
0.933000	6.451352
0.933500	6.450732
0.934000	6.448252
0.934500	6.448252
0.935000	6.452592
0.935500	6.454452
0.936000	6.459412
0.936500	6.464991
0.937000	6.472431
0.937500	6.481110
0.938000	6.491650
0.938500	6.502809
0.939000	6.518928
0.939500	6.533807
0.940000	6.543726
0.940500	6.562945
0.941000	6.582164
0.941500	6.604483
0.942000	6.624942
0.942500	6.647261
0.943000	6.673299
0.943500	6.696238
0.944000	6.721036
0.944500	6.743355
0.945000	6.770014
0.945500	6.797292
0.946000	6.822711
0.946500	6.849369
0.947000	6.872308
0.947500	6.895866
0.948000	6.921905
0.948500	6.938024
0.949000	6.961583
0.949500	6.982662
0.950000	7.000021
0.950500	7.019239
0.951000	7.038458
0.951500	7.055818
0.952000	7.070697
0.952500	7.083716
0.953000	7.098595
0.953500	7.110374
0.954000	7.120914
0.954500	7.132693
0.955000	7.139513
0.955500	7.146332
0.956000	7.151912
0.956500	7.156872
0.957000	7.154392
0.957500	7.155012
0.958000	7.156872
0.958500	7.156872
0.959000	7.155632
0.959500	7.153772
0.960000	7.148812
0.960500	7.143852
0.961000	7.137033
0.961500	7.127113
0.962000	7.117814
0.962500	7.109755
0.963000	7.097975
0.963500	7.082476
0.964000	7.068837
0.964500	7.052718
0.965000	7.031639
0.965500	7.010560
0.966000	6.990721
0.966500	6.969642
0.967000	6.948564
0.967500	6.925005
0.968000	6.900826
0.968500	6.876647
0.969000	6.852469
0.969500	6.827671
0.970000	6.804112
0.970500	6.776834
0.971000	6.753275
0.971500	6.729716
0.972000	6.704298
0.972500	6.680739
0.973000	6.657180
0.973500	6.633002
0.974000	6.611923
0.974500	6.592084
0.975000	6.574105
0.975500	6.557986
0.976000	6.540627
0.976500	6.527607
0.977000	6.512728
0.977500	6.502189
0.978000	6.491030
0.978500	6.484210
0.979000	6.478631
0.979500	6.473670
0.980000	6.469331
0.980500	6.466851
0.981000	6.463131
0.981500	6.461891
0.982000	6.457551
0.982500	6.460651
0.983000	6.460651
0.983500	6.465611
0.984000	6.469951
0.984500	6.475531
0.985000	6.482970
0.985500	6.489170
0.986000	6.499089
0.986500	6.508389
0.987000	6.517068
0.987500	6.529468
0.988000	6.540627
0.988500	6.551786
0.989000	6.566045
0.989500	6.580925
0.990000	6.590224
0.990500	6.604483
0.991000	6.622462
0.991500	6.639201
0.992000	6.656560
0.992500	6.672679
0.993000	6.697478
0.993500	6.714837
0.994000	6.734056
0.994500	6.753275
0.995000	6.776834
0.995500	6.798532
0.996000	6.818371
0.996500	6.837590
0.997000	6.860528
0.997500	6.880367
0.998000	6.897727
0.998500	6.915085
0.999000	6.933064
0.999500	6.952283
1.000000	6.968402
1.000500	6.984521
1.001000	7.001261
1.001500	7.016140
1.002000	7.029779
1.002500	7.043418
1.003000	7.054577
1.003500	7.064497
1.004000	7.075656
1.004500	7.083096
1.005000	7.088056
1.005500	7.093635
1.006000	7.097355
1.006500	7.099215
1.007000	7.096735
1.007500	7.097355
1.008000	7.096735
1.008500	7.096115
1.009000	7.091156
1.009500	7.086196
1.010000	7.082476
1.010500	7.076896
1.011000	7.068217
1.011500	7.058297
1.012000	7.050858
1.012500	7.040938
1.013000	7.033499
1.013500	7.022339
1.014000	7.011180
1.014500	6.998781
1.015000	6.982042
1.015500	6.968402
1.016000	6.956003
1.016500	6.941124
1.017000	6.927485
1.017500	6.916326
1.018000	6.902686
1.018500	6.890287
1.019000	6.876028
1.019500	6.861769
1.020000	6.848129
1.020500	6.833870
1.021000	6.822091
1.021500	6.808452
1.022000	6.795432
1.022500	6.784273
1.023000	6.772494
1.023500	6.752655
1.024000	6.740875
1.024500	6.730336
1.025000	6.718557
1.025500	6.708637
1.026000	6.695618
1.026500	6.688179
1.027000	6.678259
1.027500	6.666480
1.028000	6.657800
1.028500	6.649741
1.029000	6.643541
1.029500	6.636721
1.030000	6.629902
1.030500	6.621842
1.031000	6.616262
1.031500	6.613783
1.032000	6.604483
1.032500	6.600143
1.033000	6.597663
1.033500	6.596424
1.034000	6.595184
1.034500	6.595804
1.035000	6.598904
1.035500	6.599524
1.036000	6.604483
1.036500	6.610063
1.037000	6.615643
1.037500	6.621842
1.038000	6.628662
1.038500	6.636721
1.039000	6.644781
1.039500	6.654700
1.040000	6.659040
1.040500	6.670819
1.041000	6.682599
1.041500	6.694378
1.042000	6.704917
1.042500	6.716697
1.043000	6.729096
1.043500	6.741496
1.044000	6.752035
1.044500	6.763814
1.045000	6.774354
1.045500	6.789853
1.046000	6.800392
1.046500	6.809072
1.047000	6.817751
1.047500	6.829530
1.048000	6.840070
1.048500	6.844409
1.049000	6.852469
1.049500	6.861148
1.050000	6.866728
1.050500	6.874788
1.051000	6.882847
1.051500	6.890287
1.052000	6.897727
1.052500	6.903306
1.053000	6.911986
1.053500	6.916945
1.054000	6.922525
1.054500	6.928725
1.055000	6.935544
1.055500	6.940504
1.056000	6.948564
1.056500	6.954143
1.057000	6.953523
1.057500	6.960963
1.058000	6.964683
1.058500	6.969642
1.059000	6.969642
1.059500	6.976462
1.060000	6.981421
1.060500	6.982042
1.061000	6.982662
1.061500	6.983282
1.062000	6.982662
1.062500	6.985762
1.063000	6.980802
1.063500	6.977702
1.064000	6.974602
1.064500	6.972122
1.065000	6.960343
1.065500	6.954143
1.066000	6.945464
1.066500	6.935544
1.067000	6.928105
1.067500	6.918805
1.068000	6.907646
1.068500	6.898346
1.069000	6.887187
1.069500	6.877888
1.070000	6.863008
1.070500	6.853089
1.071000	6.841310
1.071500	6.828910
1.072000	6.817131
1.072500	6.804732
1.073000	6.794192
1.073500	6.779313
1.074000	6.769394
1.074500	6.756995
1.075000	6.747695
1.075500	6.740875
1.076000	6.727856
1.076500	6.724136
1.077000	6.711737
1.077500	6.703678
1.078000	6.694998
1.078500	6.687559
1.079000	6.681979
1.079500	6.677019
1.080000	6.668340
1.080500	6.661520
1.081000	6.654700
1.081500	6.651600
1.082000	6.640441
1.082500	6.633622
1.083000	6.629902
1.083500	6.625562
1.084000	6.621222
1.084500	6.618742
1.085000	6.615643
1.085500	6.613163
1.086000	6.612543
1.086500	6.612543
1.087000	6.609443
1.087500	6.611923
1.088000	6.611303
1.088500	6.614403
1.089000	6.616262
1.089500	6.621222
1.090000	6.619982
1.090500	6.624322
1.091000	6.631762
1.091500	6.639201
1.092000	6.646021
1.092500	6.655320
1.093000	6.664000
1.093500	6.673299
1.094000	6.682599
1.094500	6.691278
1.095000	6.702437
1.095500	6.716077
1.096000	6.724756
1.096500	6.736536
1.097000	6.747075
1.097500	6.757615
1.098000	6.770014
1.098500	6.773734
1.099000	6.784893
1.099500	6.793572
1.100000	6.802252
1.100500	6.813411
1.101000	6.822091
1.101500	6.831390
1.102000	6.840070
1.102500	6.847509
1.103000	6.854329
1.103500	6.864248
1.104000	6.872308
1.104500	6.877888
1.105000	6.887807
1.105500	6.893387
1.106000	6.902066
1.106500	6.908886
1.107000	6.911986
1.107500	6.918185
1.108000	6.927485
1.108500	6.934304
1.109000	6.938024
1.109500	6.948564
1.110000	6.954763
1.110500	6.962203
1.111000	6.967782
1.111500	6.972742
1.112000	6.980182
1.112500	6.987001
1.113000	6.990721
1.113500	6.996921
1.114000	6.998781
1.114500	7.000640
1.115000	7.000021
1.115500	7.000021
1.116000	7.000640
1.116500	7.000021
1.117000	6.998161
1.117500	6.996301
1.118000	6.992581
1.118500	6.990721
1.119000	6.986382
1.119500	6.981421
1.120000	6.973982
1.120500	6.967163
1.121000	6.960963
1.121500	6.954143
1.122000	6.946084
1.122500	6.936784
1.123000	6.928725
1.123500	6.916326
1.124000	6.906406
1.124500	6.898346
1.125000	6.887807
1.125500	6.882847
1.126000	6.870448
1.126500	6.861148
1.127000	6.851849
1.127500	6.841310
1.128000	6.830770
1.128500	6.822711
1.129000	6.816511
1.129500	6.807212
1.130000	6.796052
1.130500	6.785513
1.131000	6.776834
1.131500	6.766914
1.132000	6.752655
1.132500	6.742735
1.133000	6.731576
1.133500	6.722277
1.134000	6.712977
1.134500	6.704917
1.135000	6.694998
1.135500	6.685079
1.136000	6.677639
1.136500	6.670199
1.137000	6.662140
1.137500	6.654700
1.138000	6.646641
1.138500	6.640441
1.139000	6.636101
1.139500	6.631142
1.140000	6.621842
1.140500	6.618123
1.141000	6.616882
1.141500	6.615023
1.142000	6.613783
1.142500	6.612543
1.143000	6.614403
1.143500	6.619362
1.144000	6.621222
1.144500	6.623082
1.145000	6.629282
1.145500	6.639201
1.146000	6.643541
1.146500	6.649121
1.147000	6.659660
1.147500	6.667719
1.148000	6.676399
1.148500	6.683218
1.149000	6.693138
1.149500	6.702437
1.150000	6.713597
1.150500	6.726616
1.151000	6.737776
1.151500	6.752035
1.152000	6.765674
1.152500	6.781173
1.153000	6.791713
1.153500	6.807832
1.154000	6.820231
1.154500	6.832630
1.155000	6.848129
1.155500	6.861148
1.156000	6.873548
1.156500	6.887187
1.157000	6.896487
1.157500	6.905166
1.158000	6.918805
1.158500	6.932445
1.159000	6.939884
1.159500	6.954763
1.160000	6.964063
1.160500	6.973362
1.161000	6.981421
1.161500	6.988861
1.162000	6.995681
1.162500	7.003740
1.163000	7.008080
1.163500	7.012420
1.164000	7.014900
1.164500	7.016760
1.165000	7.013040
1.165500	7.013040
1.166000	7.009320
1.166500	7.004981
1.167000	7.003740
1.167500	6.997541
1.168000	6.991961
1.168500	6.985762
1.169000	6.977082
1.169500	6.968402
1.170000	6.957863
1.170500	6.945464
1.171000	6.936784
1.171500	6.924385
1.172000	6.912606
1.172500	6.897727
1.173000	6.885327
1.173500	6.864248
1.174000	6.851229
1.174500	6.835730
1.175000	6.820851
1.175500	6.807212
1.176000	6.791713
1.176500	6.776834
1.177000	6.762574
1.177500	6.746455
1.178000	6.732196
1.178500	6.717317
1.179000	6.704917
1.179500	6.694378
1.180000	6.678879
1.180500	6.668340
1.181000	6.656560
1.181500	6.644161
1.182000	6.630522
1.182500	6.620602
1.183000	6.611923
1.183500	6.602004
1.184000	6.595804
1.184500	6.588984
1.185000	6.585884
1.185500	6.579685
1.186000	6.577205
1.186500	6.575345
1.187000	6.574725
1.187500	6.571005
1.188000	6.573485
1.188500	6.573485
1.189000	6.577205
1.189500	6.580305
1.190000	6.577825
1.190500	6.581544
1.191000	6.588984
1.191500	6.595804
1.192000	6.602623
1.192500	6.610683
1.193000	6.621222
1.193500	6.630522
1.194000	6.639201
1.194500	6.650361
1.195000	6.659040
1.195500	6.676399
1.196000	6.686938
1.196500	6.696238
1.197000	6.709257
1.197500	6.720417
1.198000	6.732816
1.198500	6.742735
1.199000	6.755754
1.199500	6.770634
1.200000	6.780553
1.200500	6.794812
1.201000	6.809072
1.201500	6.822091
1.202000	6.833870
1.202500	6.848749
1.203000	6.863008
1.203500	6.876028
1.204000	6.889047
1.204500	6.900826
1.205000	6.912606
1.205500	6.926245
1.206000	6.939264
1.206500	6.948564
1.207000	6.957243
1.207500	6.968402
1.208000	6.978942
1.208500	6.987621
1.209000	6.998161
1.209500	7.006840
1.210000	7.016140
1.210500	7.022339
1.211000	7.026679
1.211500	7.031639
1.212000	7.037219
1.212500	7.040938
1.213000	7.044038
1.213500	7.044038
1.214000	7.043418
1.214500	7.044658
1.215000	7.037838
1.215500	7.033499
1.216000	7.030399
1.216500	7.024819
1.217000	7.017380
1.217500	7.011180
1.218000	7.005600
1.218500	6.998781
1.219000	6.989481
1.219500	6.978322
1.220000	6.969022
1.220500	6.958483
1.221000	6.947944
1.221500	6.937404
1.222000	6.925625
1.222500	6.915085
1.223000	6.903926
1.223500	6.887807
1.224000	6.876028
1.224500	6.864248
1.225000	6.853709
1.225500	6.843790
1.226000	6.828910
1.226500	6.820231
1.227000	6.807832
1.227500	6.795432
1.228000	6.783653
1.228500	6.774354
1.229000	6.764434
1.229500	6.754515
1.230000	6.741496
1.230500	6.729716
1.231000	6.721656
1.231500	6.711117
1.232000	6.696238
1.232500	6.685699
1.233000	6.677019
1.233500	6.665860
1.234000	6.657180
1.234500	6.648501
1.235000	6.641681
1.235500	6.633002
1.236000	6.626182
1.236500	6.623082
1.237000	6.617503
1.237500	6.614403
1.238000	6.613163
1.238500	6.608823
1.239000	6.609443
1.239500	6.610063
1.240000	6.605723
1.240500	6.608203
1.241000	6.613783
1.241500	6.616882
1.242000	6.623702
1.242500	6.631762
1.243000	6.639201
1.243500	6.648501
1.244000	6.658420
1.244500	6.667719
1.245000	6.675779
1.245500	6.694378
1.246000	6.701818
1.246500	6.712357
1.247000	6.725996
1.247500	6.739016
1.248000	6.753895
1.248500	6.759474
1.249000	6.770014
1.249500	6.785513
1.250000	6.794192
1.250500	6.805972
1.251000	6.816511
1.251500	6.828910
1.252000	6.839450
1.252500	6.849369
1.253000	6.858669
1.253500	6.867968
1.254000	6.876647
1.254500	6.884087
1.255000	6.893387
1.255500	6.899586
1.256000	6.907026
1.256500	6.913846
1.257000	6.917565
1.257500	6.920665
1.258000	6.926865
1.258500	6.930584
1.259000	6.932445
1.259500	6.936784
1.260000	6.938644
1.260500	6.943604
1.261000	6.944224
1.261500	6.944844
1.262000	6.943604
1.262500	6.945464
1.263000	6.944844
1.263500	6.940504
1.264000	6.936784
1.264500	6.934304
1.265000	6.925625
1.265500	6.918185
1.266000	6.911986
1.266500	6.903926
1.267000	6.894627
1.267500	6.886567
1.268000	6.878508
1.268500	6.869208
1.269000	6.859909
1.269500	6.848749
1.270000	6.839450
1.270500	6.828290
1.271000	6.817131
1.271500	6.805972
1.272000	6.797912
1.272500	6.787993
1.273000	6.777453
1.273500	6.765674
1.274000	6.755135
1.274500	6.747695
1.275000	6.739635
1.275500	6.735916
1.276000	6.727236
1.276500	6.725376
1.277000	6.720417
1.277500	6.718557
1.278000	6.711737
1.278500	6.712357
1.279000	6.713597
1.279500	6.712357
1.280000	6.711737
1.280500	6.709877
1.281000	6.713597
1.281500	6.713597
1.282000	6.711737
1.282500	6.713597
1.283000	6.715457
1.283500	6.717317
1.284000	6.720417
1.284500	6.722277
1.285000	6.727236
1.285500	6.729716
1.286000	6.734676
1.286500	6.737776
1.287000	6.740875
1.287500	6.745835
1.288000	6.748315
1.288500	6.751415
1.289000	6.755754
1.289500	6.760094
1.290000	6.760094
1.290500	6.761954
1.291000	6.766914
1.291500	6.773114
1.292000	6.777453
1.292500	6.782413
1.293000	6.788613
1.293500	6.793572
1.294000	6.797292
1.294500	6.802872
1.295000	6.809691
1.295500	6.816511
1.296000	6.821471
1.296500	6.826430
1.297000	6.830150
1.297500	6.835730
1.298000	6.842550
1.298500	6.840690
1.299000	6.844409
1.299500	6.849369
1.300000	6.851229
1.300500	6.855569
1.301000	6.859289
1.301500	6.860528
1.302000	6.866108
1.302500	6.867968
1.303000	6.869828
1.303500	6.871068
1.304000	6.872928
1.304500	6.871688
1.305000	6.872308
1.305500	6.872928
1.306000	6.874168
1.306500	6.874788
1.307000	6.869828
1.307500	6.869208
1.308000	6.868588
1.308500	6.867968
1.309000	6.863628
1.309500	6.867968
1.310000	6.866108
1.310500	6.865489
1.311000	6.863008
1.311500	6.861148
1.312000	6.861148
1.312500	6.860528
1.313000	6.861769
1.313500	6.858669
1.314000	6.854949
1.314500	6.856189
1.315000	6.849989
1.315500	6.846889
1.316000	6.845029
1.316500	6.841310
1.317000	6.841310
1.317500	6.841310
1.318000	6.838830
1.318500	6.835730
1.319000	6.833870
1.319500	6.832010
1.320000	6.829530
1.320500	6.827671
1.321000	6.825810
1.321500	6.823331
1.322000	6.822711
1.322500	6.818991
1.323000	6.814651
1.323500	6.808452
1.324000	6.804732
1.324500	6.802872
1.325000	6.800392
1.325500	6.799152
1.326000	6.794192
1.326500	6.792953
1.327000	6.792333
1.327500	6.788613
1.328000	6.785513
1.328500	6.782413
1.329000	6.784273
1.329500	6.779313
1.330000	6.774973
1.330500	6.774354
1.331000	6.771873
1.331500	6.769394
1.332000	6.761334
1.332500	6.759474
1.333000	6.757615
1.333500	6.754515
1.334000	6.751415
1.334500	6.749555
1.335000	6.750175
1.335500	6.748935
1.336000	6.746455
1.336500	6.745835
1.337000	6.746455
1.337500	6.747075
1.338000	6.746455
1.338500	6.747075
1.339000	6.745835
1.339500	6.748935
1.340000	6.745215
1.340500	6.745215
1.341000	6.746455
1.341500	6.750175
1.342000	6.752035
1.342500	6.753275
1.343000	6.759474
1.343500	6.760094
1.344000	6.763814
1.344500	6.766294
1.345000	6.768154
1.345500	6.774354
1.346000	6.776834
1.346500	6.777453
1.347000	6.781173
1.347500	6.783033
1.348000	6.784893
1.348500	6.783653
1.349000	6.784893
1.349500	6.785513
1.350000	6.786753
1.350500	6.787373
1.351000	6.787993
1.351500	6.790473
1.352000	6.792333
1.352500	6.792953
1.353000	6.795432
1.353500	6.794812
1.354000	6.796052
1.354500	6.796052
1.355000	6.797912
1.355500	6.797912
1.356000	6.798532
1.356500	6.799152
1.357000	6.796052
1.357500	6.796052
1.358000	6.797912
1.358500	6.798532
1.359000	6.799772
1.359500	6.801632
1.360000	6.801632
1.360500	6.803492
1.361000	6.802252
1.361500	6.804732
1.362000	6.807832
1.362500	6.805972
1.363000	6.810931
1.363500	6.809691
1.364000	6.810931
1.364500	6.812171
1.365000	6.810311
1.365500	6.810311
1.366000	6.809691
1.366500	6.810931
1.367000	6.812171
1.367500	6.811552
1.368000	6.810931
1.368500	6.814651
1.369000	6.815271
1.369500	6.816511
1.370000	6.818371
1.370500	6.820851
1.371000	6.821471
1.371500	6.823331
1.372000	6.826430
1.372500	6.828290
1.373000	6.832630
1.373500	6.829530
1.374000	6.833250
1.374500	6.838210
1.375000	6.839450
1.375500	6.845649
1.376000	6.845029
1.376500	6.849989
1.377000	6.853709
1.377500	6.858049
1.378000	6.859909
1.378500	6.862389
1.379000	6.869208
1.379500	6.872308
1.380000	6.870448
1.380500	6.873548
1.381000	6.873548
1.381500	6.873548
1.382000	6.869828
1.382500	6.870448
1.383000	6.869208
1.383500	6.867968
1.384000	6.863628
1.384500	6.864248
1.385000	6.861148
1.385500	6.856809
