National Instruments VirtualBench-Scope 2.1.1 Report
Date Created:	10/26/99	3:08:28 PM

USER NAME:	FeederA
COMMENTS:	
START DATA
Time	Ch 0
0.687500	5.049612
0.688000	4.960957
0.688500	4.915699
0.689000	4.875402
0.689500	4.862382
0.690000	4.882842
0.690500	4.936158
0.691000	5.017994
0.691500	5.133307
0.692000	5.274039
0.692500	5.447629
0.693000	5.637959
0.693500	5.843787
0.694000	6.066974
0.694500	6.291401
0.695000	6.478011
0.695500	6.712357
0.696000	6.946084
0.696500	7.161831
0.697000	7.357740
0.697500	7.529470
0.698000	7.675782
0.698500	7.790475
0.699000	7.864251
0.699500	7.912609
0.700000	7.932447
0.700500	7.897729
0.701000	7.830153
0.701500	7.728479
0.702000	7.597667
0.702500	7.436476
0.703000	7.251106
0.703500	7.047138
0.704000	6.825191
0.704500	6.599524
0.705000	6.370137
0.705500	6.147569
0.706000	5.933681
0.706500	5.729093
0.707000	5.543724
0.707500	5.379433
0.708000	5.236221
0.708500	5.115948
0.709000	5.046512
0.709500	4.980796
0.710000	4.930579
0.710500	4.913220
0.711000	4.929339
0.711500	4.975216
0.712000	5.047752
0.712500	5.152526
0.713000	5.282099
0.713500	5.440810
0.714000	5.623079
0.714500	5.823328
0.715000	6.040316
0.715500	6.226925
0.716000	6.427794
0.716500	6.659660
0.717000	6.883467
0.717500	7.094255
0.718000	7.282104
0.718500	7.453215
0.719000	7.596426
0.719500	7.706780
0.720000	7.784276
0.720500	7.846892
0.721000	7.857432
0.721500	7.826434
0.722000	7.760098
0.722500	7.660903
0.723000	7.536910
0.723500	7.381919
0.724000	7.203989
0.724500	7.005600
0.725000	6.794192
0.725500	6.576585
0.726000	6.362697
0.726500	6.154389
0.727000	5.954760
0.727500	5.768771
0.728000	5.599521
0.728500	5.450109
0.729000	5.321157
0.729500	5.223822
0.730000	5.163065
0.730500	5.102309
0.731000	5.062631
0.731500	5.055811
0.732000	5.079370
0.732500	5.131447
0.733000	5.212043
0.733500	5.319917
0.734000	5.451969
0.734500	5.608820
0.735000	5.785510
0.735500	5.981419
0.736000	6.176708
0.736500	6.339758
0.737000	6.559226
0.737500	6.778693
0.738000	6.990721
0.738500	7.184770
0.739000	7.365800
0.739500	7.513971
0.740000	7.643544
0.740500	7.735299
0.741000	7.801015
0.741500	7.847512
0.742000	7.837593
0.742500	7.795435
0.743000	7.718560
0.743500	7.606966
0.744000	7.472434
0.744500	7.313723
0.745000	7.134553
0.745500	6.931205
0.746000	6.725996
0.746500	6.515208
0.747000	6.304420
0.747500	6.104172
0.748000	5.914463
0.748500	5.737153
0.749000	5.574102
0.749500	5.433990
0.750000	5.310617
0.750500	5.230641
0.751000	5.163685
0.751500	5.102309
0.752000	5.066351
0.752500	5.062011
0.753000	5.083710
0.753500	5.130208
0.754000	5.207703
0.754500	5.308757
0.755000	5.435230
0.755500	5.583402
0.756000	5.752652
0.756500	5.934301
0.757000	6.106031
0.757500	6.269702
0.758000	6.479870
0.758500	6.682599
0.759000	6.882847
0.759500	7.065117
0.760000	7.231267
0.760500	7.368279
0.761000	7.484833
0.761500	7.570388
0.762000	7.634244
0.762500	7.664623
0.763000	7.652224
0.763500	7.608206
0.764000	7.533190
0.764500	7.435856
0.765000	7.306283
0.765500	7.162451
0.766000	6.994441
0.766500	6.814651
0.767000	6.628662
0.767500	6.440813
0.768000	6.252963
0.768500	6.076273
0.769000	5.907643
0.769500	5.752032
0.770000	5.612540
0.770500	5.483587
0.771000	5.387493
0.771500	5.327356
0.772000	5.262260
0.772500	5.214522
0.773000	5.197783
0.773500	5.204603
0.774000	5.233121
0.774500	5.292638
0.775000	5.376953
0.775500	5.481107
0.776000	5.609440
0.776500	5.756991
0.777000	5.919422
0.777500	6.084953
0.778000	6.218865
0.778500	6.412914
0.779000	6.605103
0.779500	6.790473
0.780000	6.965922
0.780500	7.132073
0.781000	7.274665
0.781500	7.399898
0.782000	7.498472
0.782500	7.568528
0.783000	7.629905
0.783500	7.633625
0.784000	7.604486
0.784500	7.549929
0.785000	7.464994
0.785500	7.355260
0.786000	7.224448
0.786500	7.072556
0.787000	6.903926
0.787500	6.730956
0.788000	6.555506
0.788500	6.378816
0.789000	6.216385
0.789500	6.050855
0.790000	5.906403
0.790500	5.773731
0.791000	5.654697
0.791500	5.553023
0.792000	5.496606
0.792500	5.432750
0.793000	5.383773
0.793500	5.350915
0.794000	5.344715
0.794500	5.360214
0.795000	5.406092
0.795500	5.466848
0.796000	5.552403
0.796500	5.659037
0.797000	5.785510
0.797500	5.930582
0.798000	6.088053
0.798500	6.205226
0.799000	6.363317
0.799500	6.542487
0.800000	6.716077
0.800500	6.880988
0.801000	7.034119
0.801500	7.168031
0.802000	7.285824
0.802500	7.376339
0.803000	7.442676
0.803500	7.501572
0.804000	7.505912
0.804500	7.480493
0.805000	7.430896
0.805500	7.352160
0.806000	7.254826
0.806500	7.130833
0.807000	6.992581
0.807500	6.836350
0.808000	6.675779
0.808500	6.509629
0.809000	6.347198
0.809500	6.192827
0.810000	6.040316
0.810500	5.900823
0.811000	5.771251
0.811500	5.657177
0.812000	5.553643
0.812500	5.478007
0.813000	5.432130
0.813500	5.382533
0.814000	5.348435
0.814500	5.337276
0.815000	5.349675
0.815500	5.384393
0.816000	5.439569
0.816500	5.514585
0.817000	5.612540
0.817500	5.728473
0.818000	5.859906
0.818500	6.005598
0.819000	6.150669
0.819500	6.264742
0.820000	6.435853
0.820500	6.600143
0.821000	6.761334
0.821500	6.916945
0.822000	7.051478
0.822500	7.169891
0.823000	7.274045
0.823500	7.349061
0.824000	7.404238
0.824500	7.442055
0.825000	7.432756
0.825500	7.398658
0.826000	7.339761
0.826500	7.258546
0.827000	7.154392
0.827500	7.031019
0.828000	6.894627
0.828500	6.747075
0.829000	6.592084
0.829500	6.439573
0.830000	6.292021
0.830500	6.148189
0.831000	6.011797
0.831500	5.888424
0.832000	5.774351
0.832500	5.672056
0.833000	5.587121
0.833500	5.546204
0.834000	5.494126
0.834500	5.456309
0.835000	5.437090
0.835500	5.440810
0.836000	5.464368
0.836500	5.512105
0.837000	5.572862
0.837500	5.655937
0.838000	5.760091
0.838500	5.882225
0.839000	6.019856
0.839500	6.161209
0.840000	6.263503
0.840500	6.407954
0.841000	6.567905
0.841500	6.719797
0.842000	6.867968
0.842500	6.999401
0.843000	7.116574
0.843500	7.209569
0.844000	7.285204
0.844500	7.331702
0.845000	7.379439
0.845500	7.370140
0.846000	7.334802
0.846500	7.276525
0.847000	7.195930
0.847500	7.096115
0.848000	6.978322
0.848500	6.847509
0.849000	6.706157
0.849500	6.556746
0.850000	6.411674
0.850500	6.270322
0.851000	6.133930
0.851500	6.008077
0.852000	5.891524
0.852500	5.785510
0.853000	5.693755
0.853500	5.613160
0.854000	5.558603
0.854500	5.534424
0.855000	5.502186
0.855500	5.492267
0.856000	5.499706
0.856500	5.531324
0.857000	5.579682
0.857500	5.649738
0.858000	5.737153
0.858500	5.843787
0.859000	5.970259
0.859500	6.104172
0.860000	6.251723
0.860500	6.391215
0.861000	6.494750
0.861500	6.652841
0.862000	6.801632
0.862500	6.945464
0.863000	7.073796
0.863500	7.186010
0.864000	7.279624
0.864500	7.350301
0.865000	7.394318
0.865500	7.419116
0.866000	7.427176
0.866500	7.388118
0.867000	7.324882
0.867500	7.239947
0.868000	7.133313
0.868500	7.008700
0.869000	6.869828
0.869500	6.722897
0.870000	6.569145
0.870500	6.414154
0.871000	6.267842
0.871500	6.130210
0.872000	6.002498
0.872500	5.880364
0.873000	5.779310
0.873500	5.685696
0.874000	5.606960
0.874500	5.541864
0.875000	5.523885
0.875500	5.495367
0.876000	5.478627
0.876500	5.484827
0.877000	5.509625
0.877500	5.552403
0.878000	5.613780
0.878500	5.694375
0.879000	5.793570
0.879500	5.907023
0.880000	6.033496
0.880500	6.174228
0.881000	6.321779
0.881500	6.420974
0.882000	6.559226
0.882500	6.706778
0.883000	6.848749
0.883500	6.977702
0.884000	7.088056
0.884500	7.179811
0.885000	7.252966
0.885500	7.297604
0.886000	7.318062
0.886500	7.334182
0.887000	7.301943
0.887500	7.243047
0.888000	7.162451
0.888500	7.062637
0.889000	6.947944
0.889500	6.809691
0.890000	6.670819
0.890500	6.522028
0.891000	6.372616
0.891500	6.228785
0.892000	6.090532
0.892500	5.966539
0.893000	5.848126
0.893500	5.740872
0.894000	5.652217
0.894500	5.577202
0.895000	5.514585
0.895500	5.472428
0.896000	5.466228
0.896500	5.453209
0.897000	5.460029
0.897500	5.489167
0.898000	5.535664
0.898500	5.602000
0.899000	5.689415
0.899500	5.792329
0.900000	5.910123
0.900500	6.042795
0.901000	6.185387
0.901500	6.337898
0.902000	6.481730
0.902500	6.584644
0.903000	6.739635
0.903500	6.882227
0.904000	7.018000
0.904500	7.138893
0.905000	7.243047
0.905500	7.324882
0.906000	7.379439
0.906500	7.407958
0.907000	7.416637
0.907500	7.409197
0.908000	7.355880
0.908500	7.276525
0.909000	7.179191
0.909500	7.058297
0.910000	6.922525
0.910500	6.770634
0.911000	6.613163
0.911500	6.453832
0.912000	6.292641
0.912500	6.141990
0.913000	6.000018
0.913500	5.869205
0.914000	5.750172
0.914500	5.648498
0.915000	5.560463
0.915500	5.488547
0.916000	5.432130
0.916500	5.425311
0.917000	5.406092
0.917500	5.407951
0.918000	5.430270
0.918500	5.471188
0.919000	5.536284
0.919500	5.619359
0.920000	5.724753
0.920500	5.842546
0.921000	5.975839
0.921500	6.125250
0.922000	6.283341
0.922500	6.443913
0.923000	6.557366
0.923500	6.708017
0.924000	6.864248
0.924500	7.010560
0.925000	7.141993
0.925500	7.254826
0.926000	7.349681
0.926500	7.416017
0.927000	7.451355
0.927500	7.463754
0.928000	7.471194
0.928500	7.420977
0.929000	7.345341
0.929500	7.248006
0.930000	7.127113
0.930500	6.987621
0.931000	6.834490
0.931500	6.669580
0.932000	6.502809
0.932500	6.333559
0.933000	6.171128
0.933500	6.020476
0.934000	5.879745
0.934500	5.755132
0.935000	5.641678
0.935500	5.548063
0.936000	5.468708
0.936500	5.410431
0.937000	5.373233
0.937500	5.372613
0.938000	5.368274
0.938500	5.387493
0.939000	5.430890
0.939500	5.491647
0.940000	5.578442
0.940500	5.680736
0.941000	5.801629
0.941500	5.939881
0.942000	6.091773
0.942500	6.256063
0.943000	6.429653
0.943500	6.586504
0.944000	6.702437
0.944500	6.868588
0.945000	7.024819
0.945500	7.164311
0.946000	7.287064
0.946500	7.386878
0.947000	7.463134
0.947500	7.511491
0.948000	7.528231
0.948500	7.527611
0.949000	7.505912
0.949500	7.437096
0.950000	7.339141
0.950500	7.220108
0.951000	7.079996
0.951500	6.922525
0.952000	6.750795
0.952500	6.571625
0.953000	6.394315
0.953500	6.210806
0.954000	6.042175
0.954500	5.885324
0.955000	5.743972
0.955500	5.616260
0.956000	5.508386
0.956500	5.417871
0.957000	5.342235
0.957500	5.289538
0.958000	5.283958
0.958500	5.272799
0.959000	5.283958
0.959500	5.312477
0.960000	5.367654
0.960500	5.445149
0.961000	5.544343
0.961500	5.660897
0.962000	5.792950
0.962500	5.944221
0.963000	6.108511
0.963500	6.280241
0.964000	6.458171
0.964500	6.584024
0.965000	6.748935
0.965500	6.920045
0.966000	7.076896
0.966500	7.215768
0.967000	7.337281
0.967500	7.432756
0.968000	7.499092
0.968500	7.538770
0.969000	7.546209
0.969500	7.549309
0.970000	7.499092
0.970500	7.409817
0.971000	7.303803
0.971500	7.172371
0.972000	7.021100
0.972500	6.848749
0.973000	6.670819
0.973500	6.484210
0.974000	6.300081
0.974500	6.119051
0.975000	5.948561
0.975500	5.794809
0.976000	5.655937
0.976500	5.533804
0.977000	5.429650
0.977500	5.343475
0.978000	5.279619
0.978500	5.241801
0.979000	5.238081
0.979500	5.233741
0.980000	5.254820
0.980500	5.301318
0.981000	5.373233
0.981500	5.470568
0.982000	5.586501
0.982500	5.719174
0.983000	5.871065
0.983500	6.040936
0.984000	6.220725
0.984500	6.408575
0.985000	6.585884
0.985500	6.722897
0.986000	6.909506
0.986500	7.084956
0.987000	7.242427
0.987500	7.380059
0.988000	7.499712
0.988500	7.591467
0.989000	7.653463
0.989500	7.678262
0.990000	7.689421
0.990500	7.670202
0.991000	7.602006
0.991500	7.505292
0.992000	7.384399
0.992500	7.236227
0.993000	7.070697
0.993500	6.889667
0.994000	6.695618
0.994500	6.499089
0.995000	6.304420
0.995500	6.114091
0.996000	5.937401
0.996500	5.779930
0.997000	5.634239
0.997500	5.510866
0.998000	5.405472
0.998500	5.321776
0.999000	5.255440
0.999500	5.241181
1.000000	5.217622
1.000500	5.216383
1.001000	5.244901
1.001500	5.298218
1.002000	5.376333
1.002500	5.474288
1.003000	5.596421
1.003500	5.734673
1.004000	5.892764
1.004500	6.065734
1.005000	6.249864
1.005500	6.444532
1.006000	6.580305
1.006500	6.761334
1.007000	6.947944
1.007500	7.117194
1.008000	7.269705
1.008500	7.401138
1.009000	7.508392
1.009500	7.586507
1.010000	7.629905
1.010500	7.643544
1.011000	7.649744
1.011500	7.598907
1.012000	7.509632
1.012500	7.398658
1.013000	7.263505
1.013500	7.102315
1.014000	6.925005
1.014500	6.735296
1.015000	6.536287
1.015500	6.336039
1.016000	6.138890
1.016500	5.952281
1.017000	5.775590
1.017500	5.619359
1.018000	5.474908
1.018500	5.356494
1.019000	5.254820
1.019500	5.175465
1.020000	5.128967
1.020500	5.108509
1.021000	5.096729
1.021500	5.107889
1.022000	5.147566
1.022500	5.213283
1.023000	5.308757
1.023500	5.426550
1.024000	5.563562
1.024500	5.717314
1.025000	5.890284
1.025500	6.083093
1.026000	6.283341
1.026500	6.476151
1.027000	6.626182
1.027500	6.828910
1.028000	7.020480
1.028500	7.195310
1.029000	7.350301
1.029500	7.486693
1.030000	7.593327
1.030500	7.670202
1.031000	7.714840
1.031500	7.735919
1.032000	7.734059
1.032500	7.677642
1.033000	7.590847
1.033500	7.476773
1.034000	7.337902
1.034500	7.173611
1.035000	6.996921
1.035500	6.804112
1.036000	6.602004
1.036500	6.400515
1.037000	6.198406
1.037500	6.010557
1.038000	5.836347
1.038500	5.678256
1.039000	5.540004
1.039500	5.418491
1.040000	5.320537
1.040500	5.240561
1.041000	5.214522
1.041500	5.177945
1.042000	5.166785
1.042500	5.183524
1.043000	5.232502
1.043500	5.298838
1.044000	5.393072
1.044500	5.512725
1.045000	5.650358
1.045500	5.807209
1.046000	5.980799
1.046500	6.168648
1.047000	6.364557
1.047500	6.512108
1.048000	6.701198
1.048500	6.897727
1.049000	7.081236
1.049500	7.248006
1.050000	7.394318
1.050500	7.515211
1.051000	7.609446
1.051500	7.670822
1.052000	7.698101
1.052500	7.719800
1.053000	7.683842
1.053500	7.609446
1.054000	7.509012
1.054500	7.381299
1.055000	7.230028
1.055500	7.057677
1.056000	6.868588
1.056500	6.669580
1.057000	6.463751
1.057500	6.260403
1.058000	6.064494
1.058500	5.881605
1.059000	5.715454
1.059500	5.562323
1.060000	5.427170
1.060500	5.313717
1.061000	5.223202
1.061500	5.163685
1.062000	5.129587
1.062500	5.099209
1.063000	5.099209
1.063500	5.124008
1.064000	5.179184
1.064500	5.260400
1.065000	5.366414
1.065500	5.492887
1.066000	5.642298
1.066500	5.808449
1.067000	5.993818
1.067500	6.191587
1.068000	6.383156
1.068500	6.534427
1.069000	6.740255
1.069500	6.936164
1.070000	7.121534
1.070500	7.283344
1.071000	7.429036
1.071500	7.548689
1.072000	7.636105
1.072500	7.694381
1.073000	7.728479
1.073500	7.739638
1.074000	7.694381
1.074500	7.619985
1.075000	7.515211
1.075500	7.388118
1.076000	7.233127
1.076500	7.061397
1.077000	6.874168
1.077500	6.674539
1.078000	6.476151
1.078500	6.274662
1.079000	6.084953
1.079500	5.906403
1.080000	5.742733
1.080500	5.596421
1.081000	5.469328
1.081500	5.362694
1.082000	5.274659
1.082500	5.238081
1.083000	5.195303
1.083500	5.171745
1.084000	5.175465
1.084500	5.208323
1.085000	5.266600
1.085500	5.350915
1.086000	5.457549
1.086500	5.588981
1.087000	5.736533
1.087500	5.903303
1.088000	6.084953
1.088500	6.280241
1.089000	6.431513
1.089500	6.615643
1.090000	6.818371
1.090500	7.005600
1.091000	7.177950
1.091500	7.330462
1.092000	7.464994
1.092500	7.567288
1.093000	7.645404
1.093500	7.686321
1.094000	7.716700
1.094500	7.697481
1.095000	7.641064
1.095500	7.549929
1.096000	7.436476
1.096500	7.294504
1.097000	7.132693
1.097500	6.955383
1.098000	6.760715
1.098500	6.562945
1.099000	6.362077
1.099500	6.165548
1.100000	5.978939
1.100500	5.804729
1.101000	5.642298
1.101500	5.502186
1.102000	5.378193
1.102500	5.274039
1.103000	5.199643
1.103500	5.155626
1.104000	5.114708
1.104500	5.097969
1.105000	5.107269
1.105500	5.145707
1.106000	5.212043
1.106500	5.306277
1.107000	5.420351
1.107500	5.554883
1.108000	5.711114
1.108500	5.884704
1.109000	6.076893
1.109500	6.259783
1.110000	6.407334
1.110500	6.610683
1.111000	6.807832
1.111500	6.995681
1.112000	7.163692
1.112500	7.315583
1.113000	7.441435
1.113500	7.542490
1.114000	7.613786
1.114500	7.662143
1.115000	7.686942
1.115500	7.660283
1.116000	7.602006
1.116500	7.512732
1.117000	7.399278
1.117500	7.258546
1.118000	7.100455
1.118500	6.924385
1.119000	6.735916
1.119500	6.544967
1.120000	6.354638
1.120500	6.163688
1.121000	5.990098
1.121500	5.828907
1.122000	5.681356
1.122500	5.551783
1.123000	5.442669
1.123500	5.350295
1.124000	5.308757
1.124500	5.259160
1.125000	5.227542
1.125500	5.223202
1.126000	5.246761
1.126500	5.292638
1.127000	5.367034
1.127500	5.463128
1.128000	5.582781
1.128500	5.717934
1.129000	5.874785
1.129500	6.044655
1.130000	6.228165
1.130500	6.366417
1.131000	6.551786
1.131500	6.745215
1.132000	6.928725
1.132500	7.099835
1.133000	7.256686
1.133500	7.389978
1.134000	7.497232
1.134500	7.577208
1.135000	7.629285
1.135500	7.668962
1.136000	7.656563
1.136500	7.610066
1.137000	7.528851
1.137500	7.425316
1.138000	7.295124
1.138500	7.144473
1.139000	6.980182
1.139500	6.795432
1.140000	6.607583
1.140500	6.416634
1.141000	6.228785
1.141500	6.049615
1.142000	5.882225
1.142500	5.725993
1.143000	5.593941
1.143500	5.467468
1.144000	5.367034
1.144500	5.298218
1.145000	5.251101
1.145500	5.205843
1.146000	5.184144
1.146500	5.186004
1.147000	5.217002
1.147500	5.274659
1.148000	5.356494
1.148500	5.461888
1.149000	5.584641
1.149500	5.730333
1.150000	5.890904
1.150500	6.065734
1.151000	6.235604
1.151500	6.375716
1.152000	6.572865
1.152500	6.758854
1.153000	6.938024
1.153500	7.101075
1.154000	7.249247
1.154500	7.375099
1.155000	7.476153
1.155500	7.549309
1.156000	7.601387
1.156500	7.628665
1.157000	7.606346
1.157500	7.554889
1.158000	7.472434
1.158500	7.367040
1.159000	7.240567
1.159500	7.087436
1.160000	6.921285
1.160500	6.746455
1.161000	6.567905
1.161500	6.387496
1.162000	6.208946
1.162500	6.042795
1.163000	5.887184
1.163500	5.746452
1.164000	5.623079
1.164500	5.514585
1.165000	5.425931
1.165500	5.385633
1.166000	5.336656
1.166500	5.301938
1.167000	5.292018
1.167500	5.306277
1.168000	5.347815
1.168500	5.414151
1.169000	5.503426
1.169500	5.611300
1.170000	5.740252
1.170500	5.879745
1.171000	6.044655
1.171500	6.216385
1.172000	6.344098
1.172500	6.517068
1.173000	6.706157
1.173500	6.881608
1.174000	7.044038
1.174500	7.194690
1.175000	7.323022
1.175500	7.430896
1.176000	7.509632
1.176500	7.558609
1.177000	7.602626
1.177500	7.592087
1.178000	7.546829
1.178500	7.471194
1.179000	7.371379
1.179500	7.251726
1.180000	7.108514
1.180500	6.948564
1.181000	6.774354
1.181500	6.598284
1.182000	6.419114
1.182500	6.241184
1.183000	6.075033
1.183500	5.918182
1.184000	5.771871
1.184500	5.642918
1.185000	5.530085
1.185500	5.435230
1.186000	5.370754
1.186500	5.331076
1.187000	5.284578
1.187500	5.264120
1.188000	5.269700
1.188500	5.297598
1.189000	5.352775
1.189500	5.428411
1.190000	5.527605
1.190500	5.643538
1.191000	5.778690
1.191500	5.930582
1.192000	6.097972
1.192500	6.259783
1.193000	6.389356
1.193500	6.570385
1.194000	6.747075
1.194500	6.915706
1.195000	7.068837
1.195500	7.200269
1.196000	7.316823
1.196500	7.406097
1.197000	7.468094
1.197500	7.512112
1.198000	7.530090
1.198500	7.503432
1.199000	7.445155
1.199500	7.362700
1.200000	7.254826
1.200500	7.127733
1.201000	6.980802
1.201500	6.820851
1.202000	6.654700
1.202500	6.482350
1.203000	6.313100
1.203500	6.146949
1.204000	5.993818
1.204500	5.848746
1.205000	5.722894
1.205500	5.611300
1.206000	5.511486
1.206500	5.437710
1.207000	5.407951
1.207500	5.365174
1.208000	5.341615
1.208500	5.339135
1.209000	5.364554
1.209500	5.407331
1.210000	5.477387
1.210500	5.567903
1.211000	5.675156
1.211500	5.802249
1.212000	5.941121
1.212500	6.097972
1.213000	6.267222
1.213500	6.383156
1.214000	6.547446
1.214500	6.725376
1.215000	6.889667
1.215500	7.047138
1.216000	7.184150
1.216500	7.302563
1.217000	7.398038
1.217500	7.468094
1.218000	7.505912
1.218500	7.543730
1.219000	7.528231
1.219500	7.478014
1.220000	7.406717
1.220500	7.303184
1.221000	7.184770
1.221500	7.043418
1.222000	6.889047
1.222500	6.722277
1.223000	6.556746
1.223500	6.386256
1.224000	6.221965
1.224500	6.063254
1.225000	5.915702
1.225500	5.783030
1.226000	5.666477
1.226500	5.561703
1.227000	5.472428
1.227500	5.416011
1.228000	5.383773
1.228500	5.344095
1.229000	5.329836
1.229500	5.337895
1.230000	5.370754
1.230500	5.425311
1.231000	5.503426
1.231500	5.598901
1.232000	5.717314
1.232500	5.848126
1.233000	5.996298
1.233500	6.156249
1.234000	6.307520
1.234500	6.425933
1.235000	6.599524
1.235500	6.766294
1.236000	6.921905
1.236500	7.066357
1.237000	7.184770
1.237500	7.290164
1.238000	7.368900
1.238500	7.424077
1.239000	7.460034
1.239500	7.466234
1.240000	7.435236
1.240500	7.370759
1.241000	7.287064
1.241500	7.178570
1.242000	7.047758
1.242500	6.903926
1.243000	6.748935
1.243500	6.582164
1.244000	6.419734
1.244500	6.257923
1.245000	6.106031
1.245500	5.957240
1.246000	5.823328
1.246500	5.704915
1.247000	5.601380
1.247500	5.514585
1.248000	5.442669
1.248500	5.421591
1.249000	5.388113
1.249500	5.371994
1.250000	5.380673
1.250500	5.409192
1.251000	5.461268
1.251500	5.535664
1.252000	5.628039
1.252500	5.741492
1.253000	5.871685
1.253500	6.010557
1.254000	6.169888
1.254500	6.336039
1.255000	6.450112
1.255500	6.613783
1.256000	6.782413
1.256500	6.944844
1.257000	7.091775
1.257500	7.220108
1.258000	7.329222
1.258500	7.413537
1.259000	7.477394
1.259500	7.505292
1.260000	7.531950
1.260500	7.502812
1.261000	7.447635
1.261500	7.362700
1.262000	7.251726
1.262500	7.124633
1.263000	6.977702
1.263500	6.818371
1.264000	6.650361
1.264500	6.482350
1.265000	6.313720
1.265500	6.153149
1.266000	6.003118
1.266500	5.860526
1.267000	5.733433
1.267500	5.621839
1.268000	5.524505
1.268500	5.445769
1.269000	5.396792
1.269500	5.371374
1.270000	5.345955
1.270500	5.339756
1.271000	5.358354
1.271500	5.400512
1.272000	5.466848
1.272500	5.550543
1.273000	5.657177
1.273500	5.781790
1.274000	5.920042
1.274500	6.074413
1.275000	6.235604
1.275500	6.388735
1.276000	6.511488
1.276500	6.685079
1.277000	6.848749
1.277500	7.000640
1.278000	7.136413
1.278500	7.251106
1.279000	7.344721
1.279500	7.413537
1.280000	7.454455
1.280500	7.481113
1.281000	7.479253
1.281500	7.431516
1.282000	7.360840
1.282500	7.264746
1.283000	7.145092
1.283500	7.009320
1.284000	6.855569
1.284500	6.692518
1.285000	6.524508
1.285500	6.358977
1.286000	6.194067
1.286500	6.041555
1.287000	5.893384
1.287500	5.762571
1.288000	5.646018
1.288500	5.546204
1.289000	5.466228
1.289500	5.396792
1.290000	5.383153
1.290500	5.356494
1.291000	5.350295
1.291500	5.362074
1.292000	5.399892
1.292500	5.460649
1.293000	5.546204
1.293500	5.644158
1.294000	5.764431
1.294500	5.903923
1.295000	6.053335
1.295500	6.213905
1.296000	6.383156
1.296500	6.497229
1.297000	6.662760
1.297500	6.833870
1.298000	6.993201
1.298500	7.140132
1.299000	7.267845
1.299500	7.373859
1.300000	7.455075
1.300500	7.507152
1.301000	7.532570
1.301500	7.553029
1.302000	7.520171
1.302500	7.456934
1.303000	7.368279
1.303500	7.248006
1.304000	7.115954
1.304500	6.965302
1.305000	6.801632
1.305500	6.629282
1.306000	6.453212
1.306500	6.282722
1.307000	6.120291
1.307500	5.965919
1.308000	5.821468
1.308500	5.694375
1.309000	5.586501
1.309500	5.489167
1.310000	5.411671
1.310500	5.365794
1.311000	5.345955
1.311500	5.324876
1.312000	5.320537
1.312500	5.344715
1.313000	5.394312
1.313500	5.464988
1.314000	5.554883
1.314500	5.666477
1.315000	5.798529
1.315500	5.942361
1.316000	6.101072
1.316500	6.270322
1.317000	6.431513
1.317500	6.553026
1.318000	6.726616
1.318500	6.892767
1.319000	7.046518
1.319500	7.184770
1.320000	7.300084
1.320500	7.390598
1.321000	7.460654
1.321500	7.495992
1.322000	7.517691
1.322500	7.512732
1.323000	7.461274
1.323500	7.383159
1.324000	7.281485
1.324500	7.155012
1.325000	7.012420
1.325500	6.853709
1.326000	6.682599
1.326500	6.508389
1.327000	6.332319
1.327500	6.165548
1.328000	6.005598
1.328500	5.851846
1.329000	5.719174
1.329500	5.602000
1.330000	5.499706
1.330500	5.414151
1.331000	5.352155
1.331500	5.335416
1.332000	5.311237
1.332500	5.305657
1.333000	5.322396
1.333500	5.364554
1.334000	5.429650
1.334500	5.516445
1.335000	5.623699
1.335500	5.750172
1.336000	5.894004
1.336500	6.050235
1.337000	6.217625
1.337500	6.393695
1.338000	6.515828
1.338500	6.690038
1.339000	6.866728
1.339500	7.026679
1.340000	7.178570
1.340500	7.309383
1.341000	7.414157
1.341500	7.494133
1.342000	7.546829
1.342500	7.570388
1.343000	7.590847
1.343500	7.550549
1.344000	7.483593
1.344500	7.388739
1.345000	7.269705
1.345500	7.125874
1.346000	6.966543
1.346500	6.792953
1.347000	6.613163
1.347500	6.432133
1.348000	6.251723
1.348500	6.085573
1.349000	5.946701
1.349500	5.796049
1.350000	5.662137
1.350500	5.545584
1.351000	5.443910
1.351500	5.365174
1.352000	5.302557
1.352500	5.262880
1.353000	5.243041
1.353500	5.241181
1.354000	5.267839
1.354500	5.319296
1.355000	5.383153
1.355500	5.424691
1.356000	5.540624
1.356500	5.683216
1.357000	5.832627
1.357500	5.998778
1.358000	6.174848
1.358500	6.355258
1.359000	6.538767
1.359500	6.716077
1.360000	6.882227
1.360500	7.065737
1.361000	7.206469
1.361500	7.326122
1.362000	7.418497
1.362500	7.489793
1.363000	7.535670
1.363500	7.551169
1.364000	7.539390
1.364500	7.497852
1.365000	7.433376
1.365500	7.342861
1.366000	7.233127
1.366500	7.099835
1.367000	6.947944
1.367500	6.789233
1.368000	6.624942
1.368500	6.456312
1.369000	6.287061
1.369500	6.155009
1.370000	6.002498
1.370500	5.856806
1.371000	5.730953
1.371500	5.620599
1.372000	5.527605
1.372500	5.451969
1.373000	5.397412
1.373500	5.361454
1.374000	5.345955
1.374500	5.352155
1.375000	5.380053
1.375500	5.431510
1.376000	5.456309
1.376500	5.532564
1.377000	5.648498
1.377500	5.774351
1.378000	5.918802
1.378500	6.067594
1.379000	6.229404
1.379500	6.391835
1.380000	6.556126
1.380500	6.714837
1.381000	6.889047
1.381500	7.032879
1.382000	7.156252
1.382500	7.260406
