National Instruments VirtualBench-Scope 2.1.1 Report
Date Created:	10/26/99	3:03:04 PM

USER NAME:	50gCycleA
COMMENTS:	
START DATA
Time	Ch 0
1.249500	6.750795
1.250000	6.912606
1.250500	7.058297
1.251000	7.188490
1.251500	7.269085
1.252000	7.326122
1.252500	7.391838
1.253000	7.430896
1.253500	7.447635
1.254000	7.439576
1.254500	7.398038
1.255000	7.327362
1.255500	7.226928
1.256000	7.108514
1.256500	6.982662
1.257000	6.823951
1.257500	6.649741
1.258000	6.466231
1.258500	6.282102
1.259000	6.099832
1.259500	5.916943
1.260000	5.753892
1.260500	5.608820
1.261000	5.482967
1.261500	5.376333
1.262000	5.298218
1.262500	5.246761
1.263000	5.222582
1.263500	5.221342
1.264000	5.247381
1.264500	5.298218
1.265000	5.371994
1.265500	5.456929
1.266000	5.597041
1.266500	5.725373
1.267000	5.874785
1.267500	6.036596
1.268000	6.199026
1.268500	6.372616
1.269000	6.558606
1.269500	6.743975
1.270000	6.921285
1.270500	7.102315
1.271000	7.274045
1.271500	7.433376
1.272000	7.575348
1.272500	7.636724
1.273000	7.736538
1.273500	7.817134
1.274000	7.870451
1.274500	7.892770
1.275000	7.889050
1.275500	7.851852
1.276000	7.781176
1.276500	7.677642
1.277000	7.546209
1.277500	7.411057
1.278000	7.224448
1.278500	7.021719
1.279000	6.801632
1.279500	6.571005
1.280000	6.344098
1.280500	6.114711
1.281000	5.882844
1.281500	5.665237
1.282000	5.464368
1.282500	5.293878
1.283000	5.143227
1.283500	5.015514
1.284000	4.917560
1.284500	4.854943
1.285000	4.820225
1.285500	4.810925
1.286000	4.827664
1.286500	4.900200
1.287000	4.980176
1.287500	5.075030
1.288000	5.190964
1.288500	5.331696
1.289000	5.495367
1.289500	5.667097
1.290000	5.849366
1.290500	6.040936
1.291000	6.238704
1.291500	6.439573
1.292000	6.642301
1.292500	6.832630
1.293000	6.978942
1.293500	7.119674
1.294000	7.277765
1.294500	7.406097
1.295000	7.507152
1.295500	7.575968
1.296000	7.619365
1.296500	7.633625
1.297000	7.606966
1.297500	7.546829
1.298000	7.473674
1.298500	7.349061
1.299000	7.181670
1.299500	6.987621
1.300000	6.778073
1.300500	6.559846
1.301000	6.330459
1.301500	6.097352
1.302000	5.875405
1.302500	5.666477
1.303000	5.484827
1.303500	5.337276
1.304000	5.215763
1.304500	5.129587
1.305000	5.074410
1.305500	5.045272
1.306000	5.053952
1.306500	5.086810
1.307000	5.146946
1.307500	5.263500
1.308000	5.367654
1.308500	5.489167
1.309000	5.634239
1.309500	5.804109
1.310000	5.994438
1.310500	6.196547
1.311000	6.398035
1.311500	6.606963
1.312000	6.831390
1.312500	7.055818
1.313000	7.266605
1.313500	7.469954
1.314000	7.593327
1.314500	7.766917
1.315000	7.915709
1.315500	8.032262
1.316000	8.119057
1.316500	8.168034
1.317000	8.181053
1.317500	8.159354
1.318000	8.098598
1.318500	7.998164
1.319000	7.887190
1.319500	7.710500
1.320000	7.500952
1.320500	7.273425
1.321000	7.026679
1.321500	6.771873
1.322000	6.508389
1.322500	6.249864
1.323000	5.995678
1.323500	5.754512
1.324000	5.541244
1.324500	5.355875
1.325000	5.202743
1.325500	5.081230
1.326000	4.990095
1.326500	4.929339
1.327000	4.900820
1.327500	4.904540
1.328000	4.958477
1.328500	5.031633
1.329000	5.117188
1.329500	5.221342
1.330000	5.350295
1.330500	5.505286
1.331000	5.683836
1.331500	5.873545
1.332000	6.066974
1.332500	6.270322
1.333000	6.485450
1.333500	6.698098
1.334000	6.902066
1.334500	7.068217
1.335000	7.221348
1.335500	7.397418
1.336000	7.547450
1.336500	7.660903
1.337000	7.749558
1.337500	7.800395
1.338000	7.814654
1.338500	7.793575
1.339000	7.737159
1.339500	7.667103
1.340000	7.536290
1.340500	7.370140
1.341000	7.173611
1.341500	6.952903
1.342000	6.706157
1.342500	6.456312
1.343000	6.195927
1.343500	5.931821
1.344000	5.670197
1.344500	5.416011
1.345000	5.188484
1.345500	4.991335
1.346000	4.820225
1.346500	4.679493
1.347000	4.574099
1.347500	4.498463
1.348000	4.456926
1.348500	4.453206
1.349000	4.515822
1.349500	4.575339
1.350000	4.657794
1.350500	4.768148
1.351000	4.905160
1.351500	5.071930
1.352000	5.267839
1.352500	5.471808
1.353000	5.691895
1.353500	5.921282
1.354000	6.156869
1.354500	6.410434
1.355000	6.662140
1.355500	6.843170
1.356000	7.072556
1.356500	7.292644
1.357000	7.497852
1.357500	7.674542
1.358000	7.822714
1.358500	7.942367
1.359000	8.020482
1.359500	8.058300
1.360000	8.060161
1.360500	8.059540
1.361000	7.986384
1.361500	7.870451
1.362000	7.723519
1.362500	7.544350
1.363000	7.336661
1.363500	7.112854
1.364000	6.877268
1.364500	6.637341
1.365000	6.398655
1.365500	6.168028
1.366000	5.959720
1.366500	5.774971
1.367000	5.619359
1.367500	5.488547
1.368000	5.386873
1.368500	5.312477
1.369000	5.269079
1.369500	5.275899
1.370000	5.297598
1.370500	5.340375
1.371000	5.410431
1.371500	5.502806
1.372000	5.616879
1.372500	5.753892
1.373000	5.913223
1.373500	6.096732
1.374000	6.289541
1.374500	6.489170
1.375000	6.694378
1.375500	6.899586
1.376000	7.076896
1.376500	7.252966
1.377000	7.445155
1.377500	7.618125
1.378000	7.760098
1.378500	7.885950
1.379000	7.980185
1.379500	8.039082
1.380000	8.062020
1.380500	8.046521
1.381000	8.006844
1.381500	7.915089
1.382000	7.779936
1.382500	7.610066
1.383000	7.401758
1.383500	7.165551
1.384000	6.906406
1.384500	6.623702
1.385000	6.331699
1.385500	6.042795
1.386000	5.761331
1.386500	5.486687
1.387000	5.239321
1.387500	5.021093
1.388000	4.832624
1.388500	4.678253
1.389000	4.567899
1.389500	4.491024
1.390000	4.447006
1.390500	4.463125
1.391000	4.482964
1.391500	4.541241
1.392000	4.625556
1.392500	4.735910
1.393000	4.876642
1.393500	5.045892
1.394000	5.237461
1.394500	5.442669
1.395000	5.663997
1.395500	5.897104
1.396000	6.142610
1.396500	6.389976
1.397000	6.580305
1.397500	6.822091
1.398000	7.054577
1.398500	7.272185
1.399000	7.472434
1.399500	7.627425
1.400000	7.774356
1.400500	7.869211
1.401000	7.929348
1.401500	7.949186
1.402000	7.959726
1.402500	7.909509
1.403000	7.811554
1.403500	7.684462
1.404000	7.518931
1.404500	7.325502
1.405000	7.114714
1.405500	6.887187
1.406000	6.657180
1.406500	6.405475
1.407000	6.169888
1.407500	5.925002
1.408000	5.725993
1.408500	5.546824
1.409000	5.388113
1.409500	5.251720
1.410000	5.135787
1.410500	5.067591
1.411000	5.048372
1.411500	5.038453
1.412000	5.048992
1.412500	5.095490
1.413000	5.163065
1.413500	5.262260
1.414000	5.381913
1.414500	5.517065
1.415000	5.685696
1.415500	5.851846
1.416000	5.992578
1.416500	6.163688
1.417000	6.255443
1.417500	6.423453
1.418000	6.598904
1.418500	6.784273
1.419000	6.945464
1.419500	7.073176
1.420000	7.267225
1.420500	7.349681
1.421000	7.422216
1.421500	7.523271
1.422000	7.582168
1.422500	7.602626
1.423000	7.561708
1.423500	7.484213
1.424000	7.394318
1.424500	7.298843
1.425000	7.130833
1.425500	7.013040
1.426000	6.880988
1.426500	6.668960
1.427000	6.478011
1.427500	6.321159
1.428000	6.154389
1.428500	5.944841
1.429000	5.783650
1.429500	5.689415
1.430000	5.564803
1.430500	5.454449
1.431000	5.381913
1.431500	5.360214
1.432000	5.376333
1.432500	5.396172
1.433000	5.465608
1.433500	5.549304
1.434000	5.665857
1.434500	5.809069
1.435000	6.001878
1.435500	6.199026
1.436000	6.407954
1.436500	6.624942
1.437000	6.833870
1.437500	7.068217
1.438000	7.283965
1.438500	7.419737
1.439000	7.608206
1.439500	7.795435
1.440000	7.958486
1.440500	8.085579
1.441000	8.197792
1.441500	8.261649
1.442000	8.303186
1.442500	8.310626
1.443000	8.283347
1.443500	8.249249
1.444000	8.135796
1.444500	7.984524
1.445000	7.814034
1.445500	7.603866
1.446000	7.348441
1.446500	7.065117
1.447000	6.753275
1.447500	6.422833
1.448000	6.078753
1.448500	5.712974
1.449000	5.352775
1.449500	4.990095
1.450000	4.615637
1.450500	4.256057
1.451000	3.908877
1.451500	3.606334
1.452000	3.333550
1.452500	3.095483
1.453000	2.910734
1.453500	2.785501
1.454000	2.693126
1.454500	2.657168
1.455000	2.672668
1.455500	2.688787
1.456000	2.750163
1.456500	2.874776
1.457000	3.052086
1.457500	3.241175
1.458000	3.465602
1.458500	3.713588
1.459000	3.970873
1.459500	4.220099
1.460000	4.460026
1.460500	4.706771
1.461000	4.930579
1.461500	5.130208
1.462000	5.306277
1.462500	5.454449
1.463000	5.588361
1.463500	5.703675
1.464000	5.810308
1.464500	5.911983
1.465000	6.021717
1.465500	6.132690
1.466000	6.245523
1.466500	6.363937
1.467000	6.494130
1.467500	6.643541
1.468000	6.781793
1.468500	6.927485
1.469000	7.063257
1.469500	7.186630
1.470000	7.306903
1.470500	7.429036
1.471000	7.531330
1.471500	7.624945
1.472000	7.698721
1.472500	7.736538
1.473000	7.696861
1.473500	7.614406
1.474000	7.514591
1.474500	7.344101
1.475000	7.125874
1.475500	6.872928
1.476000	6.564806
1.476500	6.182287
1.477000	5.843167
1.477500	5.575962
1.478000	5.307517
1.478500	5.066971
1.479000	4.867342
1.479500	4.685073
1.480000	4.574099
1.480500	4.507763
1.481000	4.486064
1.481500	4.541861
1.482000	4.629276
1.482500	4.711731
1.483000	4.845644
1.483500	5.004354
1.484000	5.138267
1.484500	5.285819
1.485000	5.420351
1.485500	5.548063
1.486000	5.643538
1.486500	5.737772
1.487000	5.816508
1.487500	5.893384
1.488000	5.965919
1.488500	6.013657
1.489000	6.061394
1.489500	6.110991
1.490000	6.158109
1.490500	6.217005
1.491000	6.282102
1.491500	6.356497
1.492000	6.417254
1.492500	6.472431
1.493000	6.528227
1.493500	6.575345
1.494000	6.618123
1.494500	6.640441
1.495000	6.639821
1.495500	6.617503
1.496000	6.563566
1.496500	6.509629
1.497000	6.442672
1.497500	6.352777
1.498000	6.233744
1.498500	6.097972
1.499000	5.947321
1.499500	5.790470
1.500000	5.623699
1.500500	5.467468
1.501000	5.331696
1.501500	5.197783
1.502000	5.079990
1.502500	4.975216
1.503000	4.898961
1.503500	4.837584
1.504000	4.803486
1.504500	4.776207
1.505000	4.792326
1.505500	4.818365
1.506000	4.867342
1.506500	4.926859
1.507000	4.970876
1.507500	5.029153
1.508000	5.058911
1.508500	5.089290
1.509000	5.102929
1.509500	5.070691
1.510000	5.034733
1.510500	4.959717
1.511000	4.887181
1.511500	4.783027
1.512000	4.678873
1.512500	4.594558
1.513000	4.492884
1.513500	4.417868
1.514000	4.346572
1.514500	4.305655
1.515000	4.278996
1.515500	4.265357
1.516000	4.275896
1.516500	4.292635
1.517000	4.329213
1.517500	4.375710
1.518000	4.456306
1.518500	4.551160
1.519000	4.642295
1.519500	4.768148
1.520000	4.882842
1.520500	5.014274
1.521000	5.140747
1.521500	5.280859
1.522000	5.417871
1.522500	5.536904
1.523000	5.658417
1.523500	5.732813
1.524000	5.823328
1.524500	5.892144
1.525000	5.978939
1.525500	6.044035
1.526000	6.086813
1.526500	6.146329
1.527000	6.168648
1.527500	6.205846
1.528000	6.219485
1.528500	6.234365
1.529000	6.253583
1.529500	6.244904
1.530000	6.244904
1.530500	6.219485
1.531000	6.202746
1.531500	6.160589
1.532000	6.125871
1.532500	6.094872
1.533000	6.044655
1.533500	6.000018
1.534000	5.947321
1.534500	5.909503
1.535000	5.851846
1.535500	5.814648
1.536000	5.763811
1.536500	5.718554
1.537000	5.665857
1.537500	5.618740
1.538000	5.572242
1.538500	5.509006
1.539000	5.474288
1.539500	5.420351
1.540000	5.389973
1.540500	5.341615
1.541000	5.323016
1.541500	5.290158
1.542000	5.261020
1.542500	5.241801
1.543000	5.207083
1.543500	5.195303
1.544000	5.153766
1.544500	5.114708
1.545000	5.048372
1.545500	4.994435
1.546000	4.916319
1.546500	4.832005
1.547000	4.754509
1.547500	4.668334
1.548000	4.588978
1.548500	4.495364
1.549000	4.427787
1.549500	4.352152
1.550000	4.304414
1.550500	4.259777
1.551000	4.233738
1.551500	4.204600
1.552000	4.189101
1.552500	4.195301
1.553000	4.210800
1.553500	4.251718
1.554000	4.292015
1.554500	4.367031
1.555000	4.435227
1.555500	4.517682
1.556000	4.600758
1.556500	4.695612
1.557000	4.789847
1.557500	4.882842
1.558000	4.963437
1.558500	5.063871
1.559000	5.153766
1.559500	5.244901
1.560000	5.335416
1.560500	5.433370
1.561000	5.540004
1.561500	5.619359
1.562000	5.737772
1.562500	5.841927
1.563000	5.969639
1.563500	6.071934
1.564000	6.194686
1.564500	6.298221
1.565000	6.401135
1.565500	6.477390
1.566000	6.548687
1.566500	6.611923
1.567000	6.648501
1.567500	6.680739
1.568000	6.683839
1.568500	6.688179
1.569000	6.675159
1.569500	6.653461
1.570000	6.615643
1.570500	6.582164
1.571000	6.544347
1.571500	6.500329
1.572000	6.449492
1.572500	6.405475
1.573000	6.352777
1.573500	6.321159
1.574000	6.277142
1.574500	6.238084
1.575000	6.203986
1.575500	6.156869
1.576000	6.113471
1.576500	6.075033
1.577000	6.042175
1.577500	6.006217
1.578000	5.980179
1.578500	5.958480
1.579000	5.947321
1.579500	5.925002
1.580000	5.907023
1.580500	5.895244
1.581000	5.879125
1.581500	5.876645
1.582000	5.877264
1.582500	5.874165
1.583000	5.851226
1.583500	5.830147
1.584000	5.808449
1.584500	5.794189
1.585000	5.779930
1.585500	5.774351
1.586000	5.770011
1.586500	5.765671
1.587000	5.750792
1.587500	5.753892
1.588000	5.752032
1.588500	5.740252
1.589000	5.745832
1.589500	5.743972
1.590000	5.728473
1.590500	5.706154
1.591000	5.678256
1.591500	5.662137
1.592000	5.635478
1.592500	5.600760
1.593000	5.574102
1.593500	5.548063
1.594000	5.516445
1.594500	5.473668
1.595000	5.433990
1.595500	5.412911
1.596000	5.394312
1.596500	5.394932
1.597000	5.396172
1.597500	5.416011
1.598000	5.438950
1.598500	5.468708
1.599000	5.489167
1.599500	5.528844
1.600000	5.569142
1.600500	5.612540
1.601000	5.650358
1.601500	5.698095
1.602000	5.737772
1.602500	5.779930
1.603000	5.810928
1.603500	5.851846
1.604000	5.882225
1.604500	5.900203
1.605000	5.937401
1.605500	5.965919
1.606000	5.998778
1.606500	6.016757
1.607000	6.037836
1.607500	6.060154
1.608000	6.076893
1.608500	6.076893
1.609000	6.090532
1.609500	6.090532
1.610000	6.081233
1.610500	6.063254
1.611000	6.049615
1.611500	6.026676
1.612000	6.009937
1.612500	5.988858
1.613000	5.973979
1.613500	5.954760
1.614000	5.930582
1.614500	5.912603
1.615000	5.895864
1.615500	5.884704
1.616000	5.878505
1.616500	5.884084
1.617000	5.895864
1.617500	5.923142
1.618000	5.952281
1.618500	5.995058
1.619000	6.045895
1.619500	6.104792
1.620000	6.172368
1.620500	6.254823
1.621000	6.320539
1.621500	6.414774
1.622000	6.491650
1.622500	6.567905
1.623000	6.631762
1.623500	6.701198
1.624000	6.760715
1.624500	6.811552
1.625000	6.846889
1.625500	6.864868
1.626000	6.874788
1.626500	6.876647
1.627000	6.862389
1.627500	6.835110
1.628000	6.796672
1.628500	6.748315
1.629000	6.694378
1.629500	6.628042
1.630000	6.544967
1.630500	6.460651
1.631000	6.362077
1.631500	6.259163
1.632000	6.146949
1.632500	6.040936
1.633000	5.942361
1.633500	5.837587
1.634000	5.732813
1.634500	5.640438
1.635000	5.549304
1.635500	5.462508
1.636000	5.388113
1.636500	5.317437
1.637000	5.261020
1.637500	5.214522
1.638000	5.166165
1.638500	5.141366
1.639000	5.119668
1.639500	5.096109
1.640000	5.079370
1.640500	5.065731
1.641000	5.065111
1.641500	5.063871
1.642000	5.069451
1.642500	5.076271
1.643000	5.085570
1.643500	5.096729
1.644000	5.110989
1.644500	5.121528
1.645000	5.145086
1.645500	5.168025
1.646000	5.190964
1.646500	5.213902
1.647000	5.225682
1.647500	5.235601
1.648000	5.244901
1.648500	5.242421
1.649000	5.235601
1.649500	5.219482
1.650000	5.195924
1.650500	5.172985
1.651000	5.148806
1.651500	5.128347
1.652000	5.110368
1.652500	5.088050
1.653000	5.059531
1.653500	5.045892
1.654000	5.033493
1.654500	5.025433
1.655000	5.023573
1.655500	5.017994
1.656000	5.019234
1.656500	5.028533
1.657000	5.035973
1.657500	5.048372
1.658000	5.052712
1.658500	5.068211
1.659000	5.080610
1.659500	5.093009
1.660000	5.115328
1.660500	5.139507
1.661000	5.161206
1.661500	5.179804
1.662000	5.202743
1.662500	5.221342
1.663000	5.246140
1.663500	5.257920
1.664000	5.268459
1.664500	5.273419
1.665000	5.270939
1.665500	5.261640
1.666000	5.243041
1.666500	5.222582
1.667000	5.194064
1.667500	5.156866
1.668000	5.114088
1.668500	5.066351
1.669000	5.026053
1.669500	4.976456
1.670000	4.931199
1.670500	4.877882
1.671000	4.830764
1.671500	4.787367
1.672000	4.742729
1.672500	4.701812
1.673000	4.668953
1.673500	4.648495
1.674000	4.645395
1.674500	4.656554
1.675000	4.692513
1.675500	4.748309
1.676000	4.823945
1.676500	4.921279
1.677000	5.034113
1.677500	5.161206
1.678000	5.291398
1.678500	5.420971
1.679000	5.537524
1.679500	5.648498
1.680000	5.743972
1.680500	5.827047
1.681000	5.884704
1.681500	5.911363
1.682000	5.916943
1.682500	5.890284
1.683000	5.841307
1.683500	5.774351
1.684000	5.685076
1.684500	5.590221
1.685000	5.481107
1.685500	5.367654
1.686000	5.264120
1.686500	5.156866
1.687000	5.061391
1.687500	4.977076
1.688000	4.903300
1.688500	4.850603
1.689000	4.822085
1.689500	4.804106
1.690000	4.802866
1.690500	4.808445
1.691000	4.827664
1.691500	4.862382
1.692000	4.908880
1.692500	4.967777
1.693000	5.014274
1.693500	5.059531
1.694000	5.089910
1.694500	5.103549
1.695000	5.120908
1.695500	5.127728
1.696000	5.139507
1.696500	5.151906
1.697000	5.159346
1.697500	5.171745
1.698000	5.188484
1.698500	5.210183
1.699000	5.234982
1.699500	5.272799
1.700000	5.306277
1.700500	5.354014
1.701000	5.401132
1.701500	5.436470
1.702000	5.486067
1.702500	5.530704
1.703000	5.580922
1.703500	5.642918
1.704000	5.698715
1.704500	5.755132
1.705000	5.817128
1.705500	5.858046
1.706000	5.897724
1.706500	5.919422
1.707000	5.932442
1.707500	5.936162
1.708000	5.918182
1.708500	5.898344
1.709000	5.863626
1.709500	5.824568
1.710000	5.783650
1.710500	5.723514
1.711000	5.660897
1.711500	5.588981
1.712000	5.546204
1.712500	5.526985
1.713000	5.517065
1.713500	5.504666
1.714000	5.495986
1.714500	5.502806
1.715000	5.528224
1.715500	5.586501
1.716000	5.659037
1.716500	5.753892
1.717000	5.849366
1.717500	5.954140
1.718000	6.079993
1.718500	6.220725
1.719000	6.350298
1.719500	6.491030
1.720000	6.622462
1.720500	6.748935
1.721000	6.858049
1.721500	6.942364
1.722000	7.028539
1.722500	7.079376
1.723000	7.109134
1.723500	7.120294
1.724000	7.119674
1.724500	7.119054
1.725000	7.096115
1.725500	7.057677
1.726000	7.013040
1.726500	6.959103
1.727000	6.913226
1.727500	6.850609
1.728000	6.782413
1.728500	6.728476
1.729000	6.685079
1.729500	6.655320
1.730000	6.652841
1.730500	6.652841
1.731000	6.657800
1.731500	6.662760
1.732000	6.681979
1.732500	6.683839
1.733000	6.681359
1.733500	6.665860
1.734000	6.636721
1.734500	6.621222
1.735000	6.575345
1.735500	6.526988
1.736000	6.471811
1.736500	6.407334
1.737000	6.349058
1.737500	6.268462
1.738000	6.177948
1.738500	6.091153
1.739000	5.988238
1.739500	5.896483
1.740000	5.841927
1.740500	5.806589
1.741000	5.818988
1.741500	5.836967
1.742000	5.896483
1.742500	5.983899
1.743000	6.081233
1.743500	6.187247
1.744000	6.280241
1.744500	6.352777
1.745000	6.417254
1.745500	6.476151
1.746000	6.527607
1.746500	6.552406
1.747000	6.572245
1.747500	6.573485
1.748000	6.541247
1.748500	6.495369
1.749000	6.444532
1.749500	6.389356
1.750000	6.325499
1.750500	6.243044
1.751000	6.155009
1.751500	6.066354
1.752000	6.006837
1.752500	5.972119
1.753000	5.949181
1.753500	5.981419
1.754000	6.034736
1.754500	6.107892
1.755000	6.197166
1.755500	6.290781
1.756000	6.375096
1.756500	6.458171
1.757000	6.543726
1.757500	6.629902
1.758000	6.708017
1.758500	6.784893
1.759000	6.843790
1.759500	6.877268
1.760000	6.901446
1.760500	6.902686
1.761000	6.875408
1.761500	6.825810
1.762000	6.781173
1.762500	6.717937
1.763000	6.629282
1.763500	6.542487
1.764000	6.478011
1.764500	6.420354
1.765000	6.370137
1.765500	6.345958
1.766000	6.356497
1.766500	6.372616
1.767000	6.413534
1.767500	6.472431
1.768000	6.529468
1.768500	6.584024
1.769000	6.637961
1.769500	6.672060
1.770000	6.706157
1.770500	6.736536
1.771000	6.752655
1.771500	6.763194
1.772000	6.769394
1.772500	6.765674
1.773000	6.752035
1.773500	6.720417
1.774000	6.677019
1.774500	6.626182
1.775000	6.566665
1.775500	6.495989
1.776000	6.430273
1.776500	6.386256
1.777000	6.355258
1.777500	6.337898
1.778000	6.315580
1.778500	6.314960
1.779000	6.322399
1.779500	6.332319
1.780000	6.360217
1.780500	6.383156
1.781000	6.412914
1.781500	6.440193
1.782000	6.469951
1.782500	6.482970
1.783000	6.499089
1.783500	6.517688
1.784000	6.515208
1.784500	6.512108
1.785000	6.507149
1.785500	6.498469
1.786000	6.478631
1.786500	6.447632
1.787000	6.409814
1.787500	6.391215
1.788000	6.373236
1.788500	6.365797
1.789000	6.368896
1.789500	6.369517
1.790000	6.371377
1.790500	6.377576
1.791000	6.385636
1.791500	6.404855
1.792000	6.427794
1.792500	6.440813
1.793000	6.454452
1.793500	6.469951
1.794000	6.489170
1.794500	6.504669
1.795000	6.518928
1.795500	6.523268
1.796000	6.523888
1.796500	6.518928
1.797000	6.522028
1.797500	6.516448
1.798000	6.499089
1.798500	6.480490
1.799000	6.464991
1.799500	6.431513
1.800000	6.395555
1.800500	6.365797
1.801000	6.328599
1.801500	6.301940
1.802000	6.272182
1.802500	6.250484
1.803000	6.219485
1.803500	6.196547
1.804000	6.168648
1.804500	6.148809
1.805000	6.138890
1.805500	6.135790
1.806000	6.139510
1.806500	6.151289
1.807000	6.170508
1.807500	6.194686
1.808000	6.220105
1.808500	6.243044
1.809000	6.274042
1.809500	6.298221
1.810000	6.329839
1.810500	6.360217
1.811000	6.388735
1.811500	6.416634
1.812000	6.443913
1.812500	6.469331
1.813000	6.492270
1.813500	6.533807
1.814000	6.578444
1.814500	6.627422
1.815000	6.670819
1.815500	6.729716
1.816000	6.776214
1.816500	6.827051
1.817000	6.877268
1.817500	6.915085
1.818000	6.962203
1.818500	6.999401
1.819000	7.031639
1.819500	7.048378
1.820000	7.068217
1.820500	7.073796
1.821000	7.061397
1.821500	7.031019
1.822000	7.007460
1.822500	6.967163
1.823000	6.920665
1.823500	6.874168
1.824000	6.828910
1.824500	6.772494
1.825000	6.719177
1.825500	6.668960
1.826000	6.626182
1.826500	6.601383
1.827000	6.583405
1.827500	6.568525
1.828000	6.556126
1.828500	6.541867
1.829000	6.538147
1.829500	6.534427
1.830000	6.543726
1.830500	6.549926
1.831000	6.557366
1.831500	6.570385
1.832000	6.587124
1.832500	6.588984
1.833000	6.592084
1.833500	6.587124
1.834000	6.577205
1.834500	6.563566
1.835000	6.555506
1.835500	6.551786
1.836000	6.545587
1.836500	6.536287
1.837000	6.531327
1.837500	6.530707
1.838000	6.527607
1.838500	6.526368
1.839000	6.528227
1.839500	6.519548
1.840000	6.510869
1.840500	6.500949
1.841000	6.483590
1.841500	6.458171
1.842000	6.428413
1.842500	6.397415
1.843000	6.365177
1.843500	6.334178
1.844000	6.305660
1.844500	6.259783
1.845000	6.213285
1.845500	6.165548
1.846000	6.117811
1.846500	6.070074
1.847000	6.029776
1.847500	5.995058
1.848000	5.958480
1.848500	5.928102
1.849000	5.911983
1.849500	5.887804
1.850000	5.889664
1.850500	5.885944
1.851000	5.888424
1.851500	5.903303
1.852000	5.925002
1.852500	5.936781
1.853000	5.944841
1.853500	5.949181
1.854000	5.962200
1.854500	5.971499
1.855000	5.983279
1.855500	5.986379
1.856000	6.003118
1.856500	6.009317
1.857000	6.007457
1.857500	6.013037
1.858000	6.020476
1.858500	6.031636
1.859000	6.027916
1.859500	6.025436
1.860000	6.006217
1.860500	5.972119
1.861000	5.934301
1.861500	5.894004
1.862000	5.856186
1.862500	5.793570
1.863000	5.739633
1.863500	5.654078
1.864000	5.585261
1.864500	5.495986
1.865000	5.397412
1.865500	5.305037
1.866000	5.209563
1.866500	5.113468
1.867000	5.022954
1.867500	4.942978
1.868000	4.872302
1.868500	4.803486
1.869000	4.753269
1.869500	4.729710
1.870000	4.722270
1.870500	4.734670
1.871000	4.776207
1.871500	4.850603
1.872000	4.939878
1.872500	5.062011
1.873000	5.198403
1.873500	5.351535
1.874000	5.517685
1.874500	5.711734
1.875000	5.910743
1.875500	6.103552
1.876000	6.295121
1.876500	6.484210
1.877000	6.667719
1.877500	6.829530
1.878000	6.994441
1.878500	7.138893
1.879000	7.277145
1.879500	7.389359
1.880000	7.482973
1.880500	7.573488
1.881000	7.623705
1.881500	7.642924
1.882000	7.639824
1.882500	7.620605
1.883000	7.572248
1.883500	7.497852
1.884000	7.406097
1.884500	7.314963
1.885000	7.203989
1.885500	7.093635
1.886000	6.963443
1.886500	6.822711
1.887000	6.678879
1.887500	6.544967
1.888000	6.411054
1.888500	6.263503
1.889000	6.138890
1.889500	6.011177
1.890000	5.900203
1.890500	5.810308
1.891000	5.755752
1.891500	5.686316
1.892000	5.662137
1.892500	5.645398
1.893000	5.688796
1.893500	5.713594
1.894000	5.764431
1.894500	5.817128
1.895000	5.895864
1.895500	5.969019
1.896000	6.035975
1.896500	6.126491
1.897000	6.190967
1.897500	6.267842
1.898000	6.285821
1.898500	6.311860
1.899000	6.277142
1.899500	6.251103
1.900000	6.226925
1.900500	6.226925
1.901000	6.228785
1.901500	6.190967
1.902000	6.154389
1.902500	6.075654
1.903000	6.031636
1.903500	5.981419
1.904000	5.938021
1.904500	5.912603
1.905000	5.885944
1.905500	5.872305
1.906000	5.834487
1.906500	5.846266
1.907000	5.863626
1.907500	5.901443
1.908000	5.952900
1.908500	6.039695
1.909000	6.150669
1.909500	6.255443
1.910000	6.396795
1.910500	6.515208
1.911000	6.665860
1.911500	6.820851
1.912000	6.992581
1.912500	7.161211
1.913000	7.332322
1.913500	7.518931
1.914000	7.677022
1.914500	7.841933
1.915000	7.964066
1.915500	8.095498
1.916000	8.210192
1.916500	8.308146
1.917000	8.386882
1.917500	8.440199
1.918000	8.480496
1.918500	8.484836
1.919000	8.470576
1.919500	8.434619
1.920000	8.384401
1.920500	8.306906
1.921000	8.209572
1.921500	8.106658
1.922000	7.985765
1.922500	7.854332
1.923000	7.722280
1.923500	7.574728
1.924000	7.406097
1.924500	7.248006
1.925000	7.096735
1.925500	6.931825
1.926000	6.783033
1.926500	6.641681
1.927000	6.512108
1.927500	6.383156
1.928000	6.268462
1.928500	6.174228
1.929000	6.094872
1.929500	6.039075
1.930000	5.998158
1.930500	5.969019
1.931000	5.955380
1.931500	5.952900
1.932000	5.964680
1.932500	5.982038
1.933000	6.010557
1.933500	6.036596
1.934000	6.058294
1.934500	6.089293
1.935000	6.109751
1.935500	6.146329
1.936000	6.174228
1.936500	6.187247
1.937000	6.210186
1.937500	6.217005
1.938000	6.215765
1.938500	6.223205
1.939000	6.210806
1.939500	6.184147
1.940000	6.166168
1.940500	6.143229
1.941000	6.123391
1.941500	6.107892
1.942000	6.097972
1.942500	6.093012
1.943000	6.088673
1.943500	6.099212
1.944000	6.117811
1.944500	6.146329
