retraj
420,5
0,0,0,0,16
0.05,0,0.7722,0,15.54
0.1,0,1.522,0,15.08
0.15,0,2.249,0,14.63
0.2,0,2.953,0,14.18
0.25,0,3.636,0,13.74
0.3,0,4.297,0,13.3
0.35,0,4.936,0,12.86
0.4,0,5.553,0,12.43
0.45,0,6.15,0,12
0.5,0,6.725,0,11.58
0.55,0,7.28,0,11.16
0.6,0,7.814,0,10.75
0.65,0,8.328,0,10.34
0.7,0,8.822,0,9.932
0.75,0,9.296,0,9.531
0.8,0,9.75,0,9.134
0.85,0,10.19,0,8.742
0.9,0,10.6,0,8.353
0.95,0,11,0,7.969
1,0,11.38,0,7.59
1.05,0,11.73,0,7.214
1.1,0,12.08,0,6.843
1.15,0,12.4,0,6.476
1.2,0,12.7,0,6.113
1.25,0,12.99,0,5.754
1.3,0,13.26,0,5.4
1.35,0,13.51,0,5.05
1.4,0,13.75,0,4.704
1.45,0,13.97,0,4.362
1.5,0,14.17,0,4.025
1.55,0,14.36,0,3.691
1.6,0,14.52,0,3.362
1.65,0,14.68,0,3.037
1.7,0,14.82,0,2.717
1.75,0,14.94,0,2.401
1.8,0,15.04,0,2.088
1.85,0,15.14,0,1.78
1.9,0,15.21,0,1.477
1.95,0,15.27,0,1.177
2,0,15.32,0,0.8819
2.05,0,15.36,0,0.5908
2.1,0,15.37,0,0.3039
2.15,0,15.38,0,0.02129
2.2,0,15.37,0,-0.2571
2.25,0,15.35,0,-0.5313
2.3,0,15.31,0,-0.8013
2.35,0,15.27,0,-1.067
2.4,0,15.21,0,-1.329
2.45,0,15.13,0,-1.586
2.5,0,15.05,0,-1.839
2.55,0,14.95,0,-2.088
2.6,0,14.84,0,-2.332
2.65,0,14.72,0,-2.572
2.7,0,14.58,0,-2.808
2.75,0,14.44,0,-3.04
2.8,0,14.28,0,-3.267
2.85,0,14.12,0,-3.49
2.9,0,13.94,0,-3.709
2.95,0,13.75,0,-3.924
3,0,13.56,0,-4.134
3.05,0,13.35,0,-4.34
3.1,0,13.13,0,-4.541
3.15,0,12.9,0,-4.738
3.2,0,12.67,0,-4.93
3.25,0,12.42,0,-5.119
3.3,0,12.17,0,-5.302
3.35,0,11.9,0,-5.481
3.4,0,11.63,0,-5.656
3.45,0,11.35,0,-5.826
3.5,0,11.06,0,-5.992
3.55,0,10.77,0,-6.152
3.6,0,10.46,0,-6.309
3.65,0,10.15,0,-6.46
3.7,0,9.834,0,-6.607
