National Instruments VirtualBench-Scope 2.1.1 Report
Date Created:	10/26/99	2:42:07 PM

USER NAME:	50gB
COMMENTS:	zoomed in 
START DATA
Time	Ch 0
0.291000	6.017997
0.291500	5.973979
0.292000	5.934921
0.292500	5.898344
0.293000	5.874165
0.293500	5.848126
0.294000	5.823328
0.294500	5.805969
0.295000	5.795429
0.295500	5.786750
0.296000	5.779310
0.296500	5.778070
0.297000	5.780550
0.297500	5.779930
0.298000	5.781790
0.298500	5.789230
0.299000	5.802249
0.299500	5.809069
0.300000	5.819608
0.300500	5.829527
0.301000	5.845026
0.301500	5.853706
0.302000	5.864245
0.302500	5.876025
0.303000	5.889664
0.303500	5.900823
0.304000	5.913223
0.304500	5.929342
0.305000	5.941741
0.305500	5.951040
0.306000	5.965300
0.306500	5.980799
0.307000	5.997538
0.307500	6.013037
0.308000	6.034116
0.308500	6.060154
0.309000	6.078753
0.309500	6.101692
0.310000	6.133310
0.310500	6.165548
0.311000	6.202746
0.311500	6.240564
0.312000	6.283961
0.312500	6.329219
0.313000	6.372616
0.313500	6.413534
0.314000	6.456312
0.314500	6.501569
0.315000	6.546206
0.315500	6.594564
0.316000	6.647881
0.316500	6.703058
0.317000	6.751415
0.317500	6.795432
0.318000	6.848749
0.318500	6.901446
0.319000	6.947324
0.319500	6.994441
0.320000	7.042178
0.320500	7.088675
0.321000	7.126493
0.321500	7.161831
0.322000	7.192210
0.322500	7.221968
0.323000	7.246767
0.323500	7.265366
0.324000	7.276525
0.324500	7.290164
0.325000	7.292024
0.325500	7.282104
0.326000	7.274665
0.326500	7.266605
0.327000	7.247386
0.327500	7.223828
0.328000	7.195930
0.328500	7.166171
0.329000	7.130213
0.329500	7.083096
0.330000	7.033499
0.330500	6.987001
0.331000	6.929345
0.331500	6.877268
0.332000	6.818371
0.332500	6.768154
0.333000	6.719177
0.333500	6.660280
0.334000	6.603863
0.334500	6.556746
0.335000	6.508389
0.335500	6.459412
0.336000	6.418494
0.336500	6.371996
0.337000	6.336039
0.337500	6.297601
0.338000	6.259783
0.338500	6.224445
0.339000	6.195927
0.339500	6.174848
0.340000	6.150049
0.340500	6.133930
0.341000	6.124630
0.341500	6.115331
0.342000	6.107272
0.342500	6.093012
0.343000	6.092392
0.343500	6.089912
0.344000	6.091153
0.344500	6.090532
0.345000	6.102312
0.345500	6.111611
0.346000	6.119051
0.346500	6.125871
0.347000	6.137030
0.347500	6.150049
0.348000	6.161209
0.348500	6.164309
0.349000	6.168648
0.349500	6.173608
0.350000	6.172368
0.350500	6.161829
0.351000	6.157489
0.351500	6.152529
0.352000	6.145710
0.352500	6.135790
0.353000	6.132070
0.353500	6.133930
0.354000	6.130210
0.354500	6.125250
0.355000	6.120291
0.355500	6.126491
0.356000	6.136410
0.356500	6.135790
0.357000	6.146949
0.357500	6.162448
0.358000	6.178567
0.358500	6.196547
0.359000	6.214525
0.359500	6.241184
0.360000	6.272802
0.360500	6.305660
0.361000	6.335419
0.361500	6.371377
0.362000	6.409814
0.362500	6.441432
0.363000	6.473051
0.363500	6.511488
0.364000	6.549926
0.364500	6.583405
0.365000	6.618742
0.365500	6.659660
0.366000	6.702437
0.366500	6.737776
0.367000	6.769394
0.367500	6.801012
0.368000	6.835110
0.368500	6.856809
0.369000	6.877888
0.369500	6.896487
0.370000	6.911366
0.370500	6.922525
0.371000	6.922525
0.371500	6.916945
0.372000	6.913226
0.372500	6.910126
0.373000	6.893387
0.373500	6.877888
0.374000	6.862389
0.374500	6.853089
0.375000	6.838210
0.375500	6.823331
0.376000	6.813411
0.376500	6.807832
0.377000	6.802252
0.377500	6.791713
0.378000	6.778693
0.378500	6.769394
0.379000	6.758235
0.379500	6.744595
0.380000	6.724756
0.380500	6.700578
0.381000	6.679499
0.381500	6.649741
0.382000	6.619362
0.382500	6.587124
0.383000	6.570385
0.383500	6.548067
0.384000	6.523268
0.384500	6.494750
0.385000	6.479870
0.385500	6.468711
0.386000	6.445152
0.386500	6.429653
0.387000	6.420354
0.387500	6.411674
0.388000	6.401755
0.388500	6.380676
0.389000	6.367037
0.389500	6.363937
0.390000	6.347818
0.390500	6.323019
0.391000	6.310620
0.391500	6.312480
0.392000	6.310620
0.392500	6.303180
0.393000	6.309380
0.393500	6.320539
0.394000	6.322399
0.394500	6.325499
0.395000	6.323639
0.395500	6.329839
0.396000	6.336658
0.396500	6.339139
0.397000	6.336039
0.397500	6.330459
0.398000	6.327359
0.398500	6.317440
0.399000	6.304420
0.399500	6.294501
0.400000	6.290161
0.400500	6.278382
0.401000	6.266603
0.401500	6.255443
0.402000	6.243664
0.402500	6.240564
0.403000	6.227545
0.403500	6.213285
0.404000	6.203986
0.404500	6.197166
0.405000	6.189107
0.405500	6.179187
0.406000	6.177948
0.406500	6.176088
0.407000	6.179187
0.407500	6.176088
0.408000	6.177948
0.408500	6.187867
0.409000	6.200266
0.409500	6.213285
0.410000	6.228785
0.410500	6.251103
0.411000	6.279622
0.411500	6.306280
0.412000	6.332939
0.412500	6.366417
0.413000	6.400515
0.413500	6.437093
0.414000	6.469331
0.414500	6.500329
0.415000	6.536287
0.415500	6.574105
0.416000	6.606343
0.416500	6.634861
0.417000	6.662140
0.417500	6.683839
0.418000	6.709257
0.418500	6.730956
0.419000	6.748315
0.419500	6.766294
0.420000	6.787373
0.420500	6.802252
0.421000	6.807212
0.421500	6.815271
0.422000	6.826430
0.422500	6.835730
0.423000	6.836970
0.423500	6.837590
0.424000	6.838830
0.424500	6.841929
0.425000	6.836350
0.425500	6.826430
0.426000	6.817751
0.426500	6.811552
0.427000	6.804112
0.427500	6.792333
0.428000	6.783653
0.428500	6.774354
0.429000	6.765054
0.429500	6.750795
0.430000	6.733436
0.430500	6.714837
0.431000	6.699958
0.431500	6.685079
0.432000	6.667719
0.432500	6.646641
0.433000	6.630522
0.433500	6.614403
0.434000	6.588364
0.434500	6.567286
0.435000	6.543726
0.435500	6.526368
0.436000	6.507149
0.436500	6.482350
0.437000	6.463131
0.437500	6.446392
0.438000	6.430893
0.438500	6.409814
0.439000	6.392455
0.439500	6.375716
0.440000	6.365797
0.440500	6.346578
0.441000	6.327979
0.441500	6.316820
0.442000	6.304420
0.442500	6.290781
0.443000	6.280241
0.443500	6.267222
0.444000	6.260403
0.444500	6.256063
0.445000	6.252963
0.445500	6.251103
0.446000	6.248623
0.446500	6.251723
0.447000	6.252963
0.447500	6.254203
0.448000	6.258543
0.448500	6.259163
0.449000	6.261643
0.449500	6.265983
0.450000	6.270322
0.450500	6.274042
0.451000	6.277142
0.451500	6.284582
0.452000	6.290161
0.452500	6.296981
0.453000	6.300081
0.453500	6.311240
0.454000	6.318679
0.454500	6.322399
0.455000	6.332939
0.455500	6.337898
0.456000	6.357737
0.456500	6.364557
0.457000	6.375096
0.457500	6.388735
0.458000	6.399895
0.458500	6.414774
0.459000	6.423453
0.459500	6.435853
0.460000	6.450732
0.460500	6.464371
0.461000	6.479250
0.461500	6.494130
0.462000	6.506529
0.462500	6.516448
0.463000	6.531327
0.463500	6.547446
0.464000	6.555506
0.464500	6.564806
0.465000	6.575345
0.465500	6.585264
0.466000	6.597663
0.466500	6.603863
0.467000	6.606343
0.467500	6.611923
0.468000	6.617503
0.468500	6.621842
0.469000	6.627422
0.469500	6.629282
0.470000	6.634242
0.470500	6.635481
0.471000	6.638581
0.471500	6.637341
0.472000	6.639201
0.472500	6.643541
0.473000	6.646021
0.473500	6.646021
0.474000	6.644781
0.474500	6.646021
0.475000	6.650361
0.475500	6.646021
0.476000	6.646021
0.476500	6.645401
0.477000	6.649741
0.477500	6.650361
0.478000	6.646021
0.478500	6.644781
0.479000	6.642301
0.479500	6.640441
0.480000	6.636101
0.480500	6.632381
0.481000	6.624322
0.481500	6.618123
0.482000	6.614403
0.482500	6.604483
0.483000	6.598904
0.483500	6.583405
0.484000	6.572865
0.484500	6.561706
0.485000	6.551166
0.485500	6.536907
0.486000	6.520168
0.486500	6.509009
0.487000	6.496609
0.487500	6.480490
0.488000	6.462512
0.488500	6.447012
0.489000	6.432753
0.489500	6.421594
0.490000	6.414154
0.490500	6.393695
0.491000	6.384396
0.491500	6.375096
0.492000	6.367657
0.492500	6.355877
0.493000	6.344718
0.493500	6.340998
0.494000	6.339758
0.494500	6.336039
0.495000	6.332939
0.495500	6.331079
0.496000	6.331699
0.496500	6.333559
0.497000	6.332939
0.497500	6.332939
0.498000	6.331699
0.498500	6.332939
0.499000	6.336039
0.499500	6.338519
0.500000	6.336039
0.500500	6.333559
0.501000	6.335419
0.501500	6.334799
0.502000	6.340378
0.502500	6.339139
0.503000	6.341618
0.503500	6.346578
0.504000	6.347198
0.504500	6.350918
0.505000	6.354638
0.505500	6.357117
0.506000	6.367657
0.506500	6.369517
0.507000	6.372616
0.507500	6.379436
0.508000	6.381296
0.508500	6.389356
0.509000	6.388735
0.509500	6.396175
0.510000	6.402375
0.510500	6.409814
0.511000	6.422833
0.511500	6.433373
0.512000	6.442672
0.512500	6.453212
0.513000	6.461891
0.513500	6.475531
0.514000	6.485450
0.514500	6.494130
0.515000	6.504049
0.515500	6.513349
0.516000	6.522648
0.516500	6.531327
0.517000	6.540627
0.517500	6.546206
0.518000	6.554266
0.518500	6.561706
0.519000	6.568525
0.519500	6.575965
0.520000	6.580305
0.520500	6.587744
0.521000	6.594564
0.521500	6.601383
0.522000	6.606963
0.522500	6.613783
0.523000	6.620602
0.523500	6.626182
0.524000	6.630522
0.524500	6.634242
0.525000	6.641061
0.525500	6.639821
0.526000	6.643541
0.526500	6.645401
0.527000	6.645401
0.527500	6.647261
0.528000	6.649121
0.528500	6.647881
0.529000	6.648501
0.529500	6.644161
0.530000	6.641061
0.530500	6.635481
0.531000	6.631762
0.531500	6.621222
0.532000	6.612543
0.532500	6.603243
0.533000	6.592084
0.533500	6.580305
0.534000	6.564186
0.534500	6.548067
0.535000	6.535667
0.535500	6.522648
0.536000	6.506529
0.536500	6.493510
0.537000	6.479250
0.537500	6.463751
0.538000	6.450732
0.538500	6.432753
0.539000	6.421594
0.539500	6.409814
0.540000	6.401755
0.540500	6.387496
0.541000	6.377576
0.541500	6.368277
0.542000	6.361457
0.542500	6.350918
0.543000	6.344718
0.543500	6.340378
0.544000	6.336658
0.544500	6.336658
0.545000	6.335419
0.545500	6.337898
0.546000	6.338519
0.546500	6.338519
0.547000	6.342238
0.547500	6.346578
0.548000	6.349678
0.548500	6.354018
0.549000	6.359597
0.549500	6.362697
0.550000	6.368896
0.550500	6.371377
0.551000	6.376336
0.551500	6.384396
0.552000	6.392455
0.552500	6.398035
0.553000	6.402375
0.553500	6.412294
0.554000	6.419734
0.554500	6.422833
0.555000	6.429033
0.555500	6.435853
0.556000	6.445772
0.556500	6.451352
0.557000	6.456932
0.557500	6.461271
0.558000	6.469331
0.558500	6.474911
0.559000	6.477390
0.559500	6.482350
0.560000	6.487930
0.560500	6.494130
0.561000	6.499089
0.561500	6.504669
0.562000	6.513349
0.562500	6.515828
0.563000	6.523268
0.563500	6.529468
0.564000	6.533807
0.564500	6.539387
0.565000	6.543726
0.565500	6.549926
0.566000	6.555506
0.566500	6.558606
0.567000	6.564186
0.567500	6.566045
0.568000	6.568525
0.568500	6.577825
0.569000	6.582164
0.569500	6.587744
0.570000	6.589604
0.570500	6.593944
0.571000	6.601383
0.571500	6.604483
0.572000	6.608203
0.572500	6.613783
0.573000	6.616262
0.573500	6.619362
0.574000	6.620602
0.574500	6.623082
0.575000	6.621842
0.575500	6.614403
0.576000	6.615023
0.576500	6.611923
0.577000	6.603243
0.577500	6.600763
0.578000	6.595184
0.578500	6.588364
0.579000	6.582164
0.579500	6.573485
0.580000	6.562325
0.580500	6.553646
0.581000	6.543107
0.581500	6.533187
0.582000	6.522648
0.582500	6.511488
0.583000	6.499709
0.583500	6.489790
0.584000	6.476770
0.584500	6.467471
0.585000	6.456932
0.585500	6.447632
0.586000	6.438952
0.586500	6.433373
0.587000	6.428413
0.587500	6.423453
0.588000	6.418494
0.588500	6.414154
0.589000	6.411054
0.589500	6.407954
0.590000	6.409194
0.590500	6.408575
0.591000	6.406095
0.591500	6.407334
0.592000	6.409814
0.592500	6.405475
0.593000	6.405475
0.593500	6.409814
0.594000	6.407954
0.594500	6.411674
0.595000	6.414154
0.595500	6.418494
0.596000	6.418494
0.596500	6.420974
0.597000	6.422214
0.597500	6.421594
0.598000	6.422214
0.598500	6.425313
0.599000	6.424074
0.599500	6.424074
0.600000	6.422833
0.600500	6.417874
0.601000	6.414774
0.601500	6.414774
0.602000	6.412914
0.602500	6.410434
0.603000	6.407954
0.603500	6.409194
0.604000	6.407334
0.604500	6.403615
0.605000	6.400515
0.605500	6.399895
0.606000	6.403615
0.606500	6.400515
0.607000	6.399275
0.607500	6.402375
0.608000	6.400515
0.608500	6.401755
0.609000	6.403615
0.609500	6.403615
0.610000	6.406714
0.610500	6.411674
0.611000	6.416014
0.611500	6.420974
0.612000	6.426553
0.612500	6.432133
0.613000	6.441432
0.613500	6.446392
0.614000	6.453832
0.614500	6.463131
0.615000	6.469331
0.615500	6.478011
0.616000	6.486070
0.616500	6.495989
0.617000	6.504669
0.617500	6.505289
0.618000	6.515208
0.618500	6.522648
0.619000	6.531327
0.619500	6.539387
0.620000	6.544967
0.620500	6.552406
0.621000	6.559846
0.621500	6.564806
0.622000	6.569145
0.622500	6.575965
0.623000	6.582164
0.623500	6.584024
0.624000	6.587124
0.624500	6.588364
0.625000	6.590224
0.625500	6.585884
0.626000	6.584024
0.626500	6.584024
0.627000	6.582164
0.627500	6.578444
0.628000	6.576585
0.628500	6.572865
0.629000	6.568525
0.629500	6.564186
0.630000	6.559846
0.630500	6.553646
0.631000	6.546206
0.631500	6.542487
0.632000	6.537527
0.632500	6.532568
0.633000	6.525128
0.633500	6.518928
0.634000	6.510869
0.634500	6.504049
0.635000	6.499709
0.635500	6.495989
0.636000	6.489790
0.636500	6.485450
0.637000	6.482350
0.637500	6.480490
0.638000	6.475531
0.638500	6.471191
0.639000	6.469951
0.639500	6.469331
0.640000	6.468091
0.640500	6.465611
0.641000	6.462512
0.641500	6.462512
0.642000	6.461891
0.642500	6.454452
0.643000	6.454452
0.643500	6.454452
0.644000	6.455692
0.644500	6.455692
0.645000	6.453212
0.645500	6.455072
0.646000	6.454452
0.646500	6.455692
0.647000	6.455072
0.647500	6.456932
0.648000	6.458792
0.648500	6.456932
0.649000	6.456932
0.649500	6.458171
0.650000	6.460032
0.650500	6.453212
0.651000	6.454452
0.651500	6.455692
0.652000	6.456932
0.652500	6.460032
0.653000	6.459412
0.653500	6.463751
0.654000	6.464991
0.654500	6.466851
0.655000	6.467471
0.655500	6.470571
0.656000	6.477390
0.656500	6.477390
0.657000	6.481110
0.657500	6.484210
0.658000	6.485450
0.658500	6.489170
0.659000	6.487930
0.659500	6.491650
0.660000	6.494130
0.660500	6.495989
0.661000	6.497849
0.661500	6.501569
0.662000	6.504049
0.662500	6.506529
0.663000	6.509009
0.663500	6.511488
0.664000	6.512108
0.664500	6.513968
0.665000	6.515208
0.665500	6.516448
0.666000	6.516448
0.666500	6.516448
0.667000	6.516448
0.667500	6.512728
0.668000	6.513349
0.668500	6.513349
0.669000	6.512108
0.669500	6.511488
0.670000	6.510249
0.670500	6.509629
0.671000	6.508389
0.671500	6.505289
0.672000	6.502189
0.672500	6.499089
0.673000	6.499089
0.673500	6.495369
0.674000	6.491650
0.674500	6.490410
0.675000	6.485450
0.675500	6.479870
0.676000	6.473051
0.676500	6.470571
0.677000	6.465611
0.677500	6.461891
0.678000	6.460651
0.678500	6.458171
0.679000	6.456932
0.679500	6.454452
0.680000	6.453212
0.680500	6.452592
0.681000	6.450732
0.681500	6.452592
0.682000	6.453212
0.682500	6.454452
0.683000	6.456932
0.683500	6.458792
0.684000	6.458171
0.684500	6.460032
0.685000	6.464371
0.685500	6.467471
0.686000	6.471191
0.686500	6.476770
