RBF
102,102
     0,   -10,  -9.8,  -9.6,  -9.4,  -9.2,    -9,  -8.8,  -8.6,  -8.4,  -8.2,    -8,  -7.8,  -7.6,  -7.4,  -7.2,    -7,  -6.8,  -6.6,  -6.4,  -6.2,    -6,  -5.8,  -5.6,  -5.4,  -5.2,    -5,  -4.8,  -4.6,  -4.4,  -4.2,    -4,  -3.8,  -3.6,  -3.4,  -3.2,    -3,  -2.8,  -2.6,  -2.4,  -2.2,    -2,  -1.8,  -1.6,  -1.4,  -1.2,    -1,  -0.8,  -0.6,  -0.4,  -0.2,-2.054e-015,   0.2,   0.4,   0.6,   0.8,     1,   1.2,   1.4,   1.6,   1.8,     2,   2.2,   2.4,   2.6,   2.8,     3,   3.2,   3.4,   3.6,   3.8,     4,   4.2,   4.4,   4.6,   4.8,     5,   5.2,   5.4,   5.6,   5.8,     6,   6.2,   6.4,   6.6,   6.8,     7,   7.2,   7.4,   7.6,   7.8,     8,   8.2,   8.4,   8.6,   8.8,     9,   9.2,   9.4,   9.6,   9.8,    10
   -10, 5.539, 5.317, 4.952, 4.567,  4.26, 4.059, 3.945, 3.889, 3.864, 3.855, 3.851,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85, 3.849, 3.845, 3.836, 3.812, 3.763, 3.677, 3.559, 3.435, 3.337, 3.268, 3.197
  -9.8, 5.596, 5.553, 5.325, 4.956, 4.569, 4.261, 4.059, 3.946, 3.889, 3.864, 3.855, 3.851,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85, 3.849, 3.845, 3.836, 3.812, 3.763, 3.676, 3.558, 3.433, 3.333, 3.262, 3.187, 3.098
  -9.6, 5.565,  5.62, 5.569, 5.333,  4.96, 4.571, 4.262,  4.06, 3.946, 3.889, 3.864, 3.855, 3.851,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85, 3.849, 3.845, 3.836, 3.812, 3.763, 3.676, 3.557, 3.431, 3.329, 3.255, 3.178, 3.087, 3.023
  -9.4, 5.563,   5.6, 5.646, 5.585, 5.343, 4.965, 4.573, 4.263,  4.06, 3.946, 3.889, 3.864, 3.855, 3.851,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85, 3.849, 3.845, 3.836, 3.812, 3.762, 3.676, 3.556, 3.429, 3.325, 3.248, 3.168, 3.076, 3.013, 3.026
  -9.2,  5.61, 5.604, 5.636, 5.672, 5.602, 5.353,  4.97, 4.576, 4.264,  4.06, 3.946, 3.889, 3.864, 3.855, 3.851,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85, 3.849, 3.845, 3.836, 3.812, 3.762, 3.675, 3.555, 3.426, 3.321,  3.24, 3.157, 3.064, 3.003, 3.018, 3.092
    -9, 5.627, 5.646, 5.645, 5.673,   5.7, 5.621, 5.363, 4.976, 4.578, 4.265, 4.061, 3.946, 3.889, 3.864, 3.855, 3.851,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85, 3.849, 3.845, 3.836, 3.812, 3.762, 3.675, 3.554, 3.424, 3.316, 3.232, 3.147, 3.053, 2.993, 3.009, 3.082, 3.145
  -8.8, 5.562, 5.652, 5.682, 5.686, 5.712,  5.73,  5.64, 5.375, 4.982, 4.581, 4.266, 4.061, 3.946, 3.889, 3.864, 3.855, 3.851,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85, 3.849, 3.845, 3.836, 3.812, 3.762, 3.674, 3.552, 3.421,  3.31, 3.224, 3.136, 3.041, 2.982, 2.999,  3.07, 3.129,  3.14
  -8.6, 5.471, 5.584, 5.679, 5.718, 5.729, 5.751, 5.761, 5.661, 5.387, 4.989, 4.585, 4.268, 4.062, 3.947, 3.889, 3.864, 3.855, 3.851,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85, 3.849, 3.845, 3.836, 3.812, 3.762, 3.674, 3.551, 3.418, 3.305, 3.215, 3.124, 3.029, 2.971, 2.989, 3.057, 3.111, 3.122, 3.118
  -8.4, 5.442, 5.501, 5.607, 5.706, 5.755, 5.772, 5.792, 5.793, 5.683,   5.4, 4.996, 4.588, 4.269, 4.063, 3.947, 3.889, 3.864, 3.855, 3.851,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85,  3.85, 3.849, 3.845, 3.836, 3.812, 3.761, 3.673,  3.55, 3.415, 3.299, 3.206, 3.113, 3.017, 2.961, 2.979, 3.044, 3.093, 3.104, 3.108, 3.147
