result
17,7
0,0,0,0,0,0,0
0.05,0.02206,0.03055,0.02298,0.8822,1.222,0.9195
0.1,0.08897,0.1187,0.08724,1.791,2.306,1.653
0.15,0.2024,0.2571,0.1831,2.731,3.227,2.189
0.2,0.3622,0.437,0.3015,3.636,3.972,2.569
0.25,0.5641,0.6498,0.4367,4.402,4.538,2.88
0.3,0.7986,0.8866,0.5879,4.929,4.935,3.217
0.35,1.053,1.139,0.7567,5.184,5.177,3.586
0.4,1.315,1.401,0.9392,5.267,5.277,3.763
0.45,1.581,1.664,1.116,5.348,5.262,3.371
0.5,1.847,1.926,1.274,5.307,5.193,2.972
0.55,2.1,2.18,1.457,4.785,4.976,4.316
0.6,2.335,2.402,1.663,4.619,3.926,3.932
0.65,2.573,2.565,1.666,5.122,2.562,-3.725
0.7,2.72,2.749,2.078,0.7529,4.812,19.83
0.75,3.26,1.503,-13.27,-0.5801,-54.67,-645.3
0.8,1.#QO,1.#QO,1.#QO,1.#QO,1.#QO,1.#QO
