control
46,4
0,46.14,127.6,36.2
0.05,47.61,120.7,30.18
0.1,50.98,112.7,22.89
0.15,54.9,103.9,15
0.2,58.42,94.79,6.932
0.25,60.56,85.84,-0.77
0.3,60.81,77.52,-7.898
0.35,59.84,69.95,-15.31
0.4,59.57,62.85,-25.22
0.45,61.72,55.87,-39.93
0.5,64.76,48.95,-57.49
0.55,62.94,42.29,-68.56
0.6,53.78,35.21,-67.11
0.65,43.34,25.55,-66.06
0.7,29.18,14.57,-75.36
0.75,-4.354,9.023,-74.52
0.8,-49.95,7.025,-60.78
0.85,-92.53,-0.7121,-60.11
0.9,-154.6,-4.178,-40.14
0.95,-194.3,-21.29,-54.7
1,-260.6,-35.16,-34.73
1.05,-235.9,-26.85,-25.53
1.1,-202.3,-18.92,-31.61
1.15,-167.2,-10.53,-38.45
1.2,-130.2,-2.366,-40.9
1.25,-88.41,4.189,-47.81
1.3,-44.49,9.765,-61.87
1.35,-5.106,16.43,-75.86
1.4,26.06,25.3,-81.74
1.45,51.41,35.1,-77.19
1.5,73.78,43.01,-68.39
1.55,87.01,48.5,-61.27
1.6,83.96,54.37,-50.2
1.65,73.4,61.3,-33.69
1.7,64.88,67.95,-19.6
1.75,56.32,74.34,-8.14
1.8,46.36,80.7,3.008
1.85,37.25,87.14,13.03
1.9,31.28,94.22,20.84
1.95,30.79,102.7,25.3
2,38.52,112.8,24.74
2.05,42.81,101.6,17.81
2.1,31.51,85.44,12.31
2.15,23.37,72.36,7.611
2.2,16.87,62.28,4.094
2.25,11.47,54.94,1.729
