linearthresh2
18,18
     0,    -2, -1.75,  -1.5, -1.25,    -1, -0.75,  -0.5, -0.25,     0,  0.25,   0.5,  0.75,     1,  1.25,   1.5,  1.75,     2
    -2,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,   0.2,     1,     1,     1,     1,     1,     1,     1,     1
 -1.75,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1, 0.175,     1,     1,     1,     1,     1,     1,     1,     1
  -1.5,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,  0.15,     1,     1,     1,     1,     1,     1,     1,     1
 -1.25,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1, 0.125,     1,     1,     1,     1,     1,     1,     1,     1
    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,   0.1,     1,     1,     1,     1,     1,     1,     1,     1
 -0.75,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1, 0.075,     1,     1,     1,     1,     1,     1,     1,     1
  -0.5,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,  0.05,     1,     1,     1,     1,     1,     1,     1,     1
 -0.25,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1, 0.025,     1,     1,     1,     1,     1,     1,     1,     1
     0,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,     0,     1,     1,     1,     1,     1,     1,     1,     1
  0.25,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.025,     1,     1,     1,     1,     1,     1,     1,     1
   0.5,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1, -0.05,     1,     1,     1,     1,     1,     1,     1,     1
  0.75,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.075,     1,     1,     1,     1,     1,     1,     1,     1
     1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,  -0.1,     1,     1,     1,     1,     1,     1,     1,     1
  1.25,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.125,     1,     1,     1,     1,     1,     1,     1,     1
   1.5,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1, -0.15,     1,     1,     1,     1,     1,     1,     1,     1
  1.75,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.175,     1,     1,     1,     1,     1,     1,     1,     1
     2,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,  -0.2,     1,     1,     1,     1,     1,     1,     1,     1
