linearthresh1
18,18
     0,    -2, -1.75,  -1.5, -1.25,    -1, -0.75,  -0.5, -0.25,     0,  0.25,   0.5,  0.75,     1,  1.25,   1.5,  1.75,     2
    -2,    -1,    -1,  -0.2,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
 -1.75,    -1,    -1,    -1,0.0775,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
  -1.5,    -1,    -1,    -1,    -1, 0.355,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
 -1.25,    -1,    -1,    -1,    -1,-0.8425,0.6325,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
    -1,    -1,    -1,    -1,    -1,    -1,-0.565,  0.91,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
 -0.75,    -1,    -1,    -1,    -1,    -1,    -1,-0.2875,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
  -0.5,    -1,    -1,    -1,    -1,    -1,    -1,    -1, -0.01,     1,     1,     1,     1,     1,     1,     1,     1,     1
 -0.25,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,0.2675,     1,     1,     1,     1,     1,     1,     1,     1
     0,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1, -0.93, 0.545,     1,     1,     1,     1,     1,     1,     1
  0.25,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.6525,0.8225,     1,     1,     1,     1,     1,     1
   0.5,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.375,     1,     1,     1,     1,     1,     1
  0.75,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.0975,     1,     1,     1,     1,     1
     1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,  0.18,     1,     1,     1,     1
  1.25,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,0.4575,     1,     1,     1
   1.5,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1, -0.74, 0.735,     1,     1
  1.75,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.4625,     1,     1
     2,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.185,     1
