symsigmoid2
18,18
     0,    -2, -1.75,  -1.5, -1.25,    -1, -0.75,  -0.5, -0.25,     0,  0.25,   0.5,  0.75,     1,  1.25,   1.5,  1.75,     2
    -2,    -1,    -1,    -1,    -1,-0.9999,-0.9986,-0.9837,-0.8178,0.09967,0.8741, 0.989,0.9991,0.9999,     1,     1,     1,     1
 -1.75,    -1,    -1,    -1,    -1,-0.9999,-0.9987,-0.9841,-0.8219,0.08728,0.8711,0.9888,0.9991,0.9999,     1,     1,     1,     1
  -1.5,    -1,    -1,    -1,    -1,-0.9999,-0.9987,-0.9845,-0.8259,0.07486, 0.868,0.9885, 0.999,0.9999,     1,     1,     1,     1
 -1.25,    -1,    -1,    -1,    -1,-0.9999,-0.9987,-0.9848,-0.8298,0.06242,0.8649,0.9882, 0.999,0.9999,     1,     1,     1,     1
    -1,    -1,    -1,    -1,    -1,-0.9999,-0.9988,-0.9852,-0.8337,0.04996,0.8617,0.9879, 0.999,0.9999,     1,     1,     1,     1
 -0.75,    -1,    -1,    -1,    -1,-0.9999,-0.9988,-0.9856,-0.8374,0.03748,0.8585,0.9876, 0.999,0.9999,     1,     1,     1,     1
  -0.5,    -1,    -1,    -1,    -1,-0.9999,-0.9988,-0.9859,-0.8411,0.02499,0.8551,0.9873,0.9989,0.9999,     1,     1,     1,     1
 -0.25,    -1,    -1,    -1,    -1,-0.9999,-0.9989,-0.9863,-0.8447,0.0125,0.8518,0.9869,0.9989,0.9999,     1,     1,     1,     1
     0,    -1,    -1,    -1,    -1,-0.9999,-0.9989,-0.9866,-0.8483,     0,0.8483,0.9866,0.9989,0.9999,     1,     1,     1,     1
  0.25,    -1,    -1,    -1,    -1,-0.9999,-0.9989,-0.9869,-0.8518,-0.0125,0.8447,0.9863,0.9989,0.9999,     1,     1,     1,     1
   0.5,    -1,    -1,    -1,    -1,-0.9999,-0.9989,-0.9873,-0.8551,-0.02499,0.8411,0.9859,0.9988,0.9999,     1,     1,     1,     1
  0.75,    -1,    -1,    -1,    -1,-0.9999,-0.999,-0.9876,-0.8585,-0.03748,0.8374,0.9856,0.9988,0.9999,     1,     1,     1,     1
     1,    -1,    -1,    -1,    -1,-0.9999,-0.999,-0.9879,-0.8617,-0.04996,0.8337,0.9852,0.9988,0.9999,     1,     1,     1,     1
  1.25,    -1,    -1,    -1,    -1,-0.9999,-0.999,-0.9882,-0.8649,-0.06242,0.8298,0.9848,0.9987,0.9999,     1,     1,     1,     1
   1.5,    -1,    -1,    -1,    -1,-0.9999,-0.999,-0.9885,-0.868,-0.07486,0.8259,0.9845,0.9987,0.9999,     1,     1,     1,     1
  1.75,    -1,    -1,    -1,    -1,-0.9999,-0.9991,-0.9888,-0.8711,-0.08728,0.8219,0.9841,0.9987,0.9999,     1,     1,     1,     1
     2,    -1,    -1,    -1,    -1,-0.9999,-0.9991,-0.989,-0.8741,-0.09967,0.8178,0.9837,0.9986,0.9999,     1,     1,     1,     1
