tanh1
18,18
     0,    -2, -1.75,  -1.5, -1.25,    -1, -0.75,  -0.5, -0.25,     0,  0.25,   0.5,  0.75,     1,  1.25,   1.5,  1.75,     2
    -2,-0.9963,-0.9322,-0.1974,0.8551,0.9919,0.9996,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
 -1.75,-0.9997,-0.9936,-0.8848,0.07735,0.9142,0.9953,0.9998,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
  -1.5,    -1,-0.9994,-0.9889,-0.8076,0.3408,0.9498,0.9973,0.9999,     1,     1,     1,     1,     1,     1,     1,     1,     1
 -1.25,    -1,-0.9999,-0.999,-0.9808,-0.6871,0.5598,0.9709,0.9985,0.9999,     1,     1,     1,     1,     1,     1,     1,     1
    -1,    -1,    -1,-0.9999,-0.9982,-0.9667,-0.5117,0.7211,0.9832,0.9991,     1,     1,     1,     1,     1,     1,     1,     1
 -0.75,    -1,    -1,    -1,-0.9998,-0.9969,-0.9428,-0.2798,0.8298,0.9903,0.9995,     1,     1,     1,     1,     1,     1,     1
  -0.5,    -1,    -1,    -1,    -1,-0.9997,-0.9946,-0.9024, -0.01,0.8986,0.9944,0.9997,     1,     1,     1,     1,     1,     1
 -0.25,    -1,    -1,    -1,    -1,    -1,-0.9995,-0.9907,-0.8359,0.2613,0.9405,0.9968,0.9998,     1,     1,     1,     1,     1
     0,    -1,    -1,    -1,    -1,    -1,    -1,-0.9991,-0.9838,-0.7306,0.4968,0.9654,0.9982,0.9999,     1,     1,     1,     1
  0.25,    -1,    -1,    -1,    -1,    -1,    -1,-0.9999,-0.9985,-0.972,-0.5734,0.6764,  0.98,0.9989,0.9999,     1,     1,     1
   0.5,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.9999,-0.9974,-0.9517,-0.3584,0.8005,0.9885,0.9994,     1,     1,     1
  0.75,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.9998,-0.9955,-0.9174,-0.09719,0.8804,0.9934,0.9997,     1,     1
     1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.9996,-0.9922,-0.8604,0.1781,0.9295,0.9962,0.9998,     1
  1.25,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.9993,-0.9864,-0.7688, 0.428,0.9589,0.9978,0.9999
   1.5,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.9999,-0.9988,-0.9765,-0.6291,0.6261,0.9762,0.9987
  1.75,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.9999,-0.9978,-0.9593,-0.4321,0.7668,0.9863
     2,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,    -1,-0.9998,-0.9962,-0.9302,-0.1829,0.8591
