result
338,7
0,0,0,0,0,0,0
0.05,0.0005291,0.0002503,0.0002253,0.02116,0.01001,0.009013
0.1,0.002117,0.0009964,0.0008977,0.04236,0.01984,0.01788
0.15,0.004765,0.00223,0.002011,0.06356,0.02952,0.02664
0.2,0.008473,0.003945,0.003559,0.08478,0.03906,0.03528
0.25,0.01324,0.006133,0.005536,0.1061,0.04848,0.04379
0.3,0.01908,0.008789,0.007934,0.1274,0.05776,0.05214
0.35,0.02599,0.01191,0.01075,0.1489,0.06691,0.06034
0.4,0.03397,0.01548,0.01396,0.1704,0.07594,0.06835
0.45,0.04303,0.0195,0.01758,0.1921,0.08485,0.07619
0.5,0.05319,0.02396,0.02158,0.214,0.09365,0.08383
0.55,0.06443,0.02886,0.02595,0.236,0.1023,0.09127
0.6,0.07679,0.03419,0.0307,0.2581,0.1109,0.0985
0.65,0.09025,0.03994,0.0358,0.2805,0.1193,0.1055
0.7,0.1048,0.04612,0.04125,0.303,0.1277,0.1123
0.75,0.1206,0.05271,0.04703,0.3257,0.1359,0.1189
0.8,0.1374,0.0597,0.05313,0.3486,0.144,0.1253
0.85,0.1554,0.0671,0.05955,0.3717,0.152,0.1315
0.9,0.1746,0.0749,0.06628,0.395,0.1598,0.1375
0.95,0.1949,0.08308,0.0733,0.4184,0.1676,0.1433
1,0.2164,0.09165,0.0806,0.442,0.1752,0.1489
1.05,0.2391,0.1006,0.08818,0.4657,0.1827,0.1544
1.1,0.263,0.1099,0.09604,0.4896,0.19,0.1597
1.15,0.2881,0.1196,0.1041,0.5136,0.1973,0.1649
1.2,0.3144,0.1296,0.1125,0.5377,0.2044,0.1699
1.25,0.3419,0.14,0.1211,0.5619,0.2113,0.1749
1.3,0.3706,0.1508,0.13,0.5861,0.2182,0.1798
1.35,0.4005,0.1618,0.1391,0.6103,0.2248,0.1846
1.4,0.4316,0.1732,0.1485,0.6344,0.2314,0.1895
1.45,0.4639,0.185,0.1581,0.6585,0.2378,0.1943
1.5,0.4974,0.197,0.1679,0.6825,0.244,0.1992
1.55,0.5322,0.2094,0.178,0.7063,0.2501,0.2042
1.6,0.5681,0.222,0.1883,0.7299,0.2561,0.2092
1.65,0.6051,0.235,0.1989,0.7533,0.2619,0.2143
1.7,0.6434,0.2482,0.2097,0.7763,0.2676,0.2196
1.75,0.6828,0.2617,0.2209,0.799,0.2731,0.2251
1.8,0.7233,0.2755,0.2322,0.8213,0.2786,0.2308
1.85,0.7649,0.2896,0.2439,0.843,0.2839,0.2366
1.9,0.8076,0.3039,0.2559,0.8643,0.2891,0.2428
1.95,0.8513,0.3185,0.2682,0.8849,0.2943,0.2491
2,0.8961,0.3333,0.2808,0.9048,0.2994,0.2557
2.05,0.9418,0.3484,0.2938,0.924,0.3044,0.2626
2.1,0.9884,0.3638,0.3071,0.9424,0.3093,0.2698
2.15,1.036,0.3794,0.3207,0.9599,0.3143,0.2772
2.2,1.084,0.3952,0.3348,0.9765,0.3192,0.2849
2.25,1.134,0.4113,0.3492,0.9922,0.3242,0.2928
2.3,1.184,0.4276,0.3641,1.007,0.3292,0.301
2.35,1.234,0.4442,0.3793,1.02,0.3342,0.3094
2.4,1.286,0.461,0.395,1.033,0.3394,0.3179
2.45,1.338,0.4781,0.4111,1.044,0.3446,0.3265
2.5,1.39,0.4955,0.4276,1.054,0.3499,0.3353
2.55,1.443,0.5131,0.4446,1.064,0.3554,0.3441
2.6,1.496,0.5311,0.462,1.072,0.3611,0.3528
2.65,1.55,0.5493,0.4799,1.079,0.3669,0.3615
2.7,1.604,0.5677,0.4982,1.084,0.3729,0.37
2.75,1.659,0.5865,0.5169,1.089,0.3791,0.3783
2.8,1.713,0.6057,0.536,1.093,0.3854,0.3864
2.85,1.768,0.6251,0.5555,1.096,0.392,0.3941
2.9,1.823,0.6449,0.5754,1.098,0.3988,0.4014
2.95,1.878,0.665,0.5956,1.099,0.4057,0.4083
3,1.933,0.6854,0.6162,1.099,0.4128,0.4147
3.05,1.987,0.7063,0.6371,1.099,0.4201,0.4205
3.1,2.042,0.7274,0.6582,1.099,0.4274,0.4258
3.15,2.097,0.749,0.6796,1.097,0.4349,0.4304
