control
337,4
0,1.693,50,0.5408
0.05,1.696,49.98,0.5321
0.1,1.696,49.97,0.5257
0.15,1.698,49.95,0.5184
0.2,1.702,49.94,0.5102
0.25,1.709,49.93,0.501
0.3,1.716,49.92,0.491
0.35,1.726,49.9,0.4802
0.4,1.737,49.89,0.4685
0.45,1.75,49.88,0.456
0.5,1.763,49.87,0.4428
0.55,1.778,49.86,0.4288
0.6,1.794,49.84,0.4141
0.65,1.811,49.83,0.3988
0.7,1.829,49.82,0.3829
0.75,1.848,49.81,0.3663
0.8,1.867,49.8,0.3492
0.85,1.886,49.79,0.3315
0.9,1.906,49.77,0.3132
0.95,1.926,49.76,0.2945
1,1.945,49.75,0.2751
1.05,1.964,49.74,0.2553
1.1,1.983,49.72,0.2348
1.15,2.001,49.71,0.2138
1.2,2.019,49.7,0.1922
1.25,2.035,49.68,0.1699
1.3,2.05,49.67,0.1469
1.35,2.064,49.65,0.1232
1.4,2.076,49.64,0.09854
1.45,2.086,49.62,0.07299
1.5,2.094,49.61,0.0464
1.55,2.1,49.6,0.01865
1.6,2.104,49.58,-0.01037
1.65,2.105,49.57,-0.04081
1.7,2.104,49.56,-0.07282
1.75,2.1,49.54,-0.1066
1.8,2.093,49.53,-0.1422
1.85,2.084,49.52,-0.1799
1.9,2.071,49.51,-0.2199
1.95,2.056,49.51,-0.2624
2,2.038,49.5,-0.3075
2.05,2.018,49.5,-0.3554
2.1,1.996,49.49,-0.4064
2.15,1.971,49.49,-0.4606
2.2,1.945,49.5,-0.5181
2.25,1.917,49.5,-0.5792
2.3,1.889,49.51,-0.644
2.35,1.859,49.51,-0.7125
2.4,1.831,49.52,-0.7849
2.45,1.802,49.54,-0.8611
2.5,1.775,49.55,-0.9413
2.55,1.75,49.56,-1.025
2.6,1.728,49.58,-1.113
2.65,1.708,49.6,-1.204
2.7,1.693,49.62,-1.299
2.75,1.682,49.64,-1.397
2.8,1.676,49.66,-1.498
2.85,1.676,49.68,-1.601
2.9,1.681,49.69,-1.706
2.95,1.693,49.71,-1.814
3,1.711,49.72,-1.922
3.05,1.735,49.74,-2.032
