control
111,4
0,15.9,61.4,7.819
0.05,15.82,60.92,7.154
0.1,15.86,60.45,6.313
0.15,16.04,59.99,5.309
0.2,16.34,59.53,4.167
0.25,16.73,59.07,2.911
0.3,17.2,58.59,1.567
0.35,17.72,58.1,0.1637
0.4,18.26,57.58,-1.267
0.45,18.78,57.04,-2.692
0.5,19.25,56.48,-4.08
0.55,19.63,55.9,-5.406
0.6,19.87,55.31,-6.657
0.65,19.94,54.71,-7.84
0.7,19.81,54.12,-8.979
0.75,19.46,53.54,-10.13
0.8,18.91,53,-11.35
0.85,18.18,52.48,-12.72
0.9,17.36,51.99,-14.34
0.95,16.52,51.53,-16.26
1,15.77,51.08,-18.51
1.05,15.23,50.64,-21.06
1.1,14.96,50.19,-23.81
1.15,14.99,49.74,-26.62
1.2,15.29,49.29,-29.34
1.25,15.76,48.84,-31.84
1.3,16.29,48.42,-34.05
1.35,16.76,48.02,-35.96
1.4,17.04,47.66,-37.6
1.45,17.04,47.33,-38.99
1.5,16.71,47.02,-40.14
1.55,15.98,46.73,-41.03
1.6,14.8,46.43,-41.63
1.65,13.15,46.11,-41.94
1.7,10.98,45.77,-41.92
1.75,8.279,45.38,-41.56
1.8,5.012,44.96,-40.84
1.85,1.17,44.48,-39.75
1.9,-3.25,43.97,-38.3
1.95,-8.242,43.4,-36.46
2,-13.78,42.8,-34.26
2.05,-19.83,42.14,-31.7
2.1,-26.31,41.45,-28.83
2.15,-33.13,40.72,-25.68
2.2,-40.14,39.95,-22.32
2.25,-47.15,39.17,-18.84
2.3,-53.91,38.4,-15.35
2.35,-60.09,37.71,-12
2.4,-65.27,37.2,-8.935
2.45,-68.92,37.05,-6.273
2.5,-70.36,37.63,-4.095
2.55,-77.97,37.69,-15.83
2.6,-72.93,37.16,-13.37
2.65,-67.46,36.7,-6.529
2.7,-62.53,36.74,-3.14
2.75,-57.85,37.17,-4.851
2.8,-53.1,37.8,-8.612
2.85,-48.21,38.48,-11.57
2.9,-43.19,39.13,-13.43
2.95,-38.13,39.73,-15.34
3,-33.1,40.28,-18.04
3.05,-28.19,40.82,-21.33
3.1,-23.49,41.38,-24.64
3.15,-19.04,41.96,-27.7
3.2,-14.87,42.56,-30.5
3.25,-10.98,43.16,-33.11
3.3,-7.384,43.76,-35.49
3.35,-4.084,44.37,-37.57
3.4,-1.066,44.96,-39.31
3.45,1.694,45.54,-40.68
3.5,4.223,46.1,-41.69
3.55,6.543,46.63,-42.36
3.6,8.674,47.15,-42.67
3.65,10.63,47.64,-42.64
3.7,12.44,48.12,-42.26
3.75,14.09,48.58,-41.56
3.8,15.59,49.04,-40.54
3.85,16.94,49.48,-39.21
3.9,18.14,49.92,-37.59
3.95,19.17,50.35,-35.69
4,20.03,50.79,-33.55
4.05,20.72,51.21,-31.18
4.1,21.21,51.64,-28.61
4.15,21.51,52.06,-25.87
4.2,21.61,52.48,-23
4.25,21.5,52.89,-20.02
4.3,21.18,53.29,-16.97
4.35,20.66,53.68,-13.88
4.4,19.94,54.05,-10.79
4.45,19.04,54.39,-7.743
4.5,17.98,54.7,-4.783
4.55,16.81,54.98,-1.963
4.6,15.56,55.21,0.6562
4.65,14.32,55.41,3.012
4.7,13.14,55.57,5.042
4.75,12.12,55.72,6.689
4.8,11.32,55.88,7.904
4.85,10.84,56.07,8.638
4.9,10.77,56.35,8.839
4.95,11.25,56.77,8.423
5,12.49,57.44,7.235
5.05,14.95,58.5,4.951
5.1,19.67,60.29,0.835
5.15,16.47,58.07,1.164
5.2,14.07,55.46,-0.1137
5.25,11.83,53.24,-1.104
5.3,9.74,51.47,-1.762
5.35,7.805,50.13,-2.096
5.4,6.016,49.19,-2.151
5.45,4.371,48.6,-1.993
5.5,2.878,48.3,-1.691
