result
90,7
0,0,0,0,0,0,0
0.05,0.00717,0.004891,0.004717,0.2868,0.1956,0.1887
0.1,0.02862,0.01935,0.01837,0.5712,0.3827,0.3575
0.15,0.06431,0.04296,0.03983,0.8562,0.5616,0.5011
0.2,0.1143,0.07531,0.06775,1.144,0.7324,0.616
0.25,0.1788,0.116,0.1006,1.434,0.8951,0.7006
0.3,0.2579,0.1646,0.137,1.728,1.05,0.7553
0.35,0.3517,0.2207,0.1754,2.023,1.195,0.7826
0.4,0.4602,0.2839,0.2145,2.318,1.331,0.7876
0.45,0.5835,0.3536,0.2535,2.612,1.458,0.7774
0.5,0.7214,0.4294,0.2919,2.902,1.573,0.761
0.55,0.8737,0.5106,0.3294,3.186,1.677,0.7486
0.6,1.04,0.5968,0.3667,3.457,1.769,0.7502
0.65,1.219,0.6872,0.4045,3.711,1.849,0.774
0.7,1.411,0.7814,0.4442,3.94,1.916,0.8251
0.75,1.613,0.8785,0.4871,4.138,1.969,0.9032
0.8,1.824,0.978,0.5344,4.296,2.01,1.002
0.85,2.041,1.079,0.5869,4.414,2.036,1.11
0.9,2.264,1.181,0.6446,4.493,2.048,1.211
0.95,2.49,1.284,0.7069,4.538,2.046,1.293
1,2.718,1.385,0.7726,4.559,2.031,1.35
1.05,2.946,1.486,0.8407,4.563,2.005,1.384
1.1,3.174,1.586,0.9102,4.555,1.97,1.405
1.15,3.401,1.683,0.9804,4.535,1.931,1.417
1.2,3.627,1.779,1.051,4.501,1.89,1.42
1.25,3.851,1.872,1.122,4.452,1.847,1.411
1.3,4.072,1.963,1.192,4.385,1.802,1.391
1.35,4.289,2.052,1.26,4.299,1.751,1.362
1.4,4.502,2.138,1.327,4.193,1.693,1.323
1.45,4.708,2.221,1.392,4.064,1.625,1.272
1.5,4.907,2.301,1.455,3.912,1.547,1.208
1.55,5.098,2.376,1.513,3.736,1.459,1.132
1.6,5.28,2.446,1.568,3.535,1.362,1.044
1.65,5.451,2.512,1.618,3.31,1.258,0.9435
1.7,5.61,2.572,1.663,3.058,1.144,0.8315
1.75,5.756,2.626,1.702,2.78,1.021,0.7083
1.8,5.887,2.674,1.735,2.474,0.8886,0.5772
1.85,6.002,2.715,1.761,2.138,0.7447,0.4419
1.9,6.1,2.748,1.78,1.771,0.5889,0.3079
1.95,6.178,2.773,1.792,1.37,0.4222,0.1804
2,6.236,2.79,1.799,0.9373,0.2492,0.0721
2.05,6.27,2.799,1.802,0.4131,0.1034,0.04441
2.1,6.279,2.8,1.8,-0.0646,-0.06451,-0.1547
2.15,6.265,2.792,1.785,-0.5011,-0.2565,-0.4455
2.2,6.229,2.774,1.757,-0.9126,-0.4531,-0.632
2.25,6.174,2.747,1.725,-1.308,-0.6374,-0.6632
2.3,6.099,2.711,1.692,-1.686,-0.8041,-0.6398
2.35,6.006,2.667,1.659,-2.044,-0.9549,-0.6474
2.4,5.895,2.615,1.626,-2.385,-1.093,-0.6719
2.45,5.768,2.558,1.592,-2.707,-1.22,-0.6664
2.5,5.625,2.494,1.559,-3.005,-1.338,-0.6295
2.55,5.468,2.424,1.528,-3.275,-1.448,-0.5957
2.6,5.298,2.349,1.498,-3.519,-1.548,-0.5851
2.65,5.117,2.27,1.468,-3.738,-1.636,-0.5904
2.7,4.925,2.186,1.438,-3.935,-1.713,-0.6003
2.75,4.724,2.099,1.407,-4.109,-1.778,-0.6179
2.8,4.515,2.008,1.375,-4.261,-1.833,-0.6521
2.85,4.299,1.916,1.341,-4.393,-1.878,-0.7017
2.9,4.076,1.821,1.304,-4.504,-1.914,-0.7569
2.95,3.849,1.724,1.265,-4.592,-1.941,-0.8148
3,3.618,1.627,1.223,-4.654,-1.96,-0.8809
3.05,3.385,1.529,1.177,-4.689,-1.97,-0.9553
3.1,3.15,1.43,1.128,-4.698,-1.97,-1.029
3.15,2.915,1.332,1.075,-4.678,-1.962,-1.098
3.2,2.683,1.234,1.018,-4.63,-1.945,-1.166
3.25,2.453,1.137,0.9588,-4.555,-1.92,-1.236
3.3,2.228,1.042,0.8958,-4.456,-1.886,-1.301
3.35,2.008,0.9491,0.8297,-4.333,-1.844,-1.361
3.4,1.795,0.8582,0.7608,-4.185,-1.793,-1.415
3.45,1.59,0.77,0.6893,-4.012,-1.734,-1.463
