result
31,7
0,0,0,0,0,0,0
0.05,0.01187,0.007581,0.007626,0.4748,0.3032,0.3051
0.1,0.0473,0.02991,0.02942,0.942,0.59,0.567
0.15,0.1061,0.06618,0.06293,1.408,0.8608,0.7742
0.2,0.1881,0.1156,0.1053,1.874,1.116,0.9215
0.25,0.2935,0.1774,0.1535,2.338,1.356,1.01
0.3,0.422,0.2508,0.2047,2.799,1.578,1.045
0.35,0.5734,0.3348,0.2567,3.251,1.783,1.044
0.4,0.747,0.4286,0.3082,3.689,1.969,1.028
0.45,0.942,0.5312,0.3592,4.106,2.134,1.025
0.5,1.157,0.6414,0.4108,4.489,2.276,1.061
0.55,1.39,0.7581,0.4656,4.826,2.393,1.15
0.6,1.639,0.88,0.5259,5.104,2.483,1.288
0.65,1.9,1.006,0.5935,5.319,2.541,1.443
0.7,2.17,1.133,0.668,5.477,2.565,1.566
0.75,2.447,1.261,0.747,5.597,2.555,1.622
0.8,2.729,1.388,0.8277,5.691,2.519,1.634
0.85,3.016,1.513,0.9096,5.756,2.474,1.67
0.9,3.304,1.636,0.9938,5.777,2.439,1.725
0.95,3.593,1.757,1.079,5.756,2.417,1.684
1,3.879,1.877,1.16,5.696,2.38,1.576
1.05,4.16,1.994,1.241,5.557,2.278,1.678
1.1,4.433,2.103,1.325,5.356,2.104,1.689
1.15,4.696,2.204,1.395,5.184,1.949,1.124
1.2,4.949,2.301,1.461,4.901,1.912,1.475
1.25,5.184,2.396,1.543,4.516,1.888,1.768
1.3,5.402,2.486,1.595,4.258,1.694,0.3142
1.35,5.604,2.563,1.663,3.763,1.402,2.359
1.4,5.782,2.627,1.665,3.49,1.155,-2.328
1.45,5.933,2.679,1.958,2.292,0.9224,13.96
1.5,6.183,2.72,-2.305,2.382,0.7418,-184.9
