result
217,7
0,0,0,0,0,0,0
0.05,0.001209,0.0007426,0.0003621,0.04837,0.0297,0.01448
0.1,0.004848,0.002954,0.001434,0.09718,0.05875,0.02841
0.15,0.01093,0.006603,0.003197,0.1462,0.0872,0.0421
0.2,0.01948,0.01166,0.005638,0.1956,0.115,0.05554
0.25,0.0305,0.01809,0.008745,0.2454,0.1421,0.06875
0.3,0.04404,0.02585,0.01251,0.296,0.1685,0.08173
0.35,0.06012,0.03492,0.01691,0.3473,0.1941,0.0945
0.4,0.07879,0.04524,0.02195,0.3996,0.219,0.1071
0.45,0.1001,0.05679,0.02762,0.4528,0.243,0.1195
0.5,0.1241,0.06952,0.0339,0.5072,0.2662,0.1318
0.55,0.1509,0.08339,0.0408,0.5628,0.2885,0.1441
0.6,0.1804,0.09835,0.04831,0.6196,0.31,0.1563
0.65,0.2129,0.1144,0.05643,0.6778,0.3306,0.1686
0.7,0.2482,0.1314,0.06517,0.7372,0.3503,0.1811
0.75,0.2866,0.1494,0.07454,0.798,0.3692,0.1938
0.8,0.3281,0.1683,0.08455,0.86,0.3872,0.2069
0.85,0.3726,0.1881,0.09523,0.9232,0.4044,0.2204
0.9,0.4204,0.2087,0.1066,0.9874,0.4208,0.2347
0.95,0.4714,0.2301,0.1187,1.053,0.4364,0.2497
1,0.5257,0.2523,0.1316,1.118,0.4514,0.2657
1.05,0.5833,0.2753,0.1453,1.185,0.4658,0.2828
1.1,0.6442,0.2989,0.1599,1.251,0.4796,0.3014
1.15,0.7084,0.3232,0.1754,1.317,0.493,0.3215
1.2,0.7759,0.3482,0.1921,1.383,0.5061,0.3435
1.25,0.8466,0.3738,0.2098,1.447,0.5189,0.3675
1.3,0.9206,0.4001,0.2288,1.509,0.5317,0.3937
1.35,0.9975,0.427,0.2492,1.57,0.5445,0.4223
1.4,1.077,0.4545,0.2711,1.627,0.5575,0.4534
1.45,1.16,0.4827,0.2946,1.68,0.5708,0.4872
1.5,1.245,0.5116,0.3198,1.729,0.5846,0.5235
1.55,1.333,0.5412,0.3469,1.773,0.599,0.5623
1.6,1.423,0.5715,0.376,1.811,0.6141,0.6032
1.65,1.514,0.6026,0.4072,1.843,0.6301,0.646
1.7,1.607,0.6346,0.4406,1.867,0.647,0.6901
1.75,1.701,0.6674,0.4762,1.885,0.6649,0.7347
1.8,1.795,0.7011,0.514,1.896,0.6838,0.7789
1.85,1.89,0.7358,0.554,1.9,0.7037,0.8218
1.9,1.985,0.7715,0.5961,1.897,0.7246,0.8623
1.95,2.08,0.8082,0.6401,1.889,0.7463,0.8993
2,2.174,0.8461,0.6858,1.876,0.7687,0.9317
2.05,2.267,0.8851,0.7331,1.859,0.7916,0.9588
2.1,2.36,0.9253,0.7815,1.84,0.8146,0.9798
2.15,2.451,0.9666,0.8308,1.819,0.8376,0.9942
2.2,2.542,1.009,0.8807,1.798,0.8602,1.002
2.25,2.631,1.053,0.9308,1.777,0.882,1.003
2.3,2.719,1.097,0.9808,1.757,0.9025,0.9982
2.35,2.807,1.143,1.03,1.739,0.9215,0.9877
2.4,2.893,1.189,1.079,1.723,0.9384,0.9722
2.45,2.979,1.237,1.128,1.71,0.9531,0.9527
2.5,3.064,1.285,1.175,1.698,0.965,0.9298
2.55,3.149,1.333,1.22,1.689,0.9739,0.9045
2.6,3.233,1.382,1.265,1.682,0.9797,0.8773
