result
338,7
0,0,0,0,0,0,0
0.05,0,-0.01225,0,0,-0.49,0
0.1,0,-0.049,0,0,-0.98,0
0.15,4.639e-006,-0.1102,1.772e-006,0.0001855,-1.467,7.087e-005
0.2,2.336e-005,-0.1855,8.923e-006,0.0005634,-1.952,0.0002152
0.25,6.608e-005,-0.2097,2.524e-005,0.001145,-2.434,0.0004373
0.3,0.0001435,-0.2337,5.48e-005,0.001953,-2.913,0.0007454
0.35,0.0002681,-0.2575,0.0001023,0.003029,-3.388,0.001155
0.4,0.0004548,-0.2811,0.0001735,0.004441,-3.858,0.001692
0.45,0.0007233,-0.3045,0.0002757,0.006297,-4.321,0.002397
0.5,0.0011,-0.3274,0.0004188,0.008751,-4.776,0.003327
0.55,0.001619,-0.3499,0.0006161,0.01202,-5.218,0.004561
0.6,0.002328,-0.3716,0.0008851,0.01636,-5.644,0.006199
0.65,0.00329,-0.3923,0.001249,0.02213,-6.049,0.00836
0.7,0.004586,-0.4118,0.001737,0.02968,-6.425,0.01117
0.75,0.006312,-0.4298,0.002386,0.0394,-6.766,0.01477
0.8,0.008588,-0.4458,0.003237,0.05164,-7.067,0.01926
0.85,0.01155,-0.4597,0.004336,0.06665,-7.321,0.0247
0.9,0.01533,-0.4712,0.005731,0.08456,-7.525,0.0311
0.95,0.02007,-0.4801,0.007469,0.1053,-7.678,0.03839
1,0.02592,-0.4865,0.009589,0.1286,-7.782,0.04644
1.05,0.03299,-0.4906,0.01213,0.1541,-7.841,0.05507
1.1,0.04138,-0.4926,0.01511,0.1814,-7.862,0.06409
1.15,0.05116,-0.4928,0.01854,0.2098,-7.85,0.07332
1.2,0.06238,-0.4916,0.02244,0.2391,-7.814,0.08264
1.25,0.07508,-0.4893,0.0268,0.2688,-7.759,0.09194
1.3,0.08927,-0.4862,0.03163,0.2987,-7.69,0.1011
1.35,0.1049,-0.4826,0.03692,0.3285,-7.612,0.1102
1.4,0.1221,-0.4785,0.04265,0.3581,-7.528,0.1192
1.45,0.1407,-0.4742,0.04883,0.3873,-7.44,0.128
1.5,0.1608,-0.4698,0.05545,0.4161,-7.35,0.1368
1.55,0.1823,-0.4653,0.06251,0.4445,-7.26,0.1454
1.6,0.2053,-0.4608,0.06999,0.4724,-7.17,0.154
1.65,0.2296,-0.4563,0.0779,0.4998,-7.081,0.1625
1.7,0.2552,-0.4519,0.08624,0.5267,-6.994,0.171
1.75,0.2822,-0.4476,0.09501,0.5531,-6.909,0.1796
1.8,0.3105,-0.4433,0.1042,0.579,-6.825,0.1881
1.85,0.3401,-0.4392,0.1138,0.6043,-6.744,0.1968
1.9,0.371,-0.4352,0.1239,0.629,-6.664,0.2055
1.95,0.403,-0.4313,0.1344,0.6532,-6.587,0.2144
2,0.4363,-0.4275,0.1453,0.6768,-6.512,0.2234
2.05,0.4707,-0.4238,0.1567,0.6998,-6.44,0.2326
