control
173,4
0,5.298,53.78,1.744
0.05,5.329,53.67,1.682
0.1,5.375,53.56,1.63
0.15,5.448,53.45,1.574
0.2,5.549,53.33,1.516
0.25,5.676,53.21,1.455
0.3,5.826,53.09,1.392
0.35,5.999,52.96,1.327
0.4,6.193,52.82,1.26
0.45,6.406,52.68,1.191
0.5,6.634,52.54,1.12
0.55,6.876,52.4,1.046
0.6,7.128,52.25,0.9695
0.65,7.386,52.1,0.8883
0.7,7.646,51.95,0.8012
0.75,7.903,51.8,0.7062
0.8,8.153,51.65,0.6005
0.85,8.39,51.51,0.4806
0.9,8.608,51.37,0.342
0.95,8.804,51.24,0.1789
1,8.972,51.13,-0.01545
1.05,9.109,51.03,-0.2495
1.1,9.214,50.94,-0.5331
1.15,9.289,50.87,-0.8774
1.2,9.336,50.82,-1.295
1.25,9.366,50.79,-1.798
1.3,9.388,50.78,-2.4
1.35,9.421,50.78,-3.111
1.4,9.482,50.8,-3.941
1.45,9.596,50.84,-4.891
1.5,9.784,50.88,-5.96
1.55,10.07,50.92,-7.135
1.6,10.46,50.95,-8.399
1.65,10.97,50.98,-9.725
1.7,11.6,50.98,-11.08
1.75,12.34,50.96,-12.44
1.8,13.17,50.9,-13.76
1.85,14.06,50.81,-15.03
1.9,14.98,50.66,-16.21
1.95,15.9,50.48,-17.32
2,16.78,50.24,-18.33
2.05,17.59,49.97,-19.28
2.1,18.28,49.66,-20.16
2.15,18.85,49.33,-21.01
2.2,19.26,48.98,-21.83
2.25,19.49,48.63,-22.64
2.3,19.52,48.28,-23.45
2.35,19.35,47.96,-24.27
2.4,18.96,47.66,-25.07
2.45,18.33,47.4,-25.86
2.5,17.45,47.17,-26.62
2.55,16.32,46.98,-27.33
2.6,14.92,46.83,-27.97
2.65,13.24,46.7,-28.51
2.7,11.27,46.6,-28.96
2.75,9.019,46.52,-29.27
2.8,6.478,46.44,-29.44
2.85,3.659,46.36,-29.45
2.9,0.5798,46.28,-29.27
2.95,-2.734,46.19,-28.89
3,-6.246,46.07,-28.3
3.05,-9.907,45.94,-27.47
3.1,-13.66,45.78,-26.4
3.15,-17.42,45.6,-25.07
3.2,-21.12,45.41,-23.5
3.25,-24.65,45.2,-21.7
3.3,-27.92,45,-19.67
3.35,-30.81,44.81,-17.46
3.4,-33.24,44.65,-15.12
3.45,-35.13,44.53,-12.69
3.5,-36.4,44.47,-10.24
3.55,-37.05,44.5,-7.861
3.6,-37.1,44.63,-5.614
3.65,-36.62,44.86,-3.569
3.7,-35.73,45.19,-1.779
3.75,-34.62,45.59,-0.2843
3.8,-33.45,46.02,0.8872
3.85,-32.42,46.38,1.705
3.9,-31.67,46.54,2.113
3.95,-31.26,46.26,1.98
4,-45.11,44.94,-16.73
4.05,-41.57,44.47,-13
4.1,-37.08,43.47,-4.471
4.15,-33.46,42.88,1.19
4.2,-30.57,42.79,2.124
4.25,-27.99,43,0.2154
4.3,-25.5,43.32,-2.103
4.35,-23.06,43.65,-3.598
