control
401,4
0,1.788,49.98,0.1798
0.04,1.763,49.94,0.1339
0.08,1.771,49.94,0.1386
0.12,1.779,49.94,0.1443
0.16,1.787,49.93,0.1502
0.2,1.795,49.93,0.1565
0.24,1.802,49.93,0.163
0.28,1.809,49.93,0.1697
0.32,1.816,49.93,0.1766
0.36,1.823,49.93,0.1837
0.4,1.829,49.93,0.1909
0.44,1.835,49.92,0.1983
0.48,1.841,49.92,0.2057
0.52,1.847,49.92,0.2131
0.56,1.852,49.92,0.2205
0.6,1.857,49.92,0.228
0.64,1.861,49.92,0.2354
0.68,1.866,49.92,0.2426
0.72,1.87,49.92,0.2498
0.76,1.873,49.92,0.2568
0.8,1.877,49.92,0.2637
0.84,1.88,49.92,0.2703
0.88,1.882,49.92,0.2767
0.92,1.885,49.92,0.2828
0.96,1.887,49.92,0.2886
1,1.888,49.92,0.294
1.04,1.889,49.92,0.2991
1.08,1.89,49.93,0.3038
1.12,1.891,49.93,0.308
1.16,1.891,49.93,0.3117
1.2,1.891,49.93,0.315
1.24,1.89,49.94,0.3176
1.28,1.889,49.94,0.3197
1.32,1.888,49.94,0.3211
1.36,1.886,49.95,0.3219
1.4,1.884,49.95,0.3219
1.44,1.882,49.96,0.3211
1.48,1.879,49.96,0.3195
1.52,1.876,49.97,0.317
1.56,1.873,49.97,0.3135
1.6,1.869,49.97,0.3089
1.64,1.865,49.98,0.3032
1.68,1.861,49.98,0.2964
1.72,1.857,49.99,0.2882
1.76,1.853,49.99,0.2787
1.8,1.848,49.99,0.2676
1.84,1.844,50,0.255
1.88,1.839,50,0.2406
1.92,1.834,50,0.2243
1.96,1.83,50,0.2061
2,1.826,50,0.1857
2.04,1.822,50,0.163
2.08,1.818,50,0.1379
2.12,1.815,50,0.1101
2.16,1.812,50,0.07945
2.2,1.811,50,0.0458
2.24,1.81,49.99,0.008926
2.28,1.81,49.99,-0.03137
2.32,1.811,49.98,-0.07529
2.36,1.814,49.97,-0.1231
2.4,1.818,49.96,-0.1749
2.44,1.824,49.95,-0.2309
2.48,1.833,49.94,-0.2914
2.52,1.843,49.92,-0.3566
2.56,1.856,49.91,-0.4265
2.6,1.872,49.89,-0.5015
2.64,1.891,49.87,-0.5815
2.68,1.914,49.85,-0.6667
2.72,1.94,49.83,-0.7573
2.76,1.969,49.8,-0.8532
2.8,2.003,49.78,-0.9544
2.84,2.042,49.75,-1.061
2.88,2.085,49.72,-1.173
2.92,2.132,49.69,-1.29
2.96,2.185,49.66,-1.411
3,2.242,49.62,-1.538
3.04,2.304,49.59,-1.669
3.08,2.372,49.55,-1.804
3.12,2.444,49.52,-1.942
3.16,2.521,49.48,-2.084
3.2,2.603,49.44,-2.229
3.24,2.689,49.4,-2.377
3.28,2.78,49.36,-2.526
3.32,2.874,49.32,-2.677
3.36,2.972,49.29,-2.829
3.4,3.073,49.25,-2.981
3.44,3.176,49.21,-3.133
3.48,3.282,49.18,-3.286
3.52,3.388,49.14,-3.437
3.56,3.496,49.11,-3.588
3.6,3.604,49.08,-3.738
3.64,3.712,49.05,-3.886
3.68,3.819,49.02,-4.033
3.72,3.925,49,-4.178
3.76,4.028,48.98,-4.323
3.8,4.129,48.96,-4.465
3.84,4.227,48.94,-4.607
3.88,4.321,48.92,-4.748
3.92,4.411,48.91,-4.887
3.96,4.496,48.9,-5.027
4,4.576,48.89,-5.165
4.04,4.65,48.89,-5.304
4.08,4.718,48.88,-5.442
4.12,4.779,48.88,-5.581
4.16,4.834,48.88,-5.72
4.2,4.881,48.88,-5.859
4.24,4.92,48.88,-5.998
4.28,4.951,48.88,-6.138
4.32,4.972,48.88,-6.277
4.36,4.985,48.88,-6.417
4.4,4.988,48.87,-6.555
4.44,4.981,48.87,-6.693
4.48,4.963,48.87,-6.83
4.52,4.933,48.86,-6.964
4.56,4.892,48.85,-7.097
4.6,4.838,48.84,-7.227
4.64,4.771,48.83,-7.353
4.68,4.69,48.82,-7.476
4.72,4.595,48.8,-7.594
4.76,4.485,48.78,-7.707
4.8,4.359,48.76,-7.814
4.84,4.216,48.74,-7.914
4.88,4.057,48.72,-8.008
4.92,3.88,48.69,-8.093
4.96,3.685,48.66,-8.17
5,3.472,48.63,-8.239
5.04,3.239,48.6,-8.297
5.08,2.987,48.57,-8.345
5.12,2.714,48.54,-8.381
5.16,2.422,48.51,-8.406
5.2,2.108,48.47,-8.418
5.24,1.775,48.44,-8.417
5.28,1.42,48.4,-8.403
5.32,1.045,48.37,-8.373
5.36,0.6493,48.33,-8.329
5.4,0.2336,48.3,-8.269
5.44,-0.2017,48.27,-8.193
5.48,-0.656,48.23,-8.1
5.52,-1.129,48.2,-7.991
5.56,-1.618,48.16,-7.863
5.6,-2.124,48.13,-7.719
5.64,-2.645,48.09,-7.557
5.68,-3.179,48.06,-7.377
5.72,-3.725,48.02,-7.179
5.76,-4.28,47.99,-6.965
5.8,-4.843,47.96,-6.733
5.84,-5.411,47.92,-6.486
5.88,-5.981,47.89,-6.223
5.92,-6.551,47.86,-5.946
5.96,-7.118,47.82,-5.656
6,-7.679,47.79,-5.354
6.04,-8.231,47.76,-5.042
6.08,-8.77,47.73,-4.722
6.12,-9.292,47.69,-4.395
6.16,-9.795,47.66,-4.064
6.2,-10.27,47.63,-3.732
6.24,-10.73,47.6,-3.4
6.28,-11.15,47.57,-3.072
6.32,-11.53,47.53,-2.75
6.36,-11.88,47.5,-2.437
6.4,-12.18,47.47,-2.136
6.44,-12.44,47.44,-1.851
6.48,-12.65,47.4,-1.583
6.52,-12.8,47.37,-1.336
6.56,-12.9,47.33,-1.113
6.6,-12.93,47.3,-0.9167
6.64,-12.89,47.26,-0.7487
6.68,-12.78,47.22,-0.6118
6.72,-12.59,47.18,-0.5079
6.76,-12.31,47.14,-0.4386
6.8,-11.92,47.09,-0.4054
6.84,-11.42,47.04,-0.4092
6.88,-10.79,46.99,-0.4505
6.92,-9.991,46.92,-0.5292
6.96,-8.993,46.85,-0.6441
7,-7.739,46.75,-0.7917
7.04,-6.867,47.56,-0.9296
7.08,-6.001,47.5,-0.8269
7.12,-5.175,47.69,-0.7367
7.16,-4.372,47.92,-0.6517
7.2,-3.594,48.13,-0.5693
7.24,-2.84,48.28,-0.49
7.28,-2.109,48.39,-0.4159
7.32,-1.403,48.47,-0.3478
7.36,-0.7233,48.53,-0.2852
7.4,-0.07378,48.58,-0.2266
7.44,0.5402,48.62,-0.1702
7.48,1.111,48.67,-0.1151
7.52,1.63,48.72,-0.06145
7.56,2.082,48.77,-0.00999
7.6,2.452,48.82,0.03784
7.64,2.715,48.88,0.08023
7.68,2.837,48.94,0.1149
7.72,2.77,49,0.1391
7.76,2.436,49.07,0.1485
7.8,1.708,49.15,0.1365
7.84,-3.523,47.35,0.4776
7.88,-3.641,47.54,0.3286
7.92,-4.397,47.64,-0.2814
7.96,-5.134,47.7,-0.8066
8,-5.774,47.72,-0.9915
8.04,-6.318,47.74,-0.8822
8.08,-6.776,47.75,-0.6676
8.12,-7.156,47.77,-0.5123
8.16,-7.467,47.79,-0.4773
8.2,-7.717,47.8,-0.5329
8.24,-7.913,47.82,-0.6162
8.28,-8.062,47.84,-0.6807
8.32,-8.169,47.85,-0.7151
8.36,-8.238,47.86,-0.7332
8.4,-8.273,47.88,-0.7556
8.44,-8.278,47.89,-0.7952
8.48,-8.256,47.9,-0.8534
8.52,-8.21,47.91,-0.925
8.56,-8.143,47.92,-1.004
8.6,-8.057,47.93,-1.086
8.64,-7.954,47.94,-1.172
8.68,-7.837,47.95,-1.262
8.72,-7.706,47.96,-1.36
8.76,-7.564,47.97,-1.464
8.8,-7.411,47.98,-1.574
8.84,-7.25,47.99,-1.69
8.88,-7.081,48,-1.81
8.92,-6.906,48.01,-1.935
8.96,-6.725,48.02,-2.063
9,-6.539,48.03,-2.195
9.04,-6.349,48.04,-2.33
9.08,-6.156,48.05,-2.468
9.12,-5.96,48.07,-2.608
9.16,-5.762,48.08,-2.751
9.2,-5.563,48.09,-2.895
9.24,-5.362,48.1,-3.04
9.28,-5.161,48.11,-3.186
9.32,-4.96,48.12,-3.333
9.36,-4.759,48.13,-3.48
9.4,-4.558,48.15,-3.626
9.44,-4.358,48.16,-3.773
9.48,-4.159,48.17,-3.919
9.52,-3.961,48.18,-4.063
9.56,-3.764,48.19,-4.207
9.6,-3.569,48.21,-4.349
9.64,-3.375,48.22,-4.489
9.68,-3.183,48.23,-4.627
