result
401,7
0,0,0,0,0,0,0
0.0256,0.0004378,0.0001975,0.0001571,0.0342,0.01543,0.01227
0.0512,0.00175,0.0007892,0.0006212,0.06831,0.0308,0.02399
0.0768,0.003935,0.001774,0.001384,0.1024,0.0461,0.03557
0.1024,0.006992,0.003149,0.00244,0.1365,0.06135,0.04697
0.128,0.01092,0.004914,0.003786,0.1705,0.07655,0.05819
0.1536,0.01572,0.007068,0.005417,0.2046,0.0917,0.0692
0.1792,0.0214,0.009608,0.007326,0.2387,0.1068,0.07997
0.2048,0.02795,0.01253,0.009508,0.2729,0.1218,0.09051
0.2304,0.03537,0.01585,0.01196,0.3071,0.1369,0.1008
0.256,0.04367,0.01954,0.01466,0.3414,0.1518,0.1108
0.2816,0.05285,0.02362,0.01763,0.3757,0.1668,0.1205
0.3072,0.06291,0.02808,0.02083,0.41,0.1817,0.1299
0.3328,0.07384,0.03292,0.02427,0.4445,0.1965,0.1391
0.3584,0.08566,0.03814,0.02795,0.4789,0.2114,0.1479
0.384,0.09837,0.04374,0.03184,0.5135,0.2262,0.1564
0.4096,0.112,0.04972,0.03595,0.5481,0.241,0.1646
0.4352,0.1264,0.05608,0.04027,0.5827,0.2558,0.1726
0.4608,0.1418,0.06282,0.04478,0.6174,0.2705,0.1802
0.4864,0.158,0.06993,0.04949,0.6522,0.2853,0.1876
0.512,0.1752,0.07742,0.05438,0.6869,0.3001,0.1947
0.5376,0.1932,0.08529,0.05945,0.7217,0.3148,0.2015
0.5632,0.2121,0.09354,0.06469,0.7564,0.3295,0.2081
0.5888,0.2319,0.1022,0.0701,0.7912,0.3443,0.2145
0.6144,0.2526,0.1112,0.07567,0.8258,0.359,0.2207
0.64,0.2742,0.1205,0.0814,0.8605,0.3738,0.2267
0.6656,0.2967,0.1303,0.08728,0.8951,0.3885,0.2325
0.6912,0.3201,0.1404,0.0933,0.9295,0.4033,0.2383
0.7168,0.3443,0.151,0.09947,0.9639,0.4181,0.244
0.7424,0.3694,0.1619,0.1058,0.998,0.4329,0.2496
0.768,0.3954,0.1731,0.1123,1.032,0.4478,0.2552
0.7936,0.4222,0.1848,0.1189,1.066,0.4626,0.2608
0.8192,0.45,0.1968,0.1256,1.099,0.4775,0.2665
0.8448,0.4785,0.2092,0.1325,1.133,0.4924,0.2723
0.8704,0.5079,0.222,0.1395,1.166,0.5073,0.2783
0.896,0.5382,0.2352,0.1468,1.198,0.5223,0.2844
0.9216,0.5693,0.2488,0.1541,1.231,0.5373,0.2908
0.9472,0.6012,0.2627,0.1616,1.262,0.5523,0.2974
0.9728,0.6339,0.277,0.1693,1.294,0.5674,0.3044
0.9984,0.6675,0.2918,0.1772,1.325,0.5824,0.3117
1.024,0.7018,0.3069,0.1853,1.355,0.5975,0.3194
1.05,0.7368,0.3224,0.1936,1.385,0.6127,0.3275
1.075,0.7727,0.3382,0.2021,1.414,0.6278,0.3362
1.101,0.8092,0.3545,0.2108,1.443,0.643,0.3453
1.126,0.8465,0.3712,0.2198,1.47,0.6581,0.355
1.152,0.8845,0.3882,0.229,1.497,0.6733,0.3653
1.178,0.9232,0.4056,0.2385,1.524,0.6885,0.3762
1.203,0.9625,0.4234,0.2482,1.549,0.7037,0.3877
1.229,1.002,0.4417,0.2583,1.573,0.7189,0.3999
1.254,1.043,0.4603,0.2687,1.597,0.734,0.4127
1.28,1.084,0.4792,0.2795,1.619,0.7491,0.4263
1.306,1.126,0.4986,0.2905,1.641,0.7642,0.4405
1.331,1.168,0.5184,0.302,1.661,0.7792,0.4554
1.357,1.211,0.5385,0.3139,1.681,0.7942,0.471
1.382,1.254,0.559,0.3261,1.699,0.809,0.4873
1.408,1.298,0.5799,0.3388,1.716,0.8237,0.5041
1.434,1.342,0.6012,0.3519,1.731,0.8383,0.5216
1.459,1.387,0.6228,0.3655,1.746,0.8528,0.5396
1.485,1.431,0.6449,0.3796,1.759,0.8671,0.5582
1.51,1.477,0.6672,0.3941,1.77,0.8812,0.5772
1.536,1.522,0.69,0.4091,1.781,0.8951,0.5965
1.562,1.568,0.7131,0.4246,1.79,0.9087,0.6162
1.587,1.614,0.7365,0.4407,1.798,0.922,0.636
1.613,1.66,0.7603,0.4572,1.805,0.935,0.656
1.638,1.706,0.7844,0.4742,1.81,0.9477,0.676
1.664,1.752,0.8088,0.4918,1.814,0.96,0.6958
1.69,1.799,0.8335,0.5099,1.817,0.9719,0.7155
1.715,1.846,0.8585,0.5284,1.819,0.9833,0.7347
1.741,1.892,0.8839,0.5475,1.819,0.9942,0.7536
1.766,1.939,0.9094,0.567,1.819,1.005,0.7718
1.792,1.985,0.9353,0.587,1.818,1.014,0.7893
1.818,2.032,0.9614,0.6074,1.816,1.024,0.8059
1.843,2.078,0.9877,0.6282,1.813,1.032,0.8216
1.869,2.125,1.014,0.6494,1.81,1.04,0.8361
1.894,2.171,1.041,0.671,1.806,1.047,0.8495
1.92,2.217,1.068,0.6929,1.802,1.054,0.8617
1.946,2.263,1.095,0.7151,1.797,1.059,0.8724
1.971,2.309,1.122,0.7375,1.792,1.064,0.8817
1.997,2.355,1.149,0.7602,1.787,1.068,0.8896
2.022,2.401,1.177,0.7831,1.782,1.071,0.8959
2.048,2.446,1.204,0.8061,1.777,1.073,0.9007
2.074,2.492,1.232,0.8292,1.772,1.074,0.9039
2.099,2.537,1.259,0.8523,1.768,1.075,0.9056
2.125,2.582,1.287,0.8755,1.764,1.074,0.9058
2.15,2.627,1.314,0.8987,1.76,1.072,0.9046
2.176,2.672,1.342,0.9218,1.756,1.07,0.9019
2.202,2.717,1.369,0.9448,1.753,1.066,0.8979
2.227,2.762,1.396,0.9677,1.751,1.062,0.8927
2.253,2.807,1.423,0.9905,1.749,1.056,0.8863
2.278,2.852,1.45,1.013,1.748,1.05,0.8788
2.304,2.896,1.477,1.035,1.747,1.043,0.8705
2.33,2.941,1.504,1.058,1.747,1.035,0.8613
2.355,2.986,1.53,1.08,1.748,1.026,0.8513
