result
337,7
0,0,0,0,0,0,0
0.05,0.0005808,8.122e-005,9.667e-005,0.02323,0.003249,0.003867
0.1,0.002314,0.0003256,0.0003845,0.0461,0.006527,0.007647
0.15,0.005189,0.0007399,0.0008633,0.06892,0.01005,0.0115
0.2,0.009204,0.001338,0.001537,0.09168,0.01388,0.01542
0.25,0.01435,0.002137,0.002407,0.1144,0.01809,0.01939
0.3,0.02064,0.003158,0.003476,0.1369,0.02273,0.02339
0.35,0.02805,0.004422,0.004746,0.1594,0.02786,0.0274
0.4,0.03657,0.005957,0.006217,0.1817,0.03351,0.03142
0.45,0.04621,0.007788,0.007888,0.2039,0.03974,0.03543
0.5,0.05696,0.009945,0.00976,0.226,0.04655,0.03943
0.55,0.06881,0.01246,0.01183,0.2478,0.05398,0.0434
0.6,0.08174,0.01536,0.0141,0.2695,0.06204,0.04734
0.65,0.09576,0.01868,0.01656,0.2911,0.07073,0.05124
0.7,0.1108,0.02245,0.01922,0.3124,0.08005,0.05511
0.75,0.127,0.0267,0.02207,0.3335,0.08998,0.05893
0.8,0.1442,0.03146,0.02511,0.3545,0.1005,0.06272
0.85,0.1624,0.03676,0.02834,0.3753,0.1116,0.06646
0.9,0.1817,0.04263,0.03176,0.3958,0.1232,0.07018
0.95,0.202,0.0491,0.03536,0.4162,0.1353,0.07386
1,0.2233,0.05618,0.03914,0.4364,0.1479,0.07752
1.05,0.2456,0.0639,0.04311,0.4563,0.1608,0.08116
1.1,0.269,0.07227,0.04726,0.4761,0.1741,0.0848
1.15,0.2933,0.08132,0.05159,0.4957,0.1877,0.08844
1.2,0.3185,0.09104,0.0561,0.5152,0.2014,0.09209
1.25,0.3448,0.1015,0.0608,0.5344,0.2153,0.09577
1.3,0.372,0.1126,0.06568,0.5534,0.2293,0.09949
1.35,0.4001,0.1244,0.07075,0.5723,0.2432,0.1033
1.4,0.4292,0.1369,0.07601,0.591,0.2571,0.1071
1.45,0.4592,0.1501,0.08146,0.6095,0.2708,0.111
1.5,0.4901,0.164,0.08711,0.6278,0.2843,0.115
1.55,0.522,0.1785,0.09296,0.6459,0.2976,0.1192
1.6,0.5547,0.1937,0.09903,0.6639,0.3105,0.1234
1.65,0.5884,0.2096,0.1053,0.6817,0.323,0.1278
1.7,0.6229,0.226,0.1118,0.6992,0.335,0.1324
1.75,0.6583,0.243,0.1186,0.7166,0.3465,0.1372
