WV
9,9
-2.83e+143,-1.867e+144,2.83e+142,2.83e+142,9.948e+216,8.823e+157,1.216e+251,1.#IO,3.497e+289
-2.51e+084,-1.656e+085,2.51e+083,2.51e+083,8.823e+157,7.825e+098,1.078e+192,3.79e+264,3.101e+230
-3.459e+177,-2.282e+178,3.459e+176,3.459e+176,1.216e+251,1.078e+192,1.486e+285,1.#IO,1.#IO
-2.51e+084,-1.656e+085,2.51e+083,2.51e+083,8.823e+157,7.825e+098,1.078e+192,3.79e+264,3.101e+230
-2.226e+025,-1.469e+026,2.226e+024,2.226e+024,7.825e+098,6.94e+039,9.563e+132,3.361e+205,2.751e+171
-3.067e+118,-2.024e+119,3.067e+117,3.067e+117,1.078e+192,9.563e+132,1.318e+226,4.632e+298,3.79e+264
-3.459e+177,-2.282e+178,3.459e+176,3.459e+176,1.216e+251,1.078e+192,1.486e+285,1.#IO,1.#IO
-3.067e+118,-2.024e+119,3.067e+117,3.067e+117,1.078e+192,9.563e+132,1.318e+226,4.632e+298,3.79e+264
-4.227e+211,-2.789e+212,4.227e+210,4.227e+210,1.486e+285,1.318e+226,1.#IO,1.#IO,1.#IO
