control
336,4
0,1.858,49.32,0.232
0.05,1.829,49.33,0.2268
0.1,1.826,49.35,0.2314
0.15,1.821,49.38,0.2352
0.2,1.814,49.42,0.2379
0.25,1.806,49.46,0.2397
0.3,1.797,49.51,0.2406
0.35,1.787,49.57,0.2406
0.4,1.776,49.62,0.2399
0.45,1.764,49.68,0.2385
0.5,1.751,49.74,0.2364
0.55,1.737,49.81,0.2338
0.6,1.723,49.87,0.2306
0.65,1.709,49.93,0.227
0.7,1.695,49.99,0.223
0.75,1.68,50.05,0.2187
0.8,1.666,50.11,0.2142
0.85,1.651,50.16,0.2094
0.9,1.637,50.21,0.2044
0.95,1.623,50.26,0.1992
1,1.609,50.29,0.194
1.05,1.596,50.33,0.1887
1.1,1.584,50.35,0.1833
1.15,1.571,50.38,0.1779
1.2,1.56,50.39,0.1724
1.25,1.548,50.4,0.1669
1.3,1.538,50.4,0.1614
1.35,1.528,50.39,0.1558
1.4,1.518,50.37,0.1501
1.45,1.509,50.35,0.1443
1.5,1.5,50.32,0.1384
1.55,1.492,50.29,0.1322
1.6,1.484,50.25,0.1259
1.65,1.476,50.2,0.1192
1.7,1.468,50.15,0.1121
1.75,1.46,50.1,0.1045
1.8,1.453,50.04,0.09642
1.85,1.446,49.98,0.08761
1.9,1.438,49.91,0.078
1.95,1.431,49.84,0.06745
2,1.423,49.78,0.05582
2.05,1.415,49.71,0.04294
2.1,1.408,49.64,0.02864
2.15,1.4,49.58,0.01273
2.2,1.392,49.51,-0.004983
2.25,1.384,49.45,-0.02472
2.3,1.376,49.4,-0.04671
2.35,1.369,49.35,-0.07118
2.4,1.362,49.3,-0.09839
2.45,1.356,49.26,-0.1286
2.5,1.351,49.22,-0.162
2.55,1.348,49.19,-0.1989
2.6,1.345,49.16,-0.2396
2.65,1.345,49.14,-0.2843
2.7,1.347,49.13,-0.3332
2.75,1.351,49.12,-0.3866
2.8,1.359,49.12,-0.4447
2.85,1.369,49.12,-0.5075
2.9,1.384,49.13,-0.5753
2.95,1.403,49.14,-0.6481
3,1.427,49.15,-0.7261
3.05,1.455,49.17,-0.8091
3.1,1.489,49.19,-0.8971
3.15,1.529,49.21,-0.9901
3.2,1.574,49.23,-1.088
3.25,1.625,49.25,-1.19
3.3,1.682,49.26,-1.297
3.35,1.745,49.28,-1.407
3.4,1.813,49.29,-1.521
3.45,1.887,49.3,-1.639
3.5,1.967,49.31,-1.759
3.55,2.051,49.32,-1.882
3.6,2.139,49.32,-2.006
3.65,2.232,49.31,-2.133
3.7,2.327,49.31,-2.261
3.75,2.425,49.3,-2.39
3.8,2.525,49.29,-2.52
3.85,2.626,49.28,-2.65
3.9,2.728,49.26,-2.781
3.95,2.829,49.24,-2.913
4,2.928,49.22,-3.045
4.05,3.026,49.2,-3.177
4.1,3.121,49.19,-3.309
4.15,3.212,49.17,-3.441
4.2,3.299,49.15,-3.574
4.25,3.38,49.13,-3.708
4.3,3.456,49.11,-3.841
4.35,3.526,49.09,-3.975
4.4,3.589,49.08,-4.109
4.45,3.644,49.06,-4.243
4.5,3.69,49.04,-4.377
4.55,3.727,49.03,-4.51
4.6,3.755,49.02,-4.643
4.65,3.772,49,-4.774
4.7,3.779,48.99,-4.904
4.75,3.773,48.97,-5.031
4.8,3.756,48.96,-5.156
4.85,3.725,48.94,-5.277
4.9,3.681,48.93,-5.395
4.95,3.623,48.91,-5.508
5,3.55,48.89,-5.616
5.05,3.462,48.87,-5.718
5.1,3.358,48.85,-5.813
5.15,3.238,48.83,-5.901
5.2,3.101,48.81,-5.982
5.25,2.947,48.79,-6.054
5.3,2.776,48.76,-6.117
5.35,2.588,48.74,-6.17
5.4,2.382,48.71,-6.212
5.45,2.159,48.69,-6.243
5.5,1.918,48.66,-6.263
5.55,1.661,48.63,-6.269
5.6,1.387,48.61,-6.263
5.65,1.097,48.58,-6.244
5.7,0.7926,48.55,-6.211
5.75,0.4734,48.52,-6.163
5.8,0.141,48.49,-6.101
5.85,-0.2036,48.46,-6.025
5.9,-0.559,48.43,-5.934
5.95,-0.9237,48.4,-5.828
6,-1.296,48.37,-5.708
6.05,-1.674,48.34,-5.573
6.1,-2.057,48.3,-5.426
6.15,-2.441,48.27,-5.264
6.2,-2.826,48.24,-5.091
6.25,-3.208,48.21,-4.906
6.3,-3.586,48.18,-4.711
6.35,-3.957,48.15,-4.506
6.4,-4.32,48.12,-4.293
6.45,-4.672,48.09,-4.073
6.5,-5.011,48.06,-3.849
6.55,-5.334,48.03,-3.62
6.6,-5.641,48,-3.39
6.65,-5.929,47.97,-3.159
6.7,-6.196,47.95,-2.929
6.75,-6.442,47.92,-2.703
6.8,-6.664,47.9,-2.481
6.85,-6.862,47.87,-2.266
6.9,-7.035,47.85,-2.059
6.95,-7.183,47.83,-1.862
7,-7.305,47.8,-1.676
7.05,-7.4,47.78,-1.502
7.1,-7.469,47.77,-1.341
7.15,-7.513,47.75,-1.195
7.2,-7.53,47.73,-1.065
7.25,-7.523,47.71,-0.9502
7.3,-7.491,47.7,-0.8523
7.35,-7.436,47.68,-0.7714
7.4,-7.359,47.67,-0.7078
7.45,-7.261,47.65,-0.6615
7.5,-7.145,47.63,-0.6326
7.55,-7.012,47.62,-0.6207
7.6,-6.868,47.6,-0.6256
7.65,-6.719,47.58,-0.6465
7.7,-6.576,47.56,-0.6827
7.75,-6.461,47.53,-0.7326
7.8,-6.421,47.5,-0.7935
7.85,-6.573,47.46,-0.8585
7.9,-7.318,47.43,-0.9057
7.95,-7.051,47.59,-0.9455
8,-7.752,47.56,-1.346
8.05,-8.054,47.64,-0.9971
8.1,-8.196,47.75,-0.2643
8.15,-8.251,47.83,0.1624
8.2,-8.247,47.84,-0.08293
8.25,-8.199,47.83,-0.7375
8.3,-8.119,47.81,-1.201
8.35,-8.014,47.81,-1.107
8.4,-7.887,47.83,-0.6327
8.45,-7.737,47.85,-0.2883
8.5,-7.571,47.88,-0.4263
8.55,-7.396,47.9,-0.9407
8.6,-7.215,47.91,-1.409
8.65,-7.03,47.92,-1.504
8.7,-6.835,47.93,-1.269
8.75,-6.63,47.94,-1.039
8.8,-6.417,47.96,-1.106
8.85,-6.201,47.97,-1.472
8.9,-5.989,47.99,-1.883
8.95,-5.779,48,-2.089
9,-5.567,48.02,-2.055
9.05,-5.349,48.03,-1.955
9.1,-5.126,48.04,-1.993
9.15,-4.903,48.06,-2.223
9.2,-4.685,48.08,-2.534
9.25,-4.471,48.09,-2.77
9.3,-4.259,48.11,-2.868
9.35,-4.046,48.12,-2.888
9.4,-3.832,48.14,-2.939
9.45,-3.617,48.15,-3.08
9.5,-3.406,48.17,-3.286
9.55,-3.201,48.18,-3.487
9.6,-2.999,48.2,-3.634
9.65,-2.799,48.21,-3.729
9.7,-2.6,48.23,-3.81
9.75,-2.402,48.24,-3.914
9.8,-2.208,48.26,-4.046
9.85,-2.017,48.28,-4.188
9.9,-1.83,48.29,-4.32
9.95,-1.647,48.31,-4.43
10,-1.467,48.32,-4.525
10.05,-1.29,48.34,-4.615
10.1,-1.115,48.36,-4.708
10.15,-0.9446,48.37,-4.803
10.2,-0.7774,48.39,-4.896
10.25,-0.6139,48.4,-4.983
10.3,-0.4541,48.42,-5.061
10.35,-0.2978,48.44,-5.132
10.4,-0.1451,48.45,-5.198
10.45,0.004176,48.47,-5.259
10.5,0.1498,48.48,-5.316
10.55,0.2918,48.5,-5.367
10.6,0.43,48.52,-5.414
10.65,0.5646,48.53,-5.455
10.7,0.6954,48.55,-5.489
10.75,0.8226,48.57,-5.518
10.8,0.9461,48.58,-5.542
10.85,1.066,48.6,-5.56
10.9,1.182,48.61,-5.573
10.95,1.294,48.63,-5.58
