control
316,4
0,5.313,50.9,1.104
0.03413,5.247,50.88,1.083
0.06827,5.208,50.89,1.075
0.1024,5.168,50.9,1.064
0.1365,5.127,50.92,1.049
0.1707,5.084,50.95,1.032
0.2048,5.041,50.98,1.011
0.2389,4.995,51.01,0.9877
0.2731,4.949,51.04,0.9618
0.3072,4.901,51.08,0.9337
0.3413,4.851,51.12,0.9033
0.3755,4.799,51.16,0.871
0.4096,4.746,51.21,0.837
0.4437,4.691,51.25,0.8013
0.4779,4.633,51.3,0.7641
0.512,4.574,51.34,0.7257
0.5461,4.513,51.38,0.686
0.5803,4.45,51.43,0.6454
0.6144,4.385,51.47,0.6038
0.6485,4.318,51.51,0.5613
0.6827,4.249,51.54,0.5181
0.7168,4.178,51.58,0.4742
0.7509,4.105,51.61,0.4297
0.7851,4.03,51.63,0.3845
0.8192,3.953,51.65,0.3387
0.8533,3.875,51.67,0.2923
0.8875,3.794,51.68,0.2451
0.9216,3.713,51.69,0.1972
0.9557,3.63,51.68,0.1485
0.9899,3.547,51.68,0.09875
1.024,3.463,51.66,0.0479
1.058,3.378,51.64,-0.004235
1.092,3.294,51.62,-0.05787
1.126,3.209,51.58,-0.1132
1.161,3.126,51.54,-0.1705
1.195,3.044,51.49,-0.2301
1.229,2.964,51.43,-0.2922
1.263,2.886,51.36,-0.3572
1.297,2.811,51.29,-0.4254
1.331,2.74,51.21,-0.4972
1.365,2.673,51.12,-0.5728
1.399,2.611,51.03,-0.6528
1.434,2.555,50.93,-0.7375
1.468,2.505,50.82,-0.8272
1.502,2.463,50.71,-0.9223
1.536,2.429,50.59,-1.023
1.57,2.403,50.47,-1.13
1.604,2.387,50.34,-1.243
1.638,2.381,50.21,-1.363
1.673,2.386,50.08,-1.489
1.707,2.402,49.95,-1.622
1.741,2.43,49.82,-1.762
1.775,2.471,49.68,-1.909
1.809,2.525,49.55,-2.063
1.843,2.592,49.42,-2.223
1.877,2.673,49.3,-2.39
1.911,2.767,49.17,-2.562
1.946,2.874,49.06,-2.741
1.98,2.995,48.95,-2.924
2.014,3.129,48.84,-3.112
2.048,3.276,48.75,-3.305
2.082,3.434,48.66,-3.501
2.116,3.605,48.58,-3.701
2.15,3.786,48.51,-3.902
2.185,3.978,48.45,-4.106
2.219,4.179,48.41,-4.312
2.253,4.388,48.37,-4.518
2.287,4.606,48.35,-4.725
2.321,4.83,48.33,-4.933
2.355,5.06,48.33,-5.14
2.389,5.295,48.34,-5.348
2.423,5.535,48.36,-5.555
2.458,5.777,48.38,-5.763
2.492,6.022,48.42,-5.971
2.526,6.268,48.46,-6.179
2.56,6.516,48.52,-6.388
2.594,6.763,48.57,-6.599
2.628,7.01,48.64,-6.812
2.662,7.255,48.71,-7.027
2.697,7.499,48.78,-7.246
2.731,7.74,48.85,-7.469
2.765,7.979,48.92,-7.696
2.799,8.214,48.99,-7.929
2.833,8.444,49.06,-8.169
2.867,8.671,49.13,-8.415
2.901,8.892,49.19,-8.669
2.935,9.107,49.24,-8.931
2.97,9.315,49.29,-9.201
3.004,9.516,49.34,-9.479
3.038,9.709,49.37,-9.767
3.072,9.892,49.4,-10.06
3.106,10.06,49.42,-10.37
3.14,10.22,49.43,-10.68
3.174,10.37,49.43,-11
3.209,10.5,49.42,-11.33
3.243,10.61,49.4,-11.67
3.277,10.71,49.37,-12.01
3.311,10.78,49.33,-12.35
3.345,10.83,49.29,-12.7
3.379,10.84,49.23,-13.06
3.413,10.83,49.17,-13.41
3.447,10.79,49.11,-13.76
