control
315,4
0,3.221,49.89,0.6383
0.04267,3.174,49.87,0.6194
0.08533,3.152,49.89,0.6164
0.128,3.129,49.92,0.6113
0.1707,3.105,49.95,0.6042
0.2133,3.079,49.99,0.595
0.256,3.052,50.03,0.584
0.2987,3.024,50.07,0.5713
0.3413,2.994,50.12,0.5569
0.384,2.963,50.17,0.541
0.4267,2.93,50.23,0.5238
0.4693,2.897,50.28,0.5052
0.512,2.862,50.34,0.4856
0.5547,2.827,50.4,0.4649
0.5973,2.791,50.46,0.4432
0.64,2.754,50.51,0.4207
0.6827,2.716,50.57,0.3974
0.7253,2.677,50.62,0.3735
0.768,2.638,50.67,0.3489
0.8107,2.598,50.71,0.3238
0.8533,2.558,50.75,0.2983
0.896,2.517,50.79,0.2723
0.9387,2.476,50.82,0.246
0.9813,2.435,50.84,0.2193
1.024,2.393,50.86,0.1923
1.067,2.351,50.87,0.1649
1.109,2.31,50.88,0.1373
1.152,2.268,50.88,0.1093
1.195,2.227,50.87,0.08096
1.237,2.185,50.85,0.05225
1.28,2.145,50.83,0.02309
1.323,2.104,50.79,-0.006569
1.365,2.064,50.76,-0.03681
1.408,2.025,50.71,-0.06772
1.451,1.987,50.66,-0.09942
1.493,1.949,50.6,-0.132
1.536,1.913,50.53,-0.1657
1.579,1.879,50.46,-0.2005
1.621,1.846,50.38,-0.2367
1.664,1.814,50.3,-0.2745
1.707,1.785,50.21,-0.314
1.749,1.758,50.12,-0.3555
1.792,1.734,50.03,-0.3991
1.835,1.713,49.93,-0.4452
1.877,1.695,49.84,-0.4939
1.92,1.681,49.74,-0.5455
1.963,1.67,49.65,-0.6002
2.005,1.664,49.55,-0.6582
2.048,1.663,49.46,-0.7199
2.091,1.667,49.37,-0.7853
2.133,1.676,49.29,-0.8547
2.176,1.691,49.21,-0.9283
2.219,1.712,49.14,-1.006
2.261,1.74,49.07,-1.089
2.304,1.775,49.01,-1.176
2.347,1.817,48.96,-1.267
2.389,1.866,48.91,-1.363
2.432,1.923,48.88,-1.464
2.475,1.988,48.85,-1.57
2.517,2.061,48.83,-1.68
2.56,2.142,48.82,-1.794
2.603,2.231,48.82,-1.913
2.645,2.328,48.82,-2.036
2.688,2.433,48.84,-2.163
2.731,2.545,48.86,-2.293
2.773,2.665,48.88,-2.428
2.816,2.792,48.91,-2.565
2.859,2.926,48.95,-2.706
2.901,3.066,48.99,-2.85
2.944,3.212,49.03,-2.997
2.987,3.364,49.08,-3.146
3.029,3.52,49.12,-3.299
3.072,3.681,49.17,-3.454
3.115,3.846,49.21,-3.613
3.157,4.014,49.25,-3.774
3.2,4.184,49.29,-3.939
3.243,4.357,49.33,-4.107
3.285,4.531,49.36,-4.278
3.328,4.705,49.39,-4.453
3.371,4.879,49.42,-4.633
3.413,5.052,49.44,-4.816
3.456,5.224,49.45,-5.004
3.499,5.394,49.46,-5.197
3.541,5.56,49.46,-5.395
3.584,5.722,49.46,-5.598
3.627,5.879,49.45,-5.806
3.669,6.03,49.44,-6.018
3.712,6.174,49.42,-6.236
3.755,6.311,49.4,-6.459
3.797,6.437,49.38,-6.686
3.84,6.553,49.35,-6.917
3.883,6.657,49.32,-7.151
3.925,6.748,49.28,-7.389
3.968,6.823,49.25,-7.629
4.011,6.881,49.21,-7.871
4.053,6.921,49.17,-8.114
4.096,6.939,49.12,-8.356
4.139,6.936,49.08,-8.597
4.181,6.907,49.04,-8.837
4.224,6.852,48.99,-9.072
4.267,6.767,48.95,-9.304
4.309,6.651,48.9,-9.529
4.352,6.502,48.86,-9.746
4.395,6.316,48.81,-9.955
4.437,6.091,48.76,-10.15
4.48,5.826,48.71,-10.34
4.523,5.517,48.67,-10.51
4.565,5.163,48.62,-10.67
4.608,4.762,48.56,-10.8
4.651,4.31,48.51,-10.92
4.693,3.807,48.46,-11.01
4.736,3.252,48.4,-11.08
4.779,2.641,48.35,-11.12
4.821,1.976,48.29,-11.13
4.864,1.254,48.23,-11.11
4.907,0.4769,48.17,-11.05
4.949,-0.356,48.1,-10.96
4.992,-1.243,48.04,-10.82
5.035,-2.183,47.97,-10.65
5.077,-3.172,47.91,-10.43
5.12,-4.208,47.84,-10.16
5.163,-5.284,47.77,-9.849
5.205,-6.397,47.69,-9.489
5.248,-7.538,47.62,-9.083
5.291,-8.7,47.55,-8.63
5.333,-9.873,47.47,-8.133
5.376,-11.05,47.4,-7.595
5.419,-12.21,47.32,-7.019
5.461,-13.34,47.25,-6.41
5.504,-14.44,47.17,-5.775
5.547,-15.48,47.1,-5.121
5.589,-16.45,47.02,-4.458
5.632,-17.33,46.95,-3.795
5.675,-18.1,46.88,-3.145
5.717,-18.75,46.81,-2.519
5.76,-19.25,46.75,-1.931
5.803,-19.59,46.68,-1.393
5.845,-19.74,46.62,-0.9201
5.888,-19.69,46.56,-0.5242
5.931,-19.42,46.5,-0.2177
5.973,-18.88,46.45,-0.01164
6.016,-18.06,46.39,0.08463
6.059,-16.91,46.33,0.06377
6.101,-15.37,46.27,-0.07898
6.144,-13.34,46.2,-0.3448
6.187,-10.7,46.11,-0.729
6.229,-7.203,46.01,-1.214
6.272,-2.491,45.88,-1.741
6.315,3.988,45.74,-2.091
6.357,-9.498,46.5,0.3868
6.4,-6.755,46.26,1.14
6.443,-7.169,46.59,0.2834
6.485,-7.943,47.02,-1.043
6.528,-8.646,47.33,-1.837
6.571,-9.23,47.48,-1.801
6.613,-9.702,47.52,-1.265
6.656,-10.08,47.51,-0.7509
6.699,-10.36,47.5,-0.5796
6.741,-10.57,47.5,-0.7469
6.784,-10.7,47.51,-1.049
6.827,-10.78,47.53,-1.283
6.869,-10.8,47.55,-1.375
6.912,-10.78,47.57,-1.372
6.955,-10.72,47.58,-1.371
6.997,-10.61,47.6,-1.437
7.04,-10.48,47.62,-1.578
7.083,-10.31,47.63,-1.76
7.125,-10.12,47.65,-1.945
7.168,-9.909,47.66,-2.116
7.211,-9.677,47.67,-2.277
7.253,-9.427,47.69,-2.442
7.296,-9.162,47.7,-2.623
7.339,-8.884,47.72,-2.821
7.381,-8.595,47.73,-3.032
7.424,-8.298,47.75,-3.25
7.467,-7.993,47.77,-3.47
7.509,-7.682,47.78,-3.692
7.552,-7.366,47.8,-3.915
7.595,-7.047,47.81,-4.142
7.637,-6.725,47.83,-4.372
7.68,-6.403,47.85,-4.603
7.723,-6.079,47.86,-4.835
7.765,-5.756,47.88,-5.067
7.808,-5.434,47.9,-5.297
7.851,-5.114,47.92,-5.525
7.893,-4.796,47.93,-5.75
7.936,-4.481,47.95,-5.972
7.979,-4.169,47.97,-6.191
8.021,-3.86,47.99,-6.404
8.064,-3.556,48.01,-6.613
8.107,-3.255,48.03,-6.817
8.149,-2.959,48.05,-7.015
8.192,-2.668,48.07,-7.206
8.235,-2.381,48.09,-7.39
8.277,-2.1,48.11,-7.568
8.32,-1.823,48.13,-7.737
8.363,-1.551,48.15,-7.899
8.405,-1.285,48.17,-8.053
8.448,-1.024,48.19,-8.199
8.491,-0.7685,48.21,-8.336
8.533,-0.5183,48.23,-8.464
8.576,-0.2733,48.25,-8.584
8.619,-0.03384,48.28,-8.694
8.661,0.2002,48.3,-8.794
8.704,0.4289,48.32,-8.886
8.747,0.6522,48.34,-8.968
8.789,0.87,48.36,-9.04
8.832,1.082,48.39,-9.103
8.875,1.289,48.41,-9.156
8.917,1.491,48.43,-9.199
8.96,1.687,48.45,-9.233
9.003,1.878,48.48,-9.256
9.045,2.064,48.5,-9.27
9.088,2.244,48.52,-9.275
9.131,2.418,48.54,-9.269
9.173,2.588,48.57,-9.255
9.216,2.751,48.59,-9.23
9.259,2.91,48.61,-9.197
9.301,3.063,48.64,-9.153
9.344,3.211,48.66,-9.101
9.387,3.353,48.68,-9.04
9.429,3.49,48.71,-8.969
9.472,3.622,48.73,-8.89
9.515,3.748,48.76,-8.802
9.557,3.868,48.78,-8.706
9.6,3.983,48.8,-8.601
9.643,4.093,48.83,-8.488
9.685,4.197,48.85,-8.368
9.728,4.295,48.88,-8.239
9.771,4.388,48.9,-8.103
9.813,4.476,48.93,-7.959
9.856,4.557,48.95,-7.808
9.899,4.633,48.98,-7.651
9.941,4.703,49,-7.486
9.984,4.768,49.03,-7.315
10.03,4.827,49.05,-7.138
10.07,4.88,49.08,-6.955
10.11,4.927,49.11,-6.767
10.15,4.968,49.13,-6.572
10.2,5.004,49.16,-6.373
10.24,5.033,49.19,-6.169
10.28,5.057,49.21,-5.96
10.33,5.075,49.24,-5.747
10.37,5.087,49.27,-5.529
10.41,5.093,49.3,-5.308
10.45,5.092,49.33,-5.084
10.5,5.086,49.36,-4.856
10.54,5.074,49.39,-4.625
10.58,5.056,49.43,-4.392
10.62,5.032,49.46,-4.157
10.67,5.002,49.49,-3.919
10.71,4.966,49.53,-3.68
10.75,4.924,49.57,-3.44
10.79,4.876,49.61,-3.199
10.84,4.822,49.65,-2.957
10.88,4.763,49.69,-2.715
10.92,4.698,49.73,-2.473
10.97,4.627,49.78,-2.231
11.01,4.551,49.83,-1.991
11.05,4.47,49.88,-1.752
11.09,4.384,49.93,-1.514
11.14,4.292,49.98,-1.279
11.18,4.197,50.04,-1.046
11.22,4.096,50.1,-0.8161
11.26,3.992,50.16,-0.5898
11.31,3.885,50.23,-0.3676
11.35,3.773,50.29,-0.1498
11.39,3.659,50.36,0.06303
11.43,3.543,50.43,0.2703
11.48,3.425,50.5,0.4715
11.52,3.305,50.57,0.666
11.56,3.185,50.65,0.8533
11.61,3.064,50.72,1.033
11.65,2.943,50.79,1.204
11.69,2.824,50.86,1.366
11.73,2.706,50.93,1.518
11.78,2.59,51,1.66
11.82,2.477,51.06,1.791
11.86,2.367,51.12,1.909
11.9,2.26,51.18,2.015
11.95,2.159,51.23,2.107
11.99,2.062,51.28,2.184
12.03,1.971,51.32,2.244
12.07,1.886,51.36,2.286
12.12,1.808,51.38,2.309
12.16,1.739,51.41,2.31
12.2,1.679,51.42,2.285
12.25,1.631,51.43,2.233
12.29,1.597,51.42,2.147
12.33,1.582,51.41,2.023
12.37,1.593,51.39,1.853
12.42,1.641,51.35,1.626
12.46,1.741,51.29,1.326
12.5,1.923,51.21,0.9332
12.54,2.234,51.07,0.4137
12.59,2.765,50.85,-0.2845
12.63,3.694,50.45,-1.249
12.67,5.422,49.63,-2.642
12.71,9.029,47.64,-4.776
12.76,6.566,48.08,-0.1141
12.8,2.773,48.79,0.1845
12.84,-0.02934,49.28,0.2816
12.89,-1.292,49.37,0.1813
12.93,-1.368,49.18,0.02419
12.97,-0.884,48.91,-0.09444
13.01,-0.3431,48.72,-0.1415
13.06,0.01129,48.66,-0.128
13.1,0.1487,48.72,-0.08227
13.14,0.1441,48.85,-0.03053
13.18,0.08708,48.99,0.01095
13.23,0.0357,49.09,0.03611
13.27,0.009973,49.14,0.04564
13.31,0.005311,49.14,0.04335
13.35,0.009144,49.11,0.0338
13.4,0.01166,49.07,0.02111
