result
337,7
0,0,0,0,0,0,0
0.05,0,-0.01225,0,0,-0.49,0
0.1,0,-0.049,0,0,-0.98,0
0.15,1.052e-005,-0.1101,4.017e-006,0.0004207,-1.465,0.0001607
0.2,5.287e-005,-0.1852,2.019e-005,0.001273,-1.944,0.0004864
0.25,0.000149,-0.209,5.688e-005,0.00257,-2.417,0.0009811
0.3,0.0003216,-0.2325,0.0001227,0.004334,-2.884,0.001653
0.35,0.0005951,-0.2557,0.0002269,0.006607,-3.343,0.002516
0.4,0.0009967,-0.2785,0.0003797,0.009458,-3.795,0.003596
0.45,0.001558,-0.3008,0.0005929,0.01299,-4.238,0.00493
0.5,0.002317,-0.3226,0.0008805,0.01736,-4.668,0.006574
0.55,0.00332,-0.3438,0.00126,0.02276,-5.084,0.008597
0.6,0.004624,-0.3641,0.001752,0.02943,-5.48,0.01109
0.65,0.006302,-0.3833,0.002383,0.03767,-5.854,0.01414
0.7,0.008439,-0.4013,0.003183,0.0478,-6.198,0.01787
0.75,0.01114,-0.4177,0.004189,0.06011,-6.509,0.02236
0.8,0.01451,-0.4322,0.00544,0.07487,-6.781,0.02769
0.85,0.01869,-0.4447,0.00698,0.09226,-7.009,0.0339
0.9,0.0238,-0.455,0.008851,0.1123,-7.191,0.04095
0.95,0.02998,-0.463,0.01109,0.1349,-7.328,0.04878
1,0.03736,-0.4687,0.01375,0.1599,-7.42,0.05727
1.05,0.04602,-0.4723,0.01683,0.1868,-7.472,0.06625
1.1,0.05608,-0.474,0.02038,0.2153,-7.489,0.07558
1.15,0.06758,-0.4741,0.0244,0.2449,-7.477,0.08511
1.2,0.08059,-0.4729,0.02889,0.2753,-7.44,0.09471
1.25,0.09512,-0.4707,0.03387,0.306,-7.386,0.1043
1.3,0.1112,-0.4676,0.03932,0.3369,-7.318,0.1138
1.35,0.1288,-0.4639,0.04525,0.3677,-7.24,0.1233
1.4,0.148,-0.4599,0.05164,0.3983,-7.156,0.1326
1.45,0.1686,-0.4556,0.0585,0.4285,-7.067,0.1418
1.5,0.1908,-0.4511,0.06582,0.4583,-6.976,0.151
1.55,0.2144,-0.4465,0.0736,0.4876,-6.884,0.16
1.6,0.2395,-0.4419,0.08182,0.5164,-6.791,0.1691
1.65,0.2661,-0.4373,0.0905,0.5446,-6.699,0.1781
1.7,0.294,-0.4327,0.09963,0.5723,-6.609,0.1871
1.75,0.3233,-0.4282,0.1092,0.5994,-6.519,0.1961
1.8,0.3539,-0.4238,0.1192,0.6259,-6.432,0.2053
1.85,0.3859,-0.4194,0.1297,0.6517,-6.346,0.2145
1.9,0.4191,-0.4152,0.1407,0.6769,-6.262,0.2239
1.95,0.4535,-0.411,0.1521,0.7015,-6.18,0.2334
2,0.4892,-0.407,0.164,0.7254,-6.099,0.2432
2.05,0.5261,-0.403,0.1764,0.7486,-6.021,0.2532
2.1,0.5641,-0.3991,0.1894,0.7711,-5.944,0.2634
