result
317,7
0,0,0,0,0,0,0
0.007158,0.0006987,0.000339,0.0003556,0.1952,0.09471,0.09934
0.01432,0.002789,0.001353,0.001414,0.3888,0.1885,0.1965
0.02147,0.006261,0.003034,0.003159,0.5812,0.2813,0.2911
0.02863,0.01111,0.005377,0.005572,0.7724,0.3732,0.3829
0.03579,0.01732,0.008374,0.00863,0.9627,0.4642,0.4716
0.04295,0.02489,0.01202,0.01231,1.152,0.5542,0.557
0.05011,0.03381,0.01631,0.01659,1.341,0.6433,0.6389
0.05727,0.04409,0.02123,0.02144,1.53,0.7314,0.717
0.06442,0.05571,0.02677,0.02684,1.718,0.8185,0.7911
0.07158,0.06869,0.03294,0.03276,1.906,0.9047,0.8612
0.07874,0.083,0.03972,0.03916,2.094,0.9898,0.927
0.0859,0.09867,0.04711,0.04601,2.282,1.074,0.9885
0.09306,0.1157,0.05509,0.05329,2.469,1.157,1.045
0.1002,0.134,0.06367,0.06096,2.657,1.239,1.098
0.1074,0.1537,0.07283,0.06899,2.845,1.32,1.146
0.1145,0.1747,0.08256,0.07735,3.032,1.4,1.189
0.1217,0.1971,0.09286,0.086,3.22,1.479,1.228
0.1288,0.2208,0.1037,0.09492,3.407,1.556,1.263
0.136,0.2459,0.1151,0.1041,3.594,1.633,1.293
0.1432,0.2723,0.1271,0.1134,3.78,1.708,1.319
0.1503,0.3,0.1396,0.1229,3.967,1.782,1.341
0.1575,0.3291,0.1526,0.1326,4.152,1.855,1.359
0.1646,0.3595,0.1661,0.1424,4.337,1.927,1.374
0.1718,0.3912,0.1802,0.1522,4.521,1.998,1.386
0.179,0.4242,0.1947,0.1622,4.704,2.067,1.395
0.1861,0.4585,0.2098,0.1722,4.885,2.135,1.402
0.1933,0.4941,0.2253,0.1823,5.065,2.203,1.408
0.2004,0.531,0.2413,0.1923,5.243,2.268,1.412
0.2076,0.5692,0.2578,0.2025,5.418,2.333,1.416
0.2147,0.6086,0.2747,0.2126,5.592,2.397,1.419
0.2219,0.6492,0.2921,0.2228,5.762,2.459,1.423
0.2291,0.6911,0.3099,0.233,5.93,2.521,1.429
0.2362,0.7341,0.3282,0.2432,6.094,2.581,1.435
0.2434,0.7783,0.3469,0.2535,6.255,2.64,1.444
0.2505,0.8236,0.366,0.2639,6.411,2.698,1.456
0.2577,0.8701,0.3855,0.2744,6.563,2.755,1.471
0.2649,0.9176,0.4054,0.285,6.711,2.811,1.489
0.272,0.9661,0.4257,0.2957,6.854,2.866,1.511
0.2792,1.016,0.4464,0.3066,6.992,2.92,1.537
0.2863,1.066,0.4675,0.3177,7.125,2.973,1.567
0.2935,1.118,0.489,0.329,7.252,3.025,1.6
0.3006,1.17,0.5108,0.3406,7.374,3.076,1.638
0.3078,1.223,0.533,0.3525,7.49,3.126,1.679
0.315,1.277,0.5556,0.3647,7.6,3.175,1.723
0.3221,1.332,0.5785,0.3772,7.705,3.223,1.77
0.3293,1.388,0.6017,0.39,7.803,3.27,1.82
0.3364,1.444,0.6253,0.4032,7.896,3.316,1.871
0.3436,1.501,0.6492,0.4168,7.984,3.361,1.923
0.3508,1.558,0.6734,0.4307,8.065,3.404,1.975
0.3579,1.616,0.6979,0.445,8.142,3.447,2.027
0.3651,1.675,0.7227,0.4597,8.212,3.488,2.078
0.3722,1.734,0.7478,0.4748,8.278,3.528,2.127
0.3794,1.793,0.7732,0.4902,8.339,3.567,2.175
0.3865,1.853,0.7989,0.5059,8.395,3.604,2.22
0.3937,1.913,0.8248,0.5219,8.446,3.64,2.262
0.4009,1.974,0.851,0.5382,8.492,3.675,2.301
0.408,2.035,0.8774,0.5548,8.535,3.707,2.338
0.4152,2.096,0.9041,0.5717,8.573,3.738,2.371
0.4223,2.158,0.9309,0.5888,8.607,3.768,2.402
0.4295,2.219,0.958,0.6061,8.638,3.796,2.429
0.4367,2.281,0.9853,0.6235,8.665,3.821,2.454
0.4438,2.343,1.013,0.6412,8.689,3.845,2.477
0.451,2.406,1.04,0.659,8.71,3.867,2.498
0.4581,2.468,1.068,0.6769,8.728,3.888,2.516
0.4653,2.531,1.096,0.695,8.744,3.906,2.533
0.4724,2.593,1.124,0.7132,8.756,3.922,2.548
0.4796,2.656,1.152,0.7314,8.767,3.936,2.562
0.4868,2.719,1.18,0.7498,8.775,3.949,2.574
0.4939,2.782,1.209,0.7683,8.781,3.959,2.585
0.5011,2.844,1.237,0.7868,8.784,3.968,2.594
0.5082,2.907,1.265,0.8054,8.786,3.975,2.602
0.5154,2.97,1.294,0.824,8.785,3.98,2.609
0.5226,3.033,1.322,0.8427,8.782,3.984,2.615
0.5297,3.096,1.351,0.8615,8.777,3.986,2.62
0.5369,3.159,1.379,0.8802,8.769,3.986,2.623
0.544,3.221,1.408,0.899,8.759,3.985,2.625
0.5512,3.284,1.437,0.9178,8.747,3.983,2.626
0.5583,3.347,1.465,0.9366,8.732,3.979,2.626
0.5655,3.409,1.493,0.9554,8.715,3.973,2.624
0.5727,3.471,1.522,0.9741,8.696,3.966,2.621
0.5798,3.534,1.55,0.9929,8.673,3.958,2.618
