augrat
18,18
     0,    -2, -1.75,  -1.5, -1.25,    -1, -0.75,  -0.5, -0.25,     0,  0.25,   0.5,  0.75,     1,  1.25,   1.5,  1.75,     2
    -2,-2.189,-2.179,-2.166,-2.149,-2.125,-2.091,-2.041,-1.963,-1.833,-1.594,-1.109,-0.0248, 1.979, 3.011, 4.983, 5.988, 6.147
 -1.75,-2.179,-2.166,-2.149,-2.126,-2.092,-2.043,-1.966,-1.838,-1.605,-1.133,-0.08171, 1.908, 2.953,  4.94, 6.008, 6.263, 5.693
  -1.5,-2.166,-2.149,-2.126,-2.093,-2.044,-1.969,-1.843,-1.615,-1.157,-0.1373, 1.834, 2.898, 4.892, 6.018, 6.347, 6.005, 4.013
 -1.25, -2.15,-2.127,-2.094,-2.046,-1.971,-1.848,-1.625, -1.18,-0.1915, 1.757, 2.846, 4.839, 6.019, 6.409, 6.227, 4.822, 2.321
    -1,-2.127,-2.095,-2.048,-1.974,-1.853,-1.635,-1.202,-0.2444, 1.677, 2.798, 4.781, 6.014, 6.454, 6.388, 5.427,  2.53,0.04994
 -0.75,-2.096,-2.049,-1.977,-1.858,-1.645,-1.224,-0.2958, 1.596, 2.754,  4.72, 6.003, 6.487, 6.506, 5.857,  3.26,0.8904,-1.312
  -0.5,-2.051, -1.98,-1.863,-1.655,-1.246,-0.3459, 1.513, 2.716, 4.655, 5.987,  6.51, 6.594, 6.162, 4.182, 1.807,-0.975,-1.824
 -0.25,-1.982,-1.868,-1.665,-1.266,-0.3945,  1.43, 2.683, 4.588, 5.968, 6.526,  6.66, 6.379, 4.972, 2.402,-0.4997,-1.689,-2.043
     0,-1.873,-1.674,-1.287,-0.4418, 1.346, 2.656, 4.517, 5.945, 6.536,  6.71, 6.538, 5.559, 2.632,0.1618,-1.507, -1.98,-2.152
  0.25,-1.683,-1.306,-0.4877, 1.262, 2.635, 4.444, 5.919, 6.541, 6.749, 6.655, 5.976, 3.406,  1.02,-1.258,-1.899,-2.118,-2.211
   0.5,-1.326,-0.5323, 1.178, 2.621, 4.369,  5.89, 6.543, 6.778, 6.744, 6.271, 4.325, 1.927,-0.9085,-1.794,-2.076,-2.191,-2.246
  0.75,-0.5756, 1.094, 2.614, 4.292, 5.858, 6.541, 6.801, 6.811, 6.483, 5.095,  2.46,-0.4159,-1.654,-2.024,-2.167,-2.234,-2.269
     1, 1.011, 2.614, 4.212, 5.824, 6.536, 6.818, 6.864, 6.639, 5.663, 2.727,0.2671,-1.467,-1.959,-2.138,-2.218, -2.26,-2.283
  1.25, 2.614, 4.132, 5.788, 6.528,  6.83, 6.905, 6.754, 6.066, 3.538, 1.142,-1.208,-1.875,-2.103,-2.201, -2.25,-2.277,-2.293
   1.5, 4.049, 5.749, 6.519, 6.839, 6.937, 6.842, 6.353, 4.451, 2.034,-0.8464,-1.767, -2.06, -2.18,-2.238, -2.27,-2.288,  -2.3
  1.75, 5.708, 6.507, 6.845, 6.963,  6.91, 6.559, 5.201, 2.501,-0.3361,-1.623,-2.007,-2.156,-2.225,-2.262,-2.283,-2.297,-2.305
     2, 6.494, 6.848, 6.983, 6.963, 6.711,  5.75, 2.819,0.3684,-1.429, -1.94,-2.126, -2.21,-2.253,-2.278,-2.293,-2.302,-2.308
