symhardlimit
18,18
     0,    -2, -1.75,  -1.5, -1.25,    -1, -0.75,  -0.5, -0.25,     0,  0.25,   0.5,  0.75,     1,  1.25,   1.5,  1.75,     2
    -2, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24,  7.58,  7.58,  7.58,  7.58
 -1.75, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24,  7.58,  7.58,  7.58,  7.58,  7.58
  -1.5, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58
 -1.25, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, -2.32
    -1, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, -2.32
 -0.75, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, -2.32, -2.32
  -0.5, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, -2.32, -2.32, -2.32
 -0.25, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, -2.32, -2.32, -2.32, -2.32
     0, -2.24, -2.24, -2.24, -2.24, -2.24,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, -2.32, -2.32, -2.32, -2.32
  0.25, -2.24, -2.24, -2.24, -2.24,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, -2.32, -2.32, -2.32, -2.32, -2.32
   0.5, -2.24, -2.24, -2.24,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32
  0.75, -2.24, -2.24,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32
     1, -2.24,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32
  1.25, -2.24,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32
   1.5,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32
  1.75,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32
     2,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32
