sigmoid
18,18
     0,    -2, -1.75,  -1.5, -1.25,    -1, -0.75,  -0.5, -0.25,     0,  0.25,   0.5,  0.75,     1,  1.25,   1.5,  1.75,     2
    -2,-2.239,-2.238,-2.237,-2.234,-2.227,-2.215, -2.19, -2.14,-2.042,-1.857,-1.526,-0.9874,-0.2387,0.6021, 1.334, 1.794, 1.868
 -1.75,-2.239,-2.237,-2.234,-2.228,-2.216,-2.191,-2.142,-2.047,-1.867,-1.542,-1.013, -0.27,0.5728, 1.319,  1.81, 1.954, 1.608
  -1.5,-2.237,-2.234,-2.228,-2.216,-2.192,-2.145,-2.052,-1.876,-1.559,-1.037,-0.3015,0.5424,   1.3, 1.818, 2.019, 1.789,0.9448
 -1.25,-2.234,-2.228,-2.217,-2.194,-2.147,-2.057,-1.885,-1.574,-1.062,-0.3331,0.5113,  1.28, 1.819, 2.065, 1.934, 1.243,-0.01322
    -1,-2.229,-2.217,-2.195, -2.15,-2.062,-1.894, -1.59,-1.086,-0.3646,0.4795, 1.257, 1.816, 2.098, 2.048, 1.502,0.3465,-0.9485
 -0.75,-2.218,-2.196,-2.152,-2.067,-1.903,-1.605, -1.11,-0.396,0.4472, 1.233, 1.808,  2.12, 2.136, 1.721,0.6974,-0.6427,-1.603
  -0.5,-2.197,-2.155,-2.071,-1.911, -1.62,-1.134,-0.4273,0.4146, 1.207, 1.797, 2.133, 2.202, 1.901, 1.026,-0.3064,-1.411,-1.966
 -0.25,-2.157,-2.076, -1.92,-1.635,-1.157,-0.4584,0.3817, 1.181, 1.783,  2.14, 2.251, 2.045, 1.321,0.04895,-1.178,-1.866,-2.141
     0, -2.08,-1.928, -1.65, -1.18,-0.4894,0.3485, 1.154, 1.768, 2.143, 2.287, 2.158, 1.578,0.4091,-0.9058,-1.738,-2.094, -2.22
  0.25,-1.936,-1.664,-1.203,-0.5201,0.3152, 1.126, 1.751, 2.141, 2.313, 2.246, 1.794, 0.759,-0.5961,-1.579,-2.033,-2.199,-2.254
   0.5,-1.678,-1.225,-0.5506,0.2817, 1.098, 1.733, 2.137,  2.33, 2.313, 1.971, 1.085,-0.2569,-1.382,-1.953,-2.171,-2.245,-2.269
  0.75,-1.247,-0.5809,0.2482, 1.069, 1.714,  2.13, 2.341, 2.363, 2.113, 1.377,0.1001,-1.145, -1.85,-2.135,-2.233,-2.265,-2.275
     1,-0.6109,0.2146, 1.039, 1.695, 2.121, 2.348, 2.401, 2.225, 1.631,0.4603,-0.8684, -1.72,-2.086,-2.217, -2.26,-2.274,-2.278
  1.25,0.1809,  1.01, 1.674, 2.111, 2.351, 2.428, 2.312, 1.844,0.8087,-0.555,-1.556,-2.024,-2.195,-2.253,-2.271,-2.277,-2.279
   1.5,0.9796, 1.653,   2.1, 2.351, 2.448, 2.379, 2.018, 1.132,-0.2132,-1.356,-1.942,-2.167,-2.243,-2.268,-2.276,-2.279, -2.28
  1.75, 1.631, 2.088, 2.349, 2.461,  2.43, 2.158, 1.421, 0.145,-1.115,-1.836,-2.129,-2.231,-2.264,-2.275,-2.278, -2.28, -2.28
     2, 2.075, 2.345,  2.47, 2.467, 2.268, 1.671,0.5049,-0.8338,-1.703, -2.08,-2.214,-2.259,-2.273,-2.278,-2.279, -2.28, -2.28
