linearthresh
18,18
     0,    -2, -1.75,  -1.5, -1.25,    -1, -0.75,  -0.5, -0.25,     0,  0.25,   0.5,  0.75,     1,  1.25,   1.5,  1.75,     2
    -2, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24,0.8533,  4.29,  7.58,  7.58,  7.58
 -1.75, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24,0.7183, 4.155,  7.58,  7.58,  7.58,  7.58
  -1.5, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24,0.5832,  4.02, 7.457,  7.58,  7.58,  7.58, 6.219
 -1.25, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24,0.4482, 3.885, 7.322,  7.58,  7.58,  7.58,  7.58, 2.024
    -1, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24,0.3132,  3.75, 7.187,  7.58,  7.58,  7.58,  7.58, 3.472,-2.171
 -0.75, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24,0.1782, 3.615, 7.052,  7.58,  7.58,  7.58,  7.58, 4.919,-0.7236, -2.32
  -0.5, -2.24, -2.24, -2.24, -2.24, -2.24, -2.24,0.04315,  3.48, 6.917,  7.58,  7.58,  7.58,  7.58, 6.367,0.7243, -2.32, -2.32
 -0.25, -2.24, -2.24, -2.24, -2.24, -2.24,-0.09187, 3.345, 6.782,  7.58,  7.58,  7.58,  7.58,  7.58, 2.172, -2.32, -2.32, -2.32
     0, -2.24, -2.24, -2.24, -2.24,-0.2269,  3.21, 6.647,  7.58,  7.58,  7.58,  7.58,  7.58,  3.62,-2.023, -2.32, -2.32, -2.32
  0.25, -2.24, -2.24, -2.24,-0.3619, 3.075, 6.512,  7.58,  7.58,  7.58,  7.58,  7.58, 5.068,-0.5751, -2.32, -2.32, -2.32, -2.32
   0.5, -2.24, -2.24,-0.4969,  2.94, 6.377,  7.58,  7.58,  7.58,  7.58,  7.58, 6.516,0.8727, -2.32, -2.32, -2.32, -2.32, -2.32
  0.75, -2.24,-0.632, 2.805, 6.242,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, 2.321, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32
     1,-0.767,  2.67, 6.107,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, 3.768,-1.875, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32
  1.25, 2.535, 5.972,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, 5.216,-0.4266, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32
   1.5, 5.837,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, 6.664, 1.021, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32
  1.75,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, 2.469, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32
     2,  7.58,  7.58,  7.58,  7.58,  7.58,  7.58, 3.917,-1.726, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32, -2.32
