underdamped
2501,5
0,0,0,0,0
0.01,0,0,0,0
0.02,0,0,0,0
0.03,0,0,0,0
0.04,0,0,0,0
0.05,0,0,0,0
0.06,0,0,0,0
0.07,0,0,0,0
0.08,0,0,0,0
0.09,0,0,0,0
0.1,0,0,0,0
0.11,0,0,0,0
0.12,0,0,0,0
0.13,0,0,0,0
0.14,0,0,0,0
0.15,0,0,0,0
0.16,0,0,0,0
0.17,0,0,0,0
0.18,0,0,0,0
0.19,0,0,0,0
0.2,0,0,0,0
0.21,0,0,0,0
0.22,0,0,0,0
0.23,0,0,0,0
0.24,0,0,0,0
0.25,0,0,0,0
0.26,0,0,0,0
0.27,0,0,0,0
0.28,0,0,0,0
0.29,0,0,0,0
0.3,0,0,0,0
0.31,0,0,0,0
0.32,0,0,0,0
0.33,0,0,0,0
0.34,0,0,0,0
0.35,0,0,0,0
0.36,0,0,0,0
0.37,0,0,0,0
0.38,0,0,0,0
0.39,0,0,0,0
0.4,0,0,0,0
0.41,0,0,0,0
0.42,0,0,0,0
0.43,0,0,0,0
0.44,0,0,0,0
0.45,0,0,0,0
0.46,0,0,0,0
0.47,0,0,0,0
0.48,0,0,0,0
0.49,0,0,0,0
0.5,0,0,0,0
0.51,0,0,0,0
0.52,0,0,0,0
0.53,0,0,0,0
0.54,0,0,0,0
0.55,0,0,0,0
0.56,0,0,0,0
0.57,0,0,0,0
0.58,0,0,0,0
0.59,0,0,0,0
0.6,0,0,0,0
0.61,0,0,0,0
0.62,0,0,0,0
0.63,0,0,0,0
0.64,0,0,0,0
0.65,0,0,0,0
0.66,0,0,0,0
0.67,0,0,0,0
0.68,0,0,0,0
0.69,0,0,0,0
0.7,0,0,0,0
0.71,0,0,0,0
0.72,0,0,0,0
0.73,0,0,0,0
0.74,0,0,0,0
0.75,0,0,0,0
0.76,0,0,0,0
0.77,0,0,0,0
0.78,0,0,0,0
0.79,0,0,0,0
0.8,0,0,0,0
0.81,0,0,0,0
0.82,0,0,0,0
0.83,0,0,0,0
0.84,0,0,0,0
0.85,0,0,0,0
0.86,0,0,0,0
0.87,0,0,0,0
0.88,0,0,0,0
0.89,0,0,0,0
0.9,0,0,0,0
0.91,0,0,0,0
0.92,0,0,0,0
0.93,0,0,0,0
0.94,0,0,0,0
0.95,0,0,0,0
0.96,0,0,0,0
0.97,0,0,0,0
0.98,0,0,0,0
0.99,0,0,0,0
1,0,0,1.332e-015,-1.332e-015
1.01,0.001995,0.3986,0.02,-0.018
1.02,0.007962,0.7943,0.03999,-0.03203
1.03,0.01787,1.187,0.05996,-0.04209
1.04,0.0317,1.577,0.07991,-0.04822
1.05,0.04941,1.965,0.09983,-0.05042
1.06,0.06931,2.016,0.1197,-0.0504
1.07,0.08973,2.067,0.1395,-0.04982
1.08,0.1106,2.117,0.1593,-0.04867
1.09,0.1321,2.167,0.179,-0.04696
1.1,0.154,2.216,0.1987,-0.04468
1.11,0.1761,2.202,0.2182,-0.04215
1.12,0.198,2.187,0.2377,-0.03968
1.13,0.2198,2.173,0.2571,-0.03726
1.14,0.2415,2.158,0.2764,-0.03488
1.15,0.263,2.144,0.2955,-0.03253
1.16,0.2843,2.118,0.3146,-0.03027
1.17,0.3053,2.092,0.3335,-0.02814
1.18,0.3261,2.066,0.3523,-0.02614
1.19,0.3467,2.041,0.3709,-0.02425
1.2,0.367,2.015,0.3894,-0.02246
1.21,0.387,1.988,0.4078,-0.02079
1.22,0.4067,1.96,0.4259,-0.01924
1.23,0.4262,1.932,0.4439,-0.01778
1.24,0.4454,1.905,0.4618,-0.01643
1.25,0.4643,1.878,0.4794,-0.01516
1.26,0.4829,1.849,0.4969,-0.01398
1.27,0.5013,1.821,0.5141,-0.01288
1.28,0.5193,1.793,0.5312,-0.01187
1.29,0.5371,1.764,0.548,-0.01092
1.3,0.5546,1.736,0.5646,-0.01003
1.31,0.5718,1.707,0.581,-0.009208
1.32,0.5887,1.677,0.5972,-0.008448
1.33,0.6054,1.648,0.6131,-0.007744
1.34,0.6217,1.619,0.6288,-0.007088
1.35,0.6377,1.589,0.6442,-0.006472
1.36,0.6535,1.558,0.6594,-0.005901
1.37,0.6689,1.527,0.6743,-0.005377
1.38,0.684,1.496,0.6889,-0.004892
1.39,0.6988,1.466,0.7033,-0.004441
1.4,0.7133,1.435,0.7174,-0.004015
1.41,0.7275,1.402,0.7311,-0.003619
1.42,0.7414,1.369,0.7446,-0.00326
1.43,0.7549,1.337,0.7578,-0.002929
1.44,0.7681,1.304,0.7707,-0.00262
1.45,0.781,1.272,0.7833,-0.002327
1.46,0.7935,1.237,0.7956,-0.002055
1.47,0.8057,1.203,0.8076,-0.00181
1.48,0.8176,1.169,0.8192,-0.001587
1.49,0.8291,1.134,0.8305,-0.001378
1.5,0.8403,1.1,0.8415,-0.001177
1.51,0.8511,1.064,0.8521,-0.0009912
1.52,0.8616,1.028,0.8624,-0.0008271
1.53,0.8717,0.992,0.8724,-0.0006786
